test_id,phase,n_members,members_added,weights_added,v6_weight,total_added_weight,ndcg5,recall1,recall5,mean_booked_rank,delta_vs_v6_loo9,delta_vs_v4_anchor
v6+query_difficulty_index@0.075+is_long_window_x_top_quartile_price@0.050+brand_x_domestic@0.075,A3_top3,4,query_difficulty_index+is_long_window_x_top_quartile_price+brand_x_domestic,"0.0750,0.0500,0.0750",0.8,0.2,0.40825688049852804,0.23973973973973975,0.6235521235521235,6.1845774345774345,-0.0007031195014719493,0.004246880498528061
v6+query_difficulty_index@0.075+is_long_window_x_top_quartile_price@0.050+brand_x_domestic@0.100,A3_top3,4,query_difficulty_index+is_long_window_x_top_quartile_price+brand_x_domestic,"0.0750,0.0500,0.1000",0.775,0.225,0.4082578414369367,0.23966823966823966,0.6233376233376233,6.185363935363935,-0.000702158563063271,0.004247841436936739
v6+query_difficulty_index@0.075+is_long_window_x_top_quartile_price@0.075+brand_x_domestic@0.050,A3_top3,4,query_difficulty_index+is_long_window_x_top_quartile_price+brand_x_domestic,"0.0750,0.0750,0.0500",0.8,0.2,0.40847815619934424,0.24024024024024024,0.6238023738023738,6.184005434005434,-0.0004818438006557457,0.004468156199344264
v6+query_difficulty_index@0.075+is_long_window_x_top_quartile_price@0.075+brand_x_domestic@0.075,A3_top3,4,query_difficulty_index+is_long_window_x_top_quartile_price+brand_x_domestic,"0.0750,0.0750,0.0750",0.775,0.22499999999999998,0.4082628482923705,0.23984698984698985,0.6232661232661233,6.185792935792936,-0.0006971517076295175,0.0042528482923704924
v6+query_difficulty_index@0.075+is_long_window_x_top_quartile_price@0.075+brand_x_domestic@0.100,A3_top3,4,query_difficulty_index+is_long_window_x_top_quartile_price+brand_x_domestic,"0.0750,0.0750,0.1000",0.75,0.25,0.4081189836873082,0.23948948948948948,0.6231231231231231,6.186150436150436,-0.0008410163126917891,0.004108983687308221
v6+query_difficulty_index@0.075+is_long_window_x_top_quartile_price@0.100+brand_x_domestic@0.050,A3_top3,4,query_difficulty_index+is_long_window_x_top_quartile_price+brand_x_domestic,"0.0750,0.1000,0.0500",0.775,0.225,0.4085232174496367,0.24031174031174032,0.6239811239811239,6.183933933933934,-0.0004367825503632794,0.0045132174496367305
v6+query_difficulty_index@0.075+is_long_window_x_top_quartile_price@0.100+brand_x_domestic@0.075,A3_top3,4,query_difficulty_index+is_long_window_x_top_quartile_price+brand_x_domestic,"0.0750,0.1000,0.0750",0.75,0.25,0.40815456398549965,0.2398112398112398,0.6234448734448734,6.186007436007436,-0.0008054360145003381,0.004144563985499672
v6+query_difficulty_index@0.100+is_long_window_x_top_quartile_price@0.050+brand_x_domestic@0.050,A3_top3,4,query_difficulty_index+is_long_window_x_top_quartile_price+brand_x_domestic,"0.1000,0.0500,0.0500",0.8,0.2,0.4084583437231272,0.23984698984698985,0.6239811239811239,6.184863434863435,-0.0005016562768727639,0.004448343723127246
v6+query_difficulty_index@0.100+is_long_window_x_top_quartile_price@0.050+brand_x_domestic@0.075,A3_top3,4,query_difficulty_index+is_long_window_x_top_quartile_price+brand_x_domestic,"0.1000,0.0500,0.0750",0.775,0.225,0.40834541415929965,0.2397039897039897,0.6235878735878736,6.1845774345774345,-0.0006145858407003435,0.0043354141592996664
v6+query_difficulty_index@0.100+is_long_window_x_top_quartile_price@0.050+brand_x_domestic@0.100,A3_top3,4,query_difficulty_index+is_long_window_x_top_quartile_price+brand_x_domestic,"0.1000,0.0500,0.1000",0.75,0.25,0.4081205925321923,0.23938223938223938,0.623087373087373,6.186829686829687,-0.0008394074678076957,0.004110592532192314
