feature,gain,split
prop_location_score2,1476885.384273529,2666
prop_dest_book_rate,737093.3396530151,2558
location2_rank_norm,729756.3291091919,1879
price_vs_prop_mean,597885.0804672241,2107
prop_click_rate,554897.5665397644,1860
prop_price_zscore,498601.1522445679,2284
prop_avg_position,376713.28045654297,2669
location2_rank,371393.9805679321,1215
price_ratio_to_hist,350565.32124710083,3010
value_score_rank,327198.77739715576,1321
prop_rel_rate,293688.0648345947,1480
loc2_vs_mean,272966.5171775818,2262
price_z_score,270105.4396934509,2067
price_diff_from_hist,247661.36029052734,2421
price_vs_median,238754.79257583618,1775
price_rank,205894.12258911133,1037
prop_site_book_rate,205883.60954284668,2145
value_score_rank_norm,197702.60263824463,1447
prop_location_score1,188718.9253425598,1829
promo_x_cheap,183103.80675888062,1225
loc1_vs_mean,170812.77558517456,2078
dest_count,169279.7360610962,1696
price_vs_mean,164683.9808921814,1392
review_vs_mean,152627.52488327026,1754
location_total,151892.3120880127,1674
log_price_z_score,149782.92878723145,1384
review_percentile,141705.37042999268,1674
prop_click_count,139675.86265182495,1200
prop_count,123191.08902740479,1635
prop_std_price,118055.52053833008,1637
query_star_mean,115720.31833648682,1518
orig_destination_distance,114715.9271736145,1759
price_vs_dest_mean,112795.54159164429,1407
price_per_night_per_star,111744.55565261841,1468
prop_mean_price,110851.07191848755,1399
price_percentile,110246.20555877686,1214
review_vs_dest_mean,107064.0725479126,1455
prop_book_rate,105167.16967010498,1366
price_per_night,103070.79242324829,1457
price_vs_max,98359.98065948486,1380
value_score,94645.45911026001,1186
prop_book_given_click,93931.78242874146,1484
star_vs_mean,92406.62327194214,1192
query_hotel_count,92374.53242874146,937
price_per_guest,92352.3973121643,1432
total_cost,91744.40069961548,1441
srch_booking_window,91113.46563339233,1319
dest_mean_price,89522.53239440918,1233
location_total_rank_norm,89199.90663146973,1333
review_rank_norm,88375.25368881226,1195
dest_click_rate,88357.3458404541,1341
quality_rank_avg,87531.6607093811,1323
price_to_min_ratio,85945.48416900635,1228
star_percentile,85480.01216506958,1059
dest_mean_star,83421.69207000732,1202
dest_book_rate,79529.74912261963,1205
prop_log_historical_price,78891.89265060425,1148
site_book_rate,78556.99691772461,1145
query_price_std,75728.70737457275,1153
review_rank,74508.20433425903,799
dest_mean_review,72846.18460083008,1122
query_price_mean,71784.71630477905,1013
price_per_person,70271.51265335083,1168
price_per_star,69872.56297683716,1067
site_dest_book_rate,69461.23737716675,1137
location1_rank_norm,68773.04578018188,1073
star_vs_dest_mean,68708.65489959717,1029
price_rank_norm,68470.84861755371,853
srch_destination_id,67410.80618286133,1140
starrating_rank_norm,67385.8169631958,925
price_ratio_to_visitor_hist,66849.80406570435,770
value_gap,66682.90816879272,1020
price_vs_min,66665.38328933716,928
country_book_rate,65019.15766143799,968
comp_rate_pct_mean,62833.295337677,1054
comp_advantage_rank_norm,62617.83154678345,1066
srch_query_affinity_score,60319.40320968628,771
price_per_room,56453.565116882324,845
site_country_book_rate,55497.22373962402,903
log_distance,54078.60657119751,833
cpair_book_rate,53594.270111083984,856
price_usd,53538.84455490112,786
comp_rate_pct_max,52235.73110961914,847
query_affinity_exp,50387.156856536865,648
log_prop_count,50354.32733154297,713
hour,45797.041580200195,773
price_diff_from_visitor_hist,44887.720359802246,587
comp_advantage_rank,43763.52611541748,684
star_review_product,42400.53726577759,355
comp_rate_pct_min,42120.19164276123,684
prop_review_score,40456.58464431763,331
abs_star_diff,40336.76014709473,549
starrating_rank,40089.71335220337,547
location_total_rank,39630.97916793823,644
visitor_hist_adr_usd,37782.91195297241,511
distance_x_international,36334.39423370361,540
location1_rank,35473.20799255371,546
star_diff,34418.66030502319,451
visitor_location_country_id,33025.878215789795,535
prop_country_id,32575.4284324646,471
site_id,32451.06690979004,502
star_x_brand,30514.371646881104,302
visitor_hist_starrating,27170.734004974365,384
month,24079.722789764404,390
promotion_flag,20797.585289001465,101
srch_length_of_stay,19561.23220062256,286
prop_brand_bool,18985.937393188477,148
log_price,18055.13394165039,299
prop_starrating,16592.15288543701,81
dayofweek,16366.494201660156,287
total_guests,14998.944271087646,238
comp_inv_count,14291.08737564087,224
srch_adults_count,13044.693115234375,204
comp_rate_count,12802.668636322021,222
comp_rate_sum,12447.940208435059,205
srch_children_count,10674.903217315674,163
is_overpriced,10089.34914779663,51
is_domestic,8701.858348846436,112
has_location_score2,7009.984443664551,12
n_best_flags,6499.685947418213,89
is_last_minute,6148.470096588135,75
comp_more_expensive_count,6011.344081878662,94
comp_rate_advantage,5449.539524078369,77
comp_no_inv_count,4657.662010192871,84
comp_cheaper_count,3381.1883811950684,62
is_family,3374.544895172119,44
srch_room_count,3211.0447959899902,53
is_discounted,3045.01700592041,20
srch_saturday_night_bool,2492.908405303955,41
is_long_window,1633.1948890686035,28
review_is_zero,1446.0974082946777,17
is_short_window,1061.844898223877,20
is_weekend_search,725.2499008178711,12
starrating_is_zero,721.3162879943848,7
has_query_affinity,641.1584053039551,11
is_best_star,479.2954978942871,4
is_best_review,342.54019927978516,5
has_distance,337.1467971801758,5
is_best_location1,262.616397857666,5
has_historical_price,207.98219680786133,3
is_cheapest,183.9698028564453,3
has_visitor_history,0.0,0
is_most_expensive,0.0,0
