feature,gain,split
prop_dest_book_rate,36120.8853597641,2336
location2_rank_norm,22586.364571213722,2193
prop_location_score2,21783.02660214901,2883
price_vs_prop_mean,12840.71490430832,2048
prop_price_zscore,12824.285628080368,2419
value_score_rank,11313.945159077644,1372
prop_avg_position,9609.108181595802,2367
price_ratio_to_hist,9559.113966226578,2867
location2_rank,9360.923702120781,1357
prop_click_rate,9333.874793291092,1714
price_z_score,8654.663416147232,2259
loc2_vs_mean,8405.499440550804,2387
value_score_rank_norm,8243.118623137474,1570
prop_rel_rate,8218.376375198364,1567
query_hotel_count,7533.395703434944,1867
price_vs_median,7269.922644972801,2083
price_diff_from_hist,6923.962961673737,2405
prop_site_book_rate,6189.156517624855,2065
price_vs_mean,6130.074331045151,1601
review_vs_mean,5506.993386268616,2005
dest_count,5223.4380024671555,1600
loc1_vs_mean,5009.285400509834,2018
promo_x_cheap,4700.288812160492,1069
log_price_z_score,4685.11165368557,1619
review_percentile,4668.196480512619,1730
prop_location_score1,4652.391988158226,1317
prop_click_count,4625.867368340492,1130
location_total,4248.2533078193665,1477
prop_book_rate,4209.7939912080765,1446
price_rank,3851.489233136177,1019
prop_count,3679.983290553093,1576
orig_destination_distance,3601.5455499887466,1805
price_percentile,3374.6522965431213,1186
price_vs_dest_mean,3303.4451340436935,1512
query_star_mean,3227.919686436653,1415
star_percentile,3211.461222410202,1217
price_per_night_per_star,3201.1802167892456,1395
quality_rank_avg,3199.4251071214676,1401
review_vs_dest_mean,3148.1041182279587,1416
prop_std_price,3112.2133601903915,1475
dest_click_rate,3053.4895545244217,1358
star_vs_mean,3018.5054107904434,1259
prop_mean_price,3016.242701649666,1275
price_to_min_ratio,3013.327165722847,1337
price_per_night,2979.3726888895035,1368
review_rank_norm,2957.506152510643,1233
total_cost,2910.5653175115585,1407
value_score,2826.4976959228516,1209
price_per_guest,2824.795969724655,1399
star_vs_dest_mean,2703.9030581712723,1272
srch_booking_window,2699.0448808670044,1295
price_vs_max,2676.0174416303635,1229
price_per_star,2656.0970573425293,1109
price_vs_min,2602.411521553993,1097
dest_mean_price,2587.971200823784,1222
dest_book_rate,2521.445309281349,1127
location_total_rank_norm,2467.4454624652863,1114
prop_book_given_click,2408.3759602308273,1211
value_gap,2375.5064692497253,1136
prop_log_historical_price,2335.8827906847,1132
dest_mean_review,2300.6273493766785,1113
dest_mean_star,2291.2212911844254,1080
query_price_std,2277.317917227745,1140
starrating_rank_norm,2272.9462908506393,1006
srch_destination_id,2231.5770527124405,1156
query_price_mean,2221.0776925086975,1065
price_rank_norm,2220.233001470566,901
location1_rank_norm,2190.7837277650833,1067
price_per_person,2174.583809375763,1080
site_dest_book_rate,2126.3528410196304,1060
location_total_rank,2104.1164952516556,831
comp_advantage_rank_norm,1957.080319404602,1001
review_rank,1955.9058529138565,702
price_per_room,1878.912279367447,877
site_book_rate,1828.4910088777542,944
comp_rate_pct_mean,1822.5545499324799,894
price_usd,1790.6679610013962,799
log_distance,1684.6756072044373,834
log_prop_count,1623.899069070816,730
comp_rate_pct_max,1594.846598982811,750
country_book_rate,1558.5785199403763,772
site_country_book_rate,1514.9690783023834,778
price_ratio_to_visitor_hist,1498.6238195896149,625
hour,1436.5594609975815,746
location1_rank,1380.6830401420593,615
cpair_book_rate,1375.7886590957642,716
star_review_product,1361.2256784439087,472
srch_query_affinity_score,1354.5580093860626,632
comp_rate_pct_min,1321.039780497551,644
prop_review_score,1180.586720943451,341
price_diff_from_visitor_hist,1174.757858991623,525
visitor_hist_adr_usd,1111.7282880544662,503
query_affinity_exp,1028.1435508728027,467
starrating_rank,979.2433186769485,431
abs_star_diff,952.0205990076065,454
comp_advantage_rank,917.9465910196304,459
star_x_brand,816.4561604261398,302
distance_x_international,784.2590893507004,386
visitor_location_country_id,731.6227105855942,379
visitor_hist_starrating,695.8720321655273,335
month,683.2952387332916,360
site_id,674.4566696882248,347
star_diff,669.1732397079468,344
prop_country_id,640.8257702589035,308
dayofweek,631.0492901802063,321
log_price,543.061279296875,276
srch_length_of_stay,473.0518398284912,239
comp_rate_count,456.1869308948517,232
total_guests,420.5466591119766,224
has_location_score2,415.31751537323,12
n_best_flags,413.5130397081375,182
srch_adults_count,401.634090423584,196
comp_inv_count,399.8332303762436,205
prop_brand_bool,397.89680099487305,116
promotion_flag,375.52358865737915,106
comp_rate_sum,343.4301198720932,174
srch_children_count,325.17677879333496,167
prop_starrating,308.4615399837494,80
is_overpriced,261.44593250751495,33
srch_room_count,236.64722967147827,110
is_domestic,229.67081999778748,96
comp_more_expensive_count,220.99767065048218,105
is_discounted,152.31349086761475,26
comp_rate_advantage,143.02104008197784,65
comp_no_inv_count,142.22253966331482,76
is_last_minute,122.52904975414276,51
srch_saturday_night_bool,88.80796074867249,44
comp_cheaper_count,81.62287056446075,45
is_family,79.08439040184021,43
is_long_window,39.590320229530334,20
review_is_zero,39.40275037288666,17
is_short_window,36.32000029087067,15
is_cheapest,28.88287043571472,8
is_best_location1,18.09362006187439,9
is_best_review,16.067820072174072,8
is_best_star,15.58085024356842,5
is_weekend_search,13.461629986763,8
starrating_is_zero,9.447140216827393,3
is_most_expensive,7.318689942359924,4
has_historical_price,4.138279914855957,2
has_distance,2.710829973220825,2
has_query_affinity,2.64821994304657,2
has_visitor_history,1.5176399946212769,1
