feature,gain,split
prop_location_score2,4326328.258296967,11783
prop_dest_book_rate,2298108.288520813,11242
price_vs_prop_mean,1745347.456604004,9989
prop_click_rate,1661421.8519592285,9529
prop_price_zscore,1660244.866985321,10294
location2_rank_norm,1459032.175518036,8170
prop_avg_position,1404439.9078865051,12286
location2_rank,1288891.2615203857,5904
price_ratio_to_hist,1267776.6403884888,12862
value_score_rank,1094773.222393036,5971
loc2_vs_mean,984386.4956283569,9452
price_diff_from_hist,962731.0194892883,11327
price_z_score,874251.721912384,8264
prop_rel_rate,842491.2447357178,6988
price_vs_median,807610.013671875,7558
price_rank,805621.5093536377,4779
prop_site_book_rate,775321.0859336853,8965
prop_location_score1,728756.5110931396,7996
dest_count,715345.7044906616,8041
loc1_vs_mean,667893.3367881775,8789
orig_destination_distance,607062.4146385193,9152
review_vs_mean,588877.856388092,7436
location_total,576110.7339515686,7220
value_score_rank_norm,571300.1380233765,6338
query_hotel_count,570093.1047744751,4894
promo_x_cheap,567337.2142372131,4518
price_vs_mean,560633.237247467,5955
prop_count,553298.5134849548,7572
log_price_z_score,552805.9853668213,6302
review_percentile,552305.091053009,7032
price_per_night_per_star,541225.0714225769,7433
query_star_mean,537271.7341461182,7282
prop_click_count,486651.31258010864,4992
prop_std_price,483758.2281303406,6836
prop_mean_price,480093.62689208984,6286
price_per_night,477507.56776046753,6695
price_vs_dest_mean,476288.92584609985,6689
price_vs_max,474586.7702484131,6844
srch_booking_window,468013.3950805664,6850
dest_click_rate,462733.07077407837,6869
review_vs_dest_mean,451041.30893707275,6415
prop_book_given_click,446244.19205856323,6736
prop_book_rate,440610.8905181885,6055
price_per_guest,426669.1180534363,6442
total_cost,426164.88959121704,6385
dest_book_rate,418246.45290374756,6261
value_score,415200.22691726685,5606
dest_mean_price,415174.6441116333,5956
quality_rank_avg,409107.67248535156,6082
price_to_min_ratio,407740.48651123047,5976
dest_mean_review,401978.04819107056,6103
location_total_rank_norm,388183.7847251892,5730
dest_mean_star,387674.5470123291,5575
query_price_std,383181.594203949,5722
price_percentile,378660.76371765137,4752
review_rank_norm,376234.7721595764,5367
srch_destination_id,374253.14182662964,5832
location1_rank_norm,371046.0402908325,5615
site_book_rate,370538.14245224,5340
star_vs_mean,355537.55920028687,4788
star_percentile,349940.1553878784,4766
comp_advantage_rank_norm,347947.1466255188,5517
price_per_person,346652.71883773804,5410
price_per_star,342890.04441452026,5205
site_dest_book_rate,336987.8038253784,5244
value_gap,335944.7576904297,5027
star_vs_dest_mean,334171.37297821045,4925
prop_log_historical_price,329608.2390022278,4731
review_rank,329130.54707336426,3902
price_vs_min,324192.026802063,4643
query_price_mean,320016.51317977905,4663
starrating_rank_norm,300027.9047088623,4256
cpair_book_rate,295516.1907272339,4614
comp_rate_pct_mean,294045.7544898987,4545
country_book_rate,290979.4283065796,4260
price_per_room,284709.26068115234,4271
site_country_book_rate,282997.65798187256,4397
price_rank_norm,269904.0732078552,3806
hour,268346.22481536865,4252
srch_query_affinity_score,263874.89917755127,3728
log_distance,261680.3307685852,3837
price_usd,252959.08295440674,3695
comp_rate_pct_max,248441.3727874756,3812
comp_rate_pct_min,240637.54935836792,3819
log_prop_count,232073.8215637207,3221
price_ratio_to_visitor_hist,229403.48738479614,2846
query_affinity_exp,215867.03651428223,3049
comp_advantage_rank,205349.001411438,3006
location_total_rank,190252.27935028076,2889
price_diff_from_visitor_hist,185250.3300895691,2358
starrating_rank,180560.75743484497,2408
location1_rank,175534.21836090088,2657
visitor_hist_adr_usd,173558.50909042358,2309
abs_star_diff,157197.0443687439,2085
distance_x_international,153821.5795211792,2239
star_review_product,148478.88539886475,1553
prop_country_id,147181.4849472046,2141
visitor_location_country_id,142069.2918357849,2188
star_diff,139238.6801223755,1919
site_id,137618.91262435913,2049
month,120840.8194694519,1922
prop_review_score,117737.28149414062,1254
visitor_hist_starrating,115842.7998123169,1604
star_x_brand,109774.84978103638,1128
dayofweek,100661.74632644653,1665
srch_length_of_stay,95841.10235595703,1371
log_price,93848.21964645386,1393
total_guests,81201.90779876709,1250
promotion_flag,77650.24298477173,481
comp_rate_count,73203.12450408936,1164
comp_inv_count,67145.4441871643,1011
prop_starrating,66432.01082611084,337
comp_rate_sum,62269.57674789429,977
has_location_score2,61818.5707321167,45
prop_brand_bool,60252.32611846924,560
srch_adults_count,58182.530601501465,889
srch_children_count,55984.89370346069,853
n_best_flags,42980.47061920166,556
is_domestic,37605.44090270996,488
comp_more_expensive_count,31101.361003875732,485
is_overpriced,30128.96678161621,194
comp_no_inv_count,24437.8038520813,421
comp_rate_advantage,21871.85500717163,333
is_last_minute,21653.13508605957,277
srch_room_count,20146.519470214844,306
comp_cheaper_count,17981.444751739502,296
is_discounted,15886.561382293701,93
is_family,12250.246269226074,165
srch_saturday_night_bool,10065.29201889038,137
is_long_window,6442.2932205200195,91
is_short_window,5738.3143882751465,98
is_weekend_search,5368.825508117676,89
review_is_zero,4624.199199676514,57
is_best_star,2229.061668395996,25
is_best_location1,2176.958599090576,31
has_query_affinity,1658.2189102172852,21
is_best_review,1557.120216369629,23
is_cheapest,1046.2901039123535,12
has_historical_price,1007.1498985290527,17
starrating_is_zero,628.180908203125,6
has_distance,376.4091987609863,6
is_most_expensive,298.0146942138672,5
has_visitor_history,0.0,0
