feature,gain,split
prop_location_score2,1540838.7580413818,3406
prop_dest_book_rate,891231.3607635498,2953
prop_click_rate,729403.832195282,2634
location2_rank,692042.0305137634,1674
price_vs_prop_mean,665975.7531661987,2878
prop_price_zscore,586270.3600196838,2877
location2_rank_norm,573472.9849891663,2480
prop_avg_position,500392.11391448975,3743
price_ratio_to_hist,436318.31505966187,3740
loc2_vs_mean,430616.44820022583,3055
value_score_rank,343461.51795578003,1343
prop_rel_rate,325609.407951355,1960
price_z_score,323460.6788597107,2478
price_rank,304916.73959350586,1222
value_score_rank_norm,300870.6687736511,2167
dest_count,280498.949886322,2503
price_diff_from_hist,277523.7238006592,3015
prop_location_score1,274302.34031677246,2247
price_vs_median,272067.8951072693,2093
prop_site_book_rate,229928.40593719482,2617
promo_x_cheap,219092.60485839844,1333
loc1_vs_mean,209741.05171585083,2634
price_vs_mean,199165.60439682007,1804
review_vs_mean,198217.8062057495,2279
orig_destination_distance,196271.57704544067,2855
prop_count,182707.07614898682,2280
review_percentile,179924.4394721985,2037
query_hotel_count,170962.00063323975,1292
log_price_z_score,162407.1458015442,1765
query_star_mean,160010.03994369507,2048
location_total,150845.07231903076,1907
price_per_night_per_star,150817.96138763428,1972
price_vs_dest_mean,148437.70726776123,1939
price_vs_max,147660.2572631836,1958
prop_std_price,147557.06214904785,2054
prop_mean_price,146732.5246810913,1872
srch_booking_window,138731.23253631592,1964
price_per_night,135931.25576400757,1876
prop_book_rate,131618.59300994873,1917
review_vs_dest_mean,131408.375415802,1777
prop_book_given_click,129987.77074050903,1987
total_cost,129729.45624923706,1942
value_score,128111.82704925537,1566
dest_click_rate,126065.11324691772,1869
prop_click_count,125921.05713272095,1327
quality_rank_avg,125473.582447052,1870
review_rank_norm,121868.89489364624,1552
dest_book_rate,119837.05703353882,1732
location_total_rank_norm,118667.30207061768,1800
price_per_guest,118090.28778076172,1733
dest_mean_star,115327.7021522522,1658
price_to_min_ratio,113587.55499267578,1647
star_percentile,112047.92025375366,1460
price_percentile,111197.02275848389,1267
query_price_std,110093.8406867981,1583
location1_rank_norm,109356.06521606445,1601
dest_mean_price,107610.10897064209,1481
star_vs_mean,105538.97890090942,1314
has_location_score2,105406.48857116699,17
prop_log_historical_price,103589.51221084595,1447
dest_mean_review,102939.64750289917,1532
site_dest_book_rate,102652.32634353638,1611
comp_advantage_rank_norm,98588.96620559692,1548
star_vs_dest_mean,98465.70224761963,1429
price_per_person,97580.65810775757,1522
value_gap,97098.34831237793,1475
price_per_star,95598.61978149414,1423
site_book_rate,94761.34582519531,1355
review_rank,94226.07953262329,1050
price_vs_min,93185.40148544312,1225
query_price_mean,92422.40566635132,1291
srch_destination_id,87866.04479598999,1393
site_country_book_rate,86028.30324935913,1287
price_rank_norm,83658.9959487915,1021
starrating_rank_norm,82952.5983543396,1202
srch_query_affinity_score,82816.3035621643,1012
price_per_room,80872.55062484741,1201
comp_rate_pct_mean,80394.96687316895,1281
country_book_rate,79910.21164703369,1117
log_prop_count,76491.94828033447,1056
hour,76314.9701385498,1228
price_usd,75799.0516166687,1033
price_ratio_to_visitor_hist,74636.80080032349,842
comp_rate_pct_min,70834.00136947632,1116
comp_rate_pct_max,69304.30659866333,1061
cpair_book_rate,66537.16616821289,1037
log_distance,63173.34359359741,905
query_affinity_exp,60631.90099334717,695
price_diff_from_visitor_hist,58195.10584259033,689
star_review_product,58147.67919540405,535
comp_advantage_rank,57620.075984954834,861
location_total_rank,56109.71340179443,781
location1_rank,55912.36493682861,811
starrating_rank,54618.79402542114,710
abs_star_diff,49803.02517700195,629
distance_x_international,45758.52477264404,676
prop_review_score,45359.48120498657,369
visitor_hist_adr_usd,43499.29988861084,538
visitor_location_country_id,39744.29779434204,640
prop_country_id,38297.371128082275,519
site_id,38148.92325210571,577
star_diff,37699.867530822754,508
star_x_brand,37202.132289886475,345
visitor_hist_starrating,37064.754386901855,470
month,34516.43076324463,550
log_price,30082.459056854248,387
prop_starrating,29013.196392059326,89
dayofweek,27151.28359603882,467
srch_length_of_stay,26702.475563049316,386
total_guests,22061.840881347656,335
prop_brand_bool,21315.166049957275,177
is_overpriced,20640.21018600464,54
comp_rate_count,20114.04111099243,333
comp_inv_count,19831.152225494385,307
promotion_flag,19621.923278808594,102
comp_rate_sum,17798.156547546387,275
srch_adults_count,16945.39582824707,261
is_domestic,16262.891456604004,191
n_best_flags,14302.42476272583,176
srch_children_count,12940.937519073486,208
comp_rate_advantage,9225.292415618896,142
comp_more_expensive_count,8455.683097839355,138
comp_no_inv_count,8254.636505126953,136
is_last_minute,7071.771835327148,91
comp_cheaper_count,6866.019802093506,114
srch_room_count,5866.627799987793,93
is_discounted,5773.126415252686,31
srch_saturday_night_bool,3633.0550575256348,52
is_family,2924.9841117858887,41
is_long_window,2485.14009475708,36
is_short_window,1496.0622901916504,29
is_cheapest,1004.7278785705566,6
review_is_zero,882.6163940429688,12
is_best_location1,670.5815925598145,9
has_query_affinity,651.1215019226074,9
is_weekend_search,572.2347984313965,8
starrating_is_zero,531.3617095947266,5
is_best_star,378.8424987792969,5
is_best_review,312.7284049987793,4
has_distance,256.6014976501465,4
has_historical_price,154.22999954223633,3
has_visitor_history,0.0,0
is_most_expensive,0.0,0
