feature,gain,split
prop_location_score2,1643454.260875702,2346
location2_rank_norm,760518.6884994507,1662
prop_dest_book_rate,740379.6051216125,2157
prop_click_rate,620245.1100730896,1704
price_vs_prop_mean,594041.9104423523,1881
prop_price_zscore,531521.1364631653,1951
location2_rank,466156.9368400574,1163
prop_avg_position,448885.17306137085,2318
value_score_rank,432478.4005584717,1211
price_ratio_to_hist,372555.3000564575,2665
prop_rel_rate,310838.05380249023,1339
price_z_score,294390.57608795166,1863
loc2_vs_mean,273322.5176963806,1849
price_rank,270326.2452316284,975
price_diff_from_hist,253546.59205245972,2105
price_vs_median,252243.68544006348,1528
prop_site_book_rate,200538.09532928467,1695
prop_location_score1,199071.99745559692,1632
promo_x_cheap,187311.5495414734,1020
value_score_rank_norm,184037.7211227417,1296
dest_count,182804.5714111328,1506
loc1_vs_mean,174888.2321548462,1818
price_vs_mean,168634.17057800293,1162
review_vs_mean,164994.50645446777,1598
log_price_z_score,154639.28619766235,1219
review_percentile,154152.38188934326,1493
location_total,152567.0533103943,1339
prop_click_count,135444.92321014404,987
prop_count,129859.39284515381,1424
query_hotel_count,128787.87646484375,840
prop_std_price,125753.46007919312,1481
price_per_night_per_star,122995.38402938843,1376
orig_destination_distance,116395.07759857178,1474
query_star_mean,115114.88241195679,1223
price_vs_dest_mean,114700.81337738037,1209
prop_mean_price,110248.79411315918,1132
price_per_night,105478.23886108398,1229
price_percentile,105359.41095733643,958
review_vs_dest_mean,104982.94511795044,1211
prop_book_rate,99743.87704849243,1036
price_vs_max,95966.27750015259,1099
total_cost,93574.36898040771,1209
prop_book_given_click,93506.35900878906,1251
dest_click_rate,93350.84078598022,1176
dest_mean_price,91901.09350204468,1096
srch_booking_window,91761.86726379395,1121
price_per_guest,91654.3065032959,1176
star_vs_mean,91407.62817382812,1008
value_score,90589.78791046143,999
dest_mean_star,89321.19829940796,1038
review_rank_norm,88066.36489486694,988
quality_rank_avg,87394.23483276367,1093
review_rank,86934.7777557373,755
price_to_min_ratio,85956.15106201172,1026
dest_book_rate,85549.95698547363,1080
star_percentile,84569.73868560791,899
site_book_rate,77959.86656951904,957
location_total_rank_norm,77428.99765396118,983
query_price_std,74751.70684051514,938
starrating_rank_norm,73564.70067214966,832
dest_mean_review,72738.41695785522,957
site_dest_book_rate,71860.6540145874,970
query_price_mean,71505.77683258057,871
price_per_star,70855.9040260315,873
prop_log_historical_price,70678.47738647461,870
location1_rank_norm,68858.07453918457,876
price_vs_min,67967.38428497314,825
value_gap,67370.73093032837,883
star_vs_dest_mean,66839.96831893921,840
srch_destination_id,66714.06901931763,910
price_per_person,65191.523582458496,908
price_ratio_to_visitor_hist,63808.210708618164,633
comp_rate_pct_mean,63350.96990585327,874
country_book_rate,62611.90867996216,768
log_distance,60483.68385696411,790
srch_query_affinity_score,60151.084815979004,669
price_rank_norm,59480.84364318848,672
comp_advantage_rank_norm,59328.501972198486,804
price_usd,57284.09436035156,692
price_per_room,57147.54758834839,709
site_country_book_rate,55151.44543838501,759
cpair_book_rate,54497.985694885254,727
comp_rate_pct_max,52501.43031692505,728
star_review_product,51833.47554016113,360
log_prop_count,50316.984466552734,588
price_diff_from_visitor_hist,48319.391498565674,538
hour,47565.04718017578,688
query_affinity_exp,47039.245864868164,520
comp_advantage_rank,45231.03370285034,585
comp_rate_pct_min,44616.88905334473,609
starrating_rank,41950.162548065186,494
visitor_hist_adr_usd,41896.03804397583,468
abs_star_diff,40905.104221343994,478
prop_review_score,37471.96043777466,291
distance_x_international,37404.371532440186,465
location1_rank,36903.329891204834,478
location_total_rank,35684.81795120239,472
star_diff,35349.51787185669,393
site_id,30970.115409851074,397
prop_country_id,30547.29686355591,359
visitor_location_country_id,29532.23965072632,410
star_x_brand,29515.21430206299,236
prop_starrating,25367.478328704834,69
visitor_hist_starrating,25300.513931274414,290
promotion_flag,21925.123233795166,113
month,21798.67027282715,310
prop_brand_bool,20576.336585998535,146
srch_length_of_stay,19184.401165008545,235
log_price,16751.503749847412,242
comp_rate_sum,14582.17979812622,200
dayofweek,14480.607845306396,226
comp_inv_count,14271.064498901367,181
total_guests,14230.530494689941,186
comp_rate_count,13169.385139465332,174
srch_adults_count,12128.943943023682,154
has_location_score2,11602.190338134766,10
srch_children_count,11157.251495361328,140
is_overpriced,11094.089630126953,50
is_domestic,8334.849544525146,90
comp_more_expensive_count,7395.688724517822,100
n_best_flags,7339.081611633301,83
is_last_minute,7100.3663902282715,74
comp_rate_advantage,4786.807697296143,56
srch_room_count,3949.4047088623047,53
comp_no_inv_count,3924.2526893615723,63
is_discounted,3652.6623764038086,23
comp_cheaper_count,3640.7439308166504,50
srch_saturday_night_bool,2691.3259048461914,36
is_family,2559.5626945495605,33
is_long_window,2149.94580078125,26
review_is_zero,1676.8922080993652,19
is_short_window,1094.7208061218262,16
is_best_star,1006.7368850708008,6
is_weekend_search,826.2525024414062,12
starrating_is_zero,693.9592056274414,6
is_best_review,496.58898162841797,3
is_cheapest,484.6261901855469,5
is_best_location1,227.8084945678711,3
has_distance,85.839599609375,1
has_visitor_history,0.0,0
has_historical_price,0.0,0
has_query_affinity,0.0,0
is_most_expensive,0.0,0
