feature,gain,split
prop_location_score2,1731347.2902183533,4212
prop_dest_book_rate,872942.2809505463,4198
location2_rank_norm,847263.751285553,3413
prop_click_rate,658509.9170646667,3097
price_vs_prop_mean,650806.524269104,3221
prop_price_zscore,613187.6922397614,3407
prop_avg_position,558302.6367530823,4423
location2_rank,506831.0174045563,2057
price_ratio_to_hist,464004.59979629517,4583
value_score_rank,445571.76141166687,1770
prop_rel_rate,372773.2937049866,2498
loc2_vs_mean,346789.3912296295,3535
price_z_score,339831.72642707825,2805
price_diff_from_hist,338259.99607658386,3791
price_vs_median,302484.3266925812,2402
dest_count,296174.2607650757,3045
prop_site_book_rate,294249.6393470764,3486
price_rank,290889.26527786255,1452
value_score_rank_norm,256797.45131874084,2561
prop_location_score1,243301.04704475403,2501
loc1_vs_mean,239851.42963409424,3188
price_vs_mean,229136.8672065735,2281
review_vs_mean,219452.26664352417,2724
promo_x_cheap,218104.9813556671,1479
location_total,210768.43675422668,2517
orig_destination_distance,209614.40710639954,3359
query_hotel_count,208618.28192710876,1652
prop_count,205379.30572128296,2904
review_percentile,197602.47519683838,2512
log_price_z_score,190422.38744926453,2015
prop_std_price,182576.19360542297,2685
prop_click_count,179753.76774406433,1733
price_per_night_per_star,178610.38136291504,2638
query_star_mean,174291.3572731018,2385
price_per_night,171645.0786628723,2549
price_vs_dest_mean,169611.05899620056,2365
prop_book_rate,168404.70876312256,2395
price_vs_max,159362.26419639587,2461
dest_click_rate,159276.9260444641,2446
quality_rank_avg,158269.41075134277,2487
prop_book_given_click,157913.2105731964,2596
prop_mean_price,157798.4602584839,2132
price_per_guest,155928.38933181763,2515
srch_booking_window,154392.4163017273,2344
total_cost,152779.8369216919,2419
review_vs_dest_mean,152639.91675186157,2265
dest_mean_price,151726.72515678406,2307
dest_book_rate,144758.19343948364,2349
location_total_rank_norm,144709.45963859558,2272
dest_mean_star,143868.17176437378,2114
price_to_min_ratio,142989.16684150696,2163
value_score,140634.35111999512,2036
price_percentile,138954.67805862427,1744
dest_mean_review,133734.80207633972,2158
review_rank_norm,133556.3478126526,1895
site_dest_book_rate,129940.60021209717,2158
star_vs_mean,129574.17854881287,1785
srch_destination_id,128705.1049900055,2227
location1_rank_norm,127753.45711135864,2121
query_price_std,126429.91443252563,2016
price_per_person,125721.10439491272,2152
prop_log_historical_price,125113.83045196533,1871
price_per_star,121872.58489990234,1936
star_percentile,121329.22260665894,1719
site_book_rate,117567.85062789917,1803
value_gap,117490.3521976471,1895
comp_advantage_rank_norm,116461.31819343567,2012
review_rank,115841.59617805481,1281
star_vs_dest_mean,114883.50140762329,1836
query_price_mean,112433.21393585205,1739
starrating_rank_norm,109761.38438415527,1632
price_vs_min,109726.83864212036,1607
comp_rate_pct_mean,109306.65058517456,1814
price_per_room,101133.8377456665,1591
hour,95187.74105453491,1662
country_book_rate,94321.9570980072,1429
site_country_book_rate,93489.83535766602,1541
comp_rate_pct_max,92495.02744102478,1535
srch_query_affinity_score,91592.48824310303,1153
log_distance,91201.699010849,1437
cpair_book_rate,90876.93038368225,1486
price_rank_norm,89490.30690383911,1318
price_usd,87543.06042098999,1337
log_prop_count,81371.75737762451,1209
comp_rate_pct_min,75692.29686546326,1295
query_affinity_exp,74794.1161327362,994
price_ratio_to_visitor_hist,73769.79222869873,858
comp_advantage_rank,71526.87836456299,1129
starrating_rank,65169.56568527222,894
location_total_rank,63784.76788139343,1046
location1_rank,63610.55291938782,1027
price_diff_from_visitor_hist,59910.99800109863,775
distance_x_international,55363.91165924072,841
star_review_product,55361.83606338501,552
visitor_hist_adr_usd,54057.7307472229,711
abs_star_diff,48776.809101104736,622
prop_country_id,46854.90953826904,693
visitor_location_country_id,46405.24778366089,770
star_diff,45334.59189033508,610
prop_review_score,45039.09714508057,421
site_id,42197.94892501831,666
month,38545.96685409546,667
star_x_brand,37698.21304702759,387
dayofweek,35256.1364440918,644
visitor_hist_starrating,32928.22439575195,458
log_price,32444.556468963623,536
srch_length_of_stay,30700.48208618164,470
comp_inv_count,27632.573223114014,443
comp_rate_count,23835.74349975586,408
promotion_flag,23798.702404022217,123
prop_starrating,23630.683570861816,82
total_guests,23236.234506607056,393
prop_brand_bool,20897.994953155518,182
srch_adults_count,19909.76358795166,320
comp_rate_sum,18912.98178100586,317
srch_children_count,17264.646827697754,284
is_domestic,15146.171146392822,191
has_location_score2,13660.068786621094,13
is_overpriced,12978.849872589111,56
n_best_flags,12181.776500701904,171
comp_more_expensive_count,11057.389678955078,186
comp_rate_advantage,9392.298179626465,148
comp_no_inv_count,9077.303768157959,167
is_last_minute,8485.556728363037,97
comp_cheaper_count,6833.474891662598,121
srch_room_count,6450.494113922119,110
is_discounted,5611.7598304748535,31
is_long_window,4066.7795009613037,56
is_family,3770.2290840148926,56
srch_saturday_night_bool,3229.4480018615723,47
is_short_window,2446.840301513672,47
review_is_zero,2207.0924797058105,27
is_weekend_search,1409.3962097167969,23
is_best_location1,1049.6427001953125,16
is_best_star,977.1634979248047,7
has_query_affinity,850.4550018310547,12
starrating_is_zero,732.1956176757812,4
has_distance,336.05970001220703,7
has_historical_price,156.27439880371094,3
is_cheapest,134.0050048828125,1
is_best_review,80.39089965820312,2
is_most_expensive,36.375701904296875,1
has_visitor_history,0.0,0
