feature,gain,split
prop_location_score2,1802267.3951568604,3789
prop_dest_book_rate,917319.3142242432,3609
prop_click_rate,740185.6287117004,3076
prop_price_zscore,641007.0441932678,3290
price_vs_prop_mean,628872.7574653625,2877
location2_rank_norm,593005.467124939,3194
location2_rank,548290.2389335632,1991
prop_avg_position,539778.8245697021,4025
price_ratio_to_hist,471956.3444633484,4425
value_score_rank,424675.15034103394,1710
loc2_vs_mean,418419.24949645996,3422
price_diff_from_hist,328359.4599342346,3640
price_rank,307308.9695968628,1400
price_z_score,306559.67610931396,2639
price_vs_median,303026.6486816406,2356
dest_count,291808.07275390625,2911
prop_location_score1,288680.2372970581,2597
value_score_rank_norm,287038.37382125854,2437
prop_rel_rate,271828.3861846924,2236
prop_site_book_rate,254152.4817047119,3027
loc1_vs_mean,238313.91243362427,3104
promo_x_cheap,219509.8738861084,1389
review_vs_mean,208834.71197891235,2423
price_vs_mean,207608.2307662964,1910
orig_destination_distance,203871.9320640564,3176
query_hotel_count,187936.25313568115,1467
prop_count,185727.59783172607,2624
price_per_night_per_star,184030.06549453735,2538
prop_mean_price,180731.1471824646,2325
review_percentile,178957.54219436646,2299
query_star_mean,177053.50521850586,2367
log_price_z_score,176384.75744628906,1987
location_total,172107.46165847778,2291
prop_book_rate,171683.97550964355,2145
prop_std_price,171391.76314163208,2555
prop_click_count,167318.3186302185,1625
price_vs_dest_mean,165010.61414337158,2387
price_vs_max,159954.98540878296,2253
srch_booking_window,154764.4899635315,2284
price_per_night,153761.13257217407,2217
dest_click_rate,153232.7822189331,2306
value_score,150079.78818893433,1905
prop_book_given_click,148252.4305229187,2310
review_vs_dest_mean,147933.31782531738,2157
review_rank_norm,143921.58473205566,1877
price_percentile,143404.3203125,1594
price_per_guest,142212.09981918335,2219
quality_rank_avg,141848.5392036438,2219
price_to_min_ratio,140746.37142562866,2123
total_cost,140137.03853225708,2178
dest_mean_star,136579.5410194397,1892
dest_book_rate,133814.75328063965,2068
dest_mean_price,132537.61069869995,2016
price_per_person,130364.59765625,2205
location_total_rank_norm,130120.65280532837,2030
star_vs_mean,128475.43355560303,1692
dest_mean_review,126007.17224121094,1991
star_percentile,124636.02217102051,1648
query_price_std,122010.4146270752,1882
srch_destination_id,120393.85896682739,2041
star_vs_dest_mean,119334.85080337524,1769
site_dest_book_rate,119092.09146881104,1948
query_price_mean,118046.1310081482,1803
prop_log_historical_price,117640.69071960449,1712
location1_rank_norm,115757.18260574341,1839
comp_advantage_rank_norm,112907.46530151367,1857
price_per_star,112272.04927825928,1665
value_gap,110665.9464187622,1647
price_vs_min,108172.4098854065,1568
review_rank,106725.63512802124,1189
site_book_rate,105611.4947052002,1573
starrating_rank_norm,96933.46589660645,1495
country_book_rate,95464.4094657898,1429
price_per_room,94815.2632522583,1514
site_country_book_rate,93293.92108535767,1509
log_prop_count,90819.08818817139,1104
comp_rate_pct_max,89279.17211151123,1380
comp_rate_pct_mean,88429.17258453369,1493
price_rank_norm,84907.89919662476,1225
price_usd,82360.09554290771,1234
cpair_book_rate,82307.27121734619,1406
comp_rate_pct_min,82255.18924331665,1351
log_distance,82063.52270126343,1182
srch_query_affinity_score,80976.41221618652,1004
price_ratio_to_visitor_hist,76697.30462646484,939
hour,75391.76265335083,1282
comp_advantage_rank,74197.8042755127,1125
query_affinity_exp,72348.55369567871,907
star_review_product,70139.26912689209,604
location1_rank,67323.85191345215,1047
price_diff_from_visitor_hist,64096.139419555664,792
location_total_rank,59670.91150665283,995
starrating_rank,59147.887561798096,762
distance_x_international,55438.794872283936,846
visitor_hist_adr_usd,54424.52986526489,697
abs_star_diff,53433.86011123657,675
prop_country_id,47536.991481781006,697
site_id,42436.213275909424,655
prop_review_score,42342.751319885254,391
star_diff,41442.34603881836,563
visitor_location_country_id,40901.14706802368,671
