feature,gain,split
prop_location_score2,1704190.276248932,3636
prop_dest_book_rate,823883.530544281,3523
location2_rank_norm,804097.3858909607,2777
prop_click_rate,666661.5227813721,2631
price_vs_prop_mean,635038.8343734741,2825
prop_price_zscore,589357.068649292,2981
prop_avg_position,527491.1199264526,3749
location2_rank,494284.3130340576,1741
price_ratio_to_hist,430619.9014816284,4023
value_score_rank,425425.43629837036,1614
prop_rel_rate,351497.66662216187,2114
loc2_vs_mean,349053.98167037964,3126
price_z_score,327978.90058898926,2488
price_diff_from_hist,309808.938369751,3241
price_vs_median,284018.2878227234,2199
price_rank,280009.803188324,1289
prop_site_book_rate,265380.8017311096,2971
dest_count,256939.10195922852,2484
prop_location_score1,237180.5990447998,2314
value_score_rank_norm,223658.79586791992,1981
promo_x_cheap,210455.58738327026,1302
loc1_vs_mean,210210.27839279175,2623
price_vs_mean,202453.4605026245,1880
review_vs_mean,192561.29931640625,2258
location_total,190803.67129516602,2142
orig_destination_distance,184232.64766693115,2795
review_percentile,182158.08033370972,2173
log_price_z_score,180700.8596496582,1786
query_hotel_count,178967.9988670349,1350
prop_count,176857.76791000366,2374
prop_click_count,168461.14316940308,1513
price_per_night_per_star,168330.46436691284,2299
prop_std_price,161493.5385246277,2268
query_star_mean,158518.7903060913,2020
price_vs_dest_mean,153555.16689682007,2060
prop_mean_price,146831.92403411865,1848
prop_book_rate,144160.36553955078,1977
price_per_night,141636.36921310425,2012
price_vs_max,141016.40367507935,2052
quality_rank_avg,137027.59308624268,2031
review_vs_dest_mean,136189.41069030762,1880
srch_booking_window,134755.8103942871,1996
dest_click_rate,132241.59506607056,1942
total_cost,131994.0570526123,2065
price_per_guest,131260.19533538818,2022
prop_book_given_click,130771.67440032959,2021
dest_mean_price,128466.33413696289,1854
price_percentile,127478.75285720825,1445
price_to_min_ratio,127381.20917510986,1789
value_score,125695.03900909424,1714
dest_book_rate,124540.43040847778,1894
dest_mean_star,122739.91815185547,1699
review_rank_norm,122698.861743927,1623
location_total_rank_norm,118610.66488265991,1763
dest_mean_review,116029.39929580688,1784
star_vs_mean,115993.87331390381,1529
star_percentile,113819.08884429932,1417
location1_rank_norm,113151.06839752197,1780
srch_destination_id,112689.6683807373,1853
price_per_person,107545.65058135986,1769
site_book_rate,107223.6303100586,1543
review_rank,107036.49029159546,1169
query_price_std,106855.80233001709,1603
star_vs_dest_mean,105375.74073791504,1560
prop_log_historical_price,105194.85856246948,1504
value_gap,101212.2375907898,1559
site_dest_book_rate,100920.57177352905,1633
comp_advantage_rank_norm,100801.17431259155,1650
price_per_star,100716.25184631348,1537
query_price_mean,99163.94035339355,1449
price_vs_min,98135.61782455444,1387
starrating_rank_norm,95899.29160690308,1349
comp_rate_pct_mean,95612.47305297852,1525
price_rank_norm,85579.78080368042,1152
country_book_rate,84960.26733398438,1246
price_per_room,84720.29160690308,1255
log_distance,83213.79015731812,1280
comp_rate_pct_max,80122.77118301392,1273
cpair_book_rate,78741.35451889038,1244
site_country_book_rate,78638.72303771973,1240
price_usd,78269.4934463501,1162
price_ratio_to_visitor_hist,75996.10181045532,849
srch_query_affinity_score,75906.68231201172,914
hour,75016.96425628662,1252
log_prop_count,72639.15041732788,1042
query_affinity_exp,72410.98244476318,881
comp_rate_pct_min,66026.7049369812,1064
comp_advantage_rank,63357.56643676758,946
location_total_rank,59016.515155792236,915
star_review_product,57146.7293548584,499
starrating_rank,56792.16445541382,771
location1_rank,56660.494243621826,870
price_diff_from_visitor_hist,55682.77123641968,672
visitor_hist_adr_usd,50801.13562011719,648
distance_x_international,46348.37380218506,683
abs_star_diff,46304.36573410034,603
prop_review_score,41617.51894378662,360
visitor_location_country_id,40833.816398620605,663
star_diff,39903.735973358154,521
prop_country_id,38280.55820465088,538
star_x_brand,37263.08918762207,380
site_id,37241.45887756348,558
visitor_hist_starrating,34345.4058303833,446
month,33630.09683609009,552
prop_starrating,29661.08044052124,88
srch_length_of_stay,27767.834705352783,410
dayofweek,26740.113193511963,479
log_price,26411.02688217163,409
promotion_flag,24517.164333343506,130
comp_inv_count,23253.923362731934,358
total_guests,23096.470581054688,362
prop_brand_bool,22101.141487121582,169
comp_rate_count,20765.783458709717,344
srch_adults_count,18308.132610321045,275
comp_rate_sum,16878.247413635254,275
is_domestic,15171.00312423706,178
srch_children_count,14533.774295806885,236
is_overpriced,10952.031597137451,45
n_best_flags,10603.511360168457,131
comp_more_expensive_count,9470.670841217041,153
has_location_score2,8005.461143493652,9
comp_no_inv_count,7957.738735198975,141
comp_rate_advantage,7220.72188949585,114
comp_cheaper_count,7074.16109085083,122
is_last_minute,6953.206790924072,78
srch_room_count,5942.977794647217,90
is_discounted,5090.705955505371,28
is_family,3258.9934883117676,51
srch_saturday_night_bool,2832.683208465576,45
is_long_window,2332.589797973633,35
is_short_window,2272.3614044189453,43
is_weekend_search,1857.3912086486816,24
review_is_zero,1647.3959846496582,22
is_best_location1,831.3901977539062,12
starrating_is_zero,744.2046928405762,7
has_query_affinity,620.6337890625,7
has_distance,513.1920928955078,8
is_best_review,371.3504066467285,5
is_best_star,343.3261947631836,4
has_historical_price,99.31270217895508,2
is_cheapest,52.39659881591797,1
has_visitor_history,0.0,0
is_most_expensive,0.0,0
