feature,gain,split
prop_location_score2,1803490.6253852844,3700
prop_dest_book_rate,867674.2180709839,3735
prop_click_rate,707577.7780628204,3009
location2_rank_norm,672510.4524784088,2851
prop_price_zscore,623460.5996932983,3390
price_vs_prop_mean,601878.2609405518,3032
location2_rank,559449.2495479584,2138
prop_rel_rate,487607.0680541992,2306
value_score_rank,447563.7797641754,1754
price_ratio_to_hist,435190.63988113403,4129
price_diff_from_hist,362046.26071739197,3598
loc2_vs_mean,305608.4087333679,3153
price_rank,293946.3631095886,1341
dest_count,281493.9249687195,2806
prop_location_score1,278964.83728790283,2406
value_score_rank_norm,274942.3881454468,2358
price_vs_median,272307.86838531494,2100
price_vs_mean,270393.16705322266,2154
price_z_score,261667.66307258606,2255
prop_site_book_rate,241274.21208763123,2931
loc1_vs_mean,222175.30984306335,2969
promo_x_cheap,207740.64838027954,1448
review_vs_mean,203785.695022583,2503
query_hotel_count,198784.97672653198,1342
log_price_z_score,194254.21558380127,2071
review_percentile,190950.75167655945,2215
prop_count,189716.8674812317,2635
orig_destination_distance,186479.23318862915,2836
location_total,184245.54879760742,2337
prop_std_price,175163.67305755615,2495
price_per_night_per_star,171550.29224014282,2406
prop_click_count,169423.83107757568,1518
prop_mean_price,168138.53909492493,2099
query_star_mean,164367.4633293152,2225
price_vs_dest_mean,160554.82546806335,2370
price_vs_max,160314.72558403015,2292
price_per_night,156971.45584106445,2262
srch_booking_window,149699.89211082458,2231
dest_click_rate,145472.30464744568,2212
prop_book_rate,145203.33638572693,2193
quality_rank_avg,145018.90618515015,2189
price_per_guest,141122.82501602173,2194
prop_book_given_click,140027.69730567932,2172
review_vs_dest_mean,137663.50246238708,1896
total_cost,131884.32483673096,2064
value_score,130785.25029373169,1682
dest_mean_star,130587.66763687134,1818
review_rank_norm,130365.03046798706,1919
dest_mean_price,128650.20647621155,1817
location_total_rank_norm,128024.0193901062,1996
star_percentile,126727.98384857178,1616
review_rank,123870.48845291138,1239
star_vs_mean,123746.38980484009,1612
location1_rank_norm,123368.05508422852,1907
dest_book_rate,122218.17790794373,1827
price_to_min_ratio,121834.35697555542,1889
price_percentile,120712.94968223572,1397
dest_mean_review,117670.70043563843,1779
star_vs_dest_mean,115203.88763618469,1685
price_vs_min,114724.64519500732,1626
query_price_std,114418.30138969421,1743
price_per_person,111934.85628128052,1806
site_dest_book_rate,111917.93997764587,1809
site_book_rate,111376.32651519775,1610
prop_log_historical_price,109643.22261810303,1605
price_per_star,109155.47286605835,1647
comp_advantage_rank_norm,108396.73910331726,1755
srch_destination_id,108181.45929718018,1817
query_price_mean,105767.79760551453,1536
value_gap,103338.86309051514,1679
starrating_rank_norm,102241.66640472412,1522
log_prop_count,98469.04518890381,1222
site_country_book_rate,89742.88140487671,1443
price_rank_norm,89075.02798843384,1235
price_per_room,88837.8802947998,1377
log_distance,87120.99114227295,1305
query_affinity_exp,86566.10593032837,1043
comp_rate_pct_mean,84956.30220222473,1373
comp_rate_pct_max,84798.81346130371,1381
country_book_rate,83466.32817840576,1223
price_ratio_to_visitor_hist,81054.57500839233,949
cpair_book_rate,78246.994140625,1286
comp_rate_pct_min,77361.3091506958,1246
hour,76507.51096343994,1267
price_usd,76431.71333312988,1128
srch_query_affinity_score,73589.36816596985,933
comp_advantage_rank,65598.33911514282,991
location1_rank,64958.99661254883,1018
star_review_product,61316.678649902344,612
location_total_rank,60623.86231803894,953
price_diff_from_visitor_hist,57341.30387496948,713
abs_star_diff,53911.105365753174,661
starrating_rank,53851.549434661865,714
visitor_hist_adr_usd,50841.211696624756,657
promotion_flag,49769.753845214844,205
distance_x_international,45954.361278533936,701
prop_country_id,43413.32899475098,622
visitor_location_country_id,42780.96773147583,679
prop_review_score,42215.739780426025,405
site_id,42001.03463745117,655
star_x_brand,39358.97175216675,407
star_diff,39041.57834434509,538
month,38741.28887748718,674
visitor_hist_starrating,36887.557750701904,490
dayofweek,31562.23431777954,551
log_price,31305.88606452942,480
srch_length_of_stay,30366.75870513916,446
total_guests,25399.96915435791,403
comp_rate_count,23345.929138183594,379
comp_rate_sum,21822.998905181885,354
comp_inv_count,21540.429725646973,337
prop_starrating,18274.47254562378,82
srch_children_count,17550.014587402344,266
srch_adults_count,16456.29180908203,257
prop_brand_bool,16316.241359710693,157
is_domestic,16026.904705047607,195
has_location_score2,13594.656101226807,11
n_best_flags,13110.45643234253,172
is_overpriced,11482.99034500122,59
comp_more_expensive_count,11150.006958007812,174
comp_no_inv_count,8970.59578704834,157
is_last_minute,7166.2059898376465,95
comp_cheaper_count,6536.827430725098,111
srch_room_count,6039.891788482666,99
comp_rate_advantage,5916.926010131836,99
is_discounted,4202.744091033936,22
is_family,3071.961093902588,50
srch_saturday_night_bool,2757.061008453369,37
is_long_window,2710.9207191467285,40
is_short_window,2658.090679168701,46
review_is_zero,1727.3167114257812,22
is_weekend_search,1359.3766975402832,21
is_best_star,552.4503021240234,5
is_best_location1,358.29790115356445,5
has_distance,357.17940521240234,5
has_query_affinity,319.449893951416,5
has_historical_price,262.7503967285156,4
is_best_review,260.3051948547363,5
starrating_is_zero,252.92110061645508,5
is_cheapest,170.2708969116211,2
is_most_expensive,116.54330444335938,2
has_visitor_history,0.0,0
