feature,gain,split
prop_location_score2,2648249.9138145447,6499
prop_dest_book_rate,1350264.3274040222,6260
location2_rank_norm,1234306.5545787811,5413
prop_click_rate,1035264.4845352173,4778
price_vs_prop_mean,968015.8189735413,4777
prop_price_zscore,913720.3359870911,5070
prop_avg_position,816421.4724845886,6761
location2_rank,747796.9110794067,3098
price_ratio_to_hist,697733.1155529022,6858
value_score_rank,685972.9761924744,2680
loc2_vs_mean,580366.7831096649,5666
prop_rel_rate,528069.557641983,3786
price_diff_from_hist,513042.94052505493,5848
price_z_score,505971.44811820984,4139
price_vs_median,449944.07496261597,3745
dest_count,449714.3473262787,4579
prop_site_book_rate,432327.270072937,5168
price_rank,431600.1184692383,2112
prop_location_score1,384415.5626735687,4001
value_score_rank_norm,378561.0739765167,3935
loc1_vs_mean,366611.7889480591,4905
price_vs_mean,342200.601316452,3287
promo_x_cheap,328661.90355682373,2372
review_vs_mean,326375.5309448242,4037
location_total,318853.08475494385,3895
orig_destination_distance,315507.16735839844,5028
prop_count,313755.8931427002,4532
review_percentile,306731.4034614563,3927
query_hotel_count,298807.3984107971,2376
log_price_z_score,294715.57777023315,3112
prop_std_price,278678.8291091919,4098
price_per_night_per_star,272620.42917633057,3937
query_star_mean,271050.316986084,3892
price_vs_dest_mean,265069.4470863342,3783
prop_click_count,260525.2534866333,2594
prop_book_rate,255735.6015586853,3657
price_per_night,250977.33196640015,3746
price_vs_max,249762.6941871643,3835
prop_mean_price,249697.11110687256,3489
dest_click_rate,248502.59228134155,3877
prop_book_given_click,239723.92054367065,3950
review_vs_dest_mean,235570.95449638367,3523
dest_mean_price,233457.17596054077,3594
quality_rank_avg,227196.36149787903,3589
total_cost,225658.66495513916,3620
price_per_guest,223431.98563194275,3595
srch_booking_window,223389.8366546631,3474
price_to_min_ratio,222217.91513824463,3425
dest_book_rate,215024.56656646729,3436
review_rank_norm,213182.02852249146,3054
location_total_rank_norm,212904.42058944702,3437
value_score,210902.86222457886,2961
price_percentile,210134.90686035156,2584
dest_mean_star,207711.0950870514,3091
dest_mean_review,206645.88104248047,3311
price_per_person,198539.60863494873,3368
location1_rank_norm,197876.42190170288,3251
srch_destination_id,197463.1107082367,3374
query_price_std,193803.00885772705,3137
star_percentile,189977.70196151733,2630
star_vs_mean,189380.40195083618,2621
value_gap,182365.40698051453,2971
site_dest_book_rate,181807.87500572205,3061
site_book_rate,181327.8079032898,2757
star_vs_dest_mean,180764.0371608734,2873
prop_log_historical_price,180596.51247787476,2731
price_per_star,178613.01169586182,2830
comp_advantage_rank_norm,178133.93227386475,3082
starrating_rank_norm,177287.80591583252,2613
query_price_mean,176669.70580291748,2714
price_vs_min,175385.4647846222,2648
review_rank,173476.2107925415,1921
comp_rate_pct_mean,151995.43583488464,2518
price_per_room,145410.4767112732,2323
country_book_rate,142076.48601341248,2153
cpair_book_rate,141167.10479354858,2347
hour,139478.19877433777,2433
srch_query_affinity_score,138289.6668357849,1797
price_rank_norm,138264.86095428467,2032
log_distance,137179.12858963013,2225
site_country_book_rate,132632.9285106659,2198
price_usd,132588.2911052704,2019
comp_rate_pct_max,132258.45239448547,2246
log_prop_count,122118.31651496887,1752
comp_rate_pct_min,121904.36796951294,2115
price_ratio_to_visitor_hist,114133.49660110474,1368
query_affinity_exp,110764.47145080566,1474
comp_advantage_rank,109315.70232009888,1703
location1_rank,100987.78109359741,1610
location_total_rank,97565.98090553284,1604
price_diff_from_visitor_hist,96263.38334274292,1186
starrating_rank,94993.71020507812,1330
star_review_product,92105.11011505127,914
visitor_hist_adr_usd,80743.7186794281,1049
abs_star_diff,79506.86572647095,1038
distance_x_international,78194.17602157593,1165
visitor_location_country_id,69890.02056312561,1159
prop_country_id,67381.53287506104,1004
prop_review_score,67045.00100708008,629
site_id,66747.39224243164,1044
star_diff,66508.97346305847,918
month,61750.46109390259,1079
star_x_brand,61462.62162780762,647
dayofweek,54368.351289749146,982
visitor_hist_starrating,53538.0192565918,759
prop_starrating,48976.49132156372,148
log_price,47244.82469558716,764
srch_length_of_stay,45295.39976119995,685
promotion_flag,40314.80362319946,208
total_guests,38413.40228843689,640
comp_inv_count,37365.116649627686,634
comp_rate_count,36702.43948364258,612
prop_brand_bool,34642.854400634766,311
comp_rate_sum,34222.87260055542,567
srch_adults_count,30418.61933708191,476
srch_children_count,28499.885906219482,455
is_domestic,26869.04062271118,317
n_best_flags,19698.804512023926,287
is_overpriced,17714.09474182129,67
comp_more_expensive_count,16181.759227752686,263
has_location_score2,14632.771278381348,18
comp_no_inv_count,13498.852592468262,252
comp_rate_advantage,12689.192821502686,212
comp_cheaper_count,11981.596881866455,203
is_last_minute,11503.842674255371,137
srch_room_count,10917.655786514282,178
is_discounted,8599.316989898682,36
srch_saturday_night_bool,5865.020309448242,87
is_family,5573.995700836182,90
is_long_window,5309.609020233154,84
is_short_window,3897.4105110168457,77
is_weekend_search,3535.0946083068848,58
review_is_zero,2293.339122772217,30
is_best_location1,1078.999900817871,18
is_best_star,993.2749862670898,11
is_best_review,764.8852920532227,13
starrating_is_zero,682.7876853942871,7
has_historical_price,634.0885009765625,9
has_query_affinity,627.6987915039062,9
has_distance,571.1770973205566,8
is_cheapest,569.870189666748,9
is_most_expensive,88.97760009765625,1
has_visitor_history,0.0,0
