feature,gain,split
prop_location_score2,935914.5622138977,1191
location2_rank_norm,503118.01456832886,836
prop_dest_book_rate,453894.1816673279,1081
price_vs_prop_mean,357351.02645874023,927
prop_click_rate,353306.9166984558,796
prop_price_zscore,304004.94301605225,918
value_score_rank,245369.67364501953,626
location2_rank,242975.77056121826,510
prop_avg_position,237667.40105819702,1140
price_ratio_to_hist,206454.90505599976,1326
prop_rel_rate,171788.42219924927,615
price_z_score,170130.06272888184,952
price_rank,159530.7625656128,545
price_vs_median,143650.39805221558,817
price_diff_from_hist,135054.18982315063,1052
loc2_vs_mean,133758.8556098938,915
promo_x_cheap,114727.69365310669,523
prop_site_book_rate,110853.69129562378,797
value_score_rank_norm,104364.4931678772,589
prop_location_score1,103609.68566513062,798
review_vs_mean,94695.81114578247,798
dest_count,94098.86964035034,758
location_total,91205.83502197266,720
log_price_z_score,90898.75634002686,640
loc1_vs_mean,89626.66940307617,887
price_vs_mean,85720.8623008728,563
review_percentile,82089.86228942871,755
prop_click_count,75760.68518066406,541
prop_count,67141.06128692627,647
query_hotel_count,66451.00636291504,430
price_per_night_per_star,64317.40843963623,657
price_vs_dest_mean,63259.3408203125,610
query_star_mean,62721.71866607666,618
prop_mean_price,60870.071113586426,550
price_percentile,60767.35255432129,506
prop_std_price,59775.11731719971,622
orig_destination_distance,59601.213817596436,694
price_per_night,52247.137157440186,547
total_cost,51771.322399139404,634
review_rank,51163.835456848145,417
srch_booking_window,50678.131271362305,563
review_vs_dest_mean,49780.4524269104,536
prop_book_rate,48199.386375427246,500
price_to_min_ratio,48029.117820739746,513
price_vs_max,46860.92139816284,496
dest_mean_star,46092.229553222656,502
star_vs_mean,45329.958084106445,449
dest_mean_price,44584.35975265503,498
location_total_rank_norm,44551.116928100586,527
dest_click_rate,44343.25423049927,523
prop_book_given_click,44308.11592102051,537
star_percentile,43849.33169937134,424
dest_book_rate,43712.39841079712,539
price_per_guest,43573.34113693237,524
site_book_rate,41219.12013244629,490
query_price_std,41186.44655609131,494
review_rank_norm,40717.32888793945,407
value_score,39911.0311126709,443
quality_rank_avg,39659.685649871826,442
price_ratio_to_visitor_hist,39266.883728027344,367
prop_log_historical_price,38512.565032958984,425
price_per_star,37928.26628494263,456
starrating_rank_norm,37815.7092590332,415
dest_mean_review,36039.742069244385,429
query_price_mean,35269.003215789795,407
location1_rank_norm,35204.08127975464,424
star_vs_dest_mean,33203.036224365234,379
srch_query_affinity_score,32653.74462890625,360
price_vs_min,32585.03652572632,392
price_per_person,32210.487140655518,411
site_dest_book_rate,31949.761558532715,405
country_book_rate,31767.66368484497,370
price_usd,31443.45771408081,369
srch_destination_id,30972.253883361816,396
price_per_room,30765.204025268555,363
comp_rate_pct_mean,29158.873775482178,371
value_gap,29148.72817993164,363
price_rank_norm,28374.19045639038,294
comp_advantage_rank_norm,28243.33265686035,351
cpair_book_rate,27414.15530014038,347
log_distance,26681.22875213623,307
log_prop_count,26482.144470214844,301
star_review_product,25248.050884246826,160
site_country_book_rate,25232.905223846436,310
comp_rate_pct_max,25182.428646087646,318
comp_advantage_rank,24774.41477584839,302
comp_rate_pct_min,24474.824459075928,306
abs_star_diff,23989.69288253784,259
hour,23754.302391052246,307
query_affinity_exp,23526.646152496338,262
price_diff_from_visitor_hist,23039.92377090454,245
prop_review_score,22870.712677001953,175
visitor_hist_adr_usd,20058.018684387207,211
starrating_rank,19771.529384613037,223
location1_rank,19408.108070373535,243
star_x_brand,19306.539447784424,147
location_total_rank,18321.661392211914,213
distance_x_international,18175.194339752197,217
star_diff,16930.476043701172,167
visitor_hist_starrating,16249.258499145508,183
prop_starrating,15668.399543762207,36
prop_country_id,13954.842609405518,158
site_id,13950.294178009033,177
visitor_location_country_id,13601.348476409912,178
month,12318.133167266846,164
prop_brand_bool,10843.020084381104,73
promotion_flag,9986.122779846191,59
srch_length_of_stay,9471.87635421753,108
comp_inv_count,7589.239608764648,87
total_guests,7267.4135665893555,94
srch_adults_count,7097.5777015686035,89
has_location_score2,6922.662048339844,6
dayofweek,6426.901966094971,88
log_price,6089.266258239746,78
comp_rate_sum,5653.1690101623535,70
comp_rate_count,5576.625068664551,65
srch_children_count,4315.825088500977,53
is_domestic,4171.272006988525,44
n_best_flags,3951.285785675049,40
is_last_minute,3766.2279930114746,43
is_overpriced,3595.696060180664,12
comp_more_expensive_count,3000.4631843566895,40
srch_room_count,2664.545398712158,34
comp_rate_advantage,2219.0196990966797,28
comp_cheaper_count,2031.6703147888184,29
is_family,1908.1664733886719,19
is_discounted,1323.066104888916,8
comp_no_inv_count,1040.0428924560547,16
srch_saturday_night_bool,892.3473014831543,12
is_short_window,736.7642974853516,10
is_weekend_search,725.1738090515137,9
review_is_zero,616.9922027587891,7
is_long_window,560.9762992858887,7
is_best_location1,472.29650497436523,5
is_cheapest,311.1629943847656,1
is_best_review,264.0849075317383,3
has_query_affinity,256.6070022583008,2
is_best_star,230.01859664916992,3
starrating_is_zero,184.89700317382812,2
has_distance,104.4832992553711,2
is_most_expensive,83.5614013671875,1
has_historical_price,0.0,0
has_visitor_history,0.0,0
