feature,gain,split
prop_location_score2,1720978.7081317902,3841
location2_rank_norm,836456.1633491516,3141
prop_dest_book_rate,836418.2929534912,3944
prop_click_rate,673580.3139705658,2798
price_vs_prop_mean,649702.4172229767,3006
prop_price_zscore,594176.080406189,3191
prop_avg_position,539242.6412315369,4034
location2_rank,502516.5615158081,1909
value_score_rank,459718.79446029663,1768
price_ratio_to_hist,449306.8418121338,4294
prop_rel_rate,365060.2155380249,2435
loc2_vs_mean,349194.8031902313,3398
price_z_score,332289.1131820679,2637
price_diff_from_hist,324264.38274383545,3532
price_vs_median,293315.03957366943,2351
price_rank,289215.71439933777,1365
dest_count,276473.0554008484,2805
prop_site_book_rate,268719.609916687,3091
prop_location_score1,237659.80408096313,2398
value_score_rank_norm,235965.73748016357,2370
loc1_vs_mean,235681.95788002014,3042
price_vs_mean,213358.07358169556,2063
review_vs_mean,208802.38594436646,2497
promo_x_cheap,207056.72045707703,1434
location_total,205116.90221595764,2370
review_percentile,198700.53117370605,2421
query_hotel_count,197794.16051101685,1549
prop_count,195188.415725708,2756
orig_destination_distance,191795.68721199036,3009
log_price_z_score,183916.31581115723,1826
prop_std_price,180087.730802536,2569
price_per_night_per_star,177065.95442962646,2498
query_star_mean,165090.05322647095,2235
prop_click_count,162855.60529518127,1521
price_vs_dest_mean,162490.07666778564,2176
prop_mean_price,159854.90697097778,2109
prop_book_rate,157175.2251739502,2185
price_per_night,154580.70943069458,2235
price_per_guest,151593.48185539246,2383
price_vs_max,150325.15056419373,2209
dest_click_rate,149656.97729301453,2262
total_cost,146786.64854431152,2298
prop_book_given_click,144079.37985610962,2285
review_vs_dest_mean,143934.61171340942,2029
quality_rank_avg,140836.82611083984,2181
srch_booking_window,140156.73162651062,2104
price_percentile,138942.56785583496,1616
dest_mean_star,138643.38345336914,2048
dest_mean_price,137391.949010849,2004
price_to_min_ratio,134473.9122390747,1998
dest_book_rate,134357.56659698486,2082
value_score,130286.44743537903,1818
review_rank_norm,128807.99662017822,1838
location_total_rank_norm,128733.11638450623,2024
srch_destination_id,122270.5304069519,2039
location1_rank_norm,121736.8120765686,1952
star_vs_mean,121637.68412780762,1644
query_price_std,121453.48318862915,1871
dest_mean_review,120472.35463142395,1905
price_per_person,118521.67975234985,1980
star_percentile,118418.63817214966,1582
site_dest_book_rate,117181.58895874023,1917
site_book_rate,117124.09412956238,1755
value_gap,112860.6767654419,1774
comp_advantage_rank_norm,112584.28743553162,1901
star_vs_dest_mean,110280.83600616455,1717
price_per_star,109876.72173881531,1695
prop_log_historical_price,109380.85254096985,1636
review_rank,107407.50383377075,1181
query_price_mean,106527.21695709229,1607
starrating_rank_norm,105524.71662139893,1485
comp_rate_pct_mean,101948.08807373047,1678
price_vs_min,101169.51988601685,1500
price_per_room,89839.7043132782,1377
price_rank_norm,88288.88552474976,1266
log_distance,88071.58630561829,1358
country_book_rate,87790.78742218018,1293
price_usd,86712.97268676758,1295
site_country_book_rate,86022.84227180481,1402
cpair_book_rate,85216.2253112793,1370
srch_query_affinity_score,84518.8409500122,1083
comp_rate_pct_max,83505.17235183716,1381
hour,83039.33397293091,1430
log_prop_count,79662.74981689453,1169
price_ratio_to_visitor_hist,77775.3770980835,895
comp_rate_pct_min,73259.70921516418,1224
query_affinity_exp,72898.84343338013,940
comp_advantage_rank,65322.47592353821,1002
location1_rank,63810.60373687744,1027
location_total_rank,62538.40771484375,1013
star_review_product,60878.70966339111,546
price_diff_from_visitor_hist,58313.247871398926,756
starrating_rank,56762.8491230011,806
distance_x_international,51876.84915351868,761
visitor_hist_adr_usd,50790.280334472656,665
abs_star_diff,47009.91873168945,612
star_diff,45076.919902801514,584
visitor_location_country_id,44685.53751373291,724
prop_review_score,44096.28706359863,425
site_id,43993.542430877686,670
prop_country_id,43196.16557312012,628
month,37246.03352737427,641
star_x_brand,34267.182399749756,340
visitor_hist_starrating,32978.381828308105,451
dayofweek,31145.01401901245,567
srch_length_of_stay,30474.443912506104,460
log_price,29592.305870056152,494
prop_starrating,26974.449535369873,102
comp_rate_count,25895.380836486816,438
comp_inv_count,24672.185134887695,394
total_guests,24012.737451553345,382
promotion_flag,23139.548400878906,135
prop_brand_bool,23041.505443572998,192
comp_rate_sum,21801.424589157104,356
srch_adults_count,17907.226333618164,278
srch_children_count,16822.10809326172,266
is_domestic,16440.867736816406,192
n_best_flags,11407.18741607666,165
is_overpriced,11370.805507659912,53
has_location_score2,11321.597076416016,14
comp_more_expensive_count,10884.173391342163,170
comp_rate_advantage,8325.771308898926,128
is_last_minute,8276.829498291016,98
comp_cheaper_count,8225.146297454834,143
comp_no_inv_count,6806.149188995361,124
srch_room_count,6272.024787902832,98
is_family,3798.375385284424,59
is_discounted,3541.33642578125,24
is_long_window,3277.579704284668,44
srch_saturday_night_bool,3074.2284927368164,44
review_is_zero,2287.879795074463,28
is_short_window,1692.0381050109863,30
is_weekend_search,1389.1374969482422,25
is_best_star,1184.4305953979492,10
is_best_location1,971.9060935974121,15
starrating_is_zero,917.3990020751953,8
is_best_review,629.751781463623,6
has_query_affinity,547.7434043884277,11
is_cheapest,376.3752899169922,3
has_distance,206.98069763183594,5
is_most_expensive,113.39780044555664,2
has_historical_price,100.88309860229492,2
has_visitor_history,0.0,0
