feature,gain,split
prop_location_score2,1721396.1397132874,3980
prop_dest_book_rate,835052.5360927582,3975
location2_rank_norm,826072.7532348633,3209
prop_click_rate,654916.0109615326,2935
price_vs_prop_mean,648330.708190918,3162
prop_price_zscore,604523.7900772095,3248
prop_avg_position,558745.363658905,4412
location2_rank,514621.10933303833,1982
price_ratio_to_hist,456881.0948295593,4499
value_score_rank,455726.8182659149,1764
prop_rel_rate,376046.3591117859,2491
loc2_vs_mean,349778.5241680145,3417
price_diff_from_hist,341748.62397384644,3786
price_z_score,334111.1229763031,2625
price_vs_median,293149.3701210022,2400
price_rank,288345.38148880005,1339
dest_count,286769.04261398315,2845
prop_site_book_rate,283725.5770511627,3304
prop_location_score1,249012.07888031006,2597
value_score_rank_norm,235304.31587219238,2399
loc1_vs_mean,233321.43589019775,3072
review_vs_mean,224096.95561790466,2729
promo_x_cheap,217211.0989112854,1588
price_vs_mean,214040.50742340088,2235
location_total,207829.84195899963,2492
prop_count,201022.24749565125,2808
orig_destination_distance,197294.70158195496,3105
log_price_z_score,195310.79228401184,1938
query_hotel_count,194868.35854148865,1568
review_percentile,192792.95023345947,2422
prop_std_price,179551.56441497803,2637
price_per_night_per_star,173145.60654449463,2471
price_vs_dest_mean,172973.74914360046,2378
prop_click_count,168823.37622261047,1648
query_star_mean,168052.4341468811,2293
prop_book_rate,164810.23861312866,2300
prop_mean_price,159496.2002658844,2154
price_per_night,158261.65670967102,2318
dest_click_rate,157886.8943042755,2432
price_vs_max,153891.74851226807,2265
srch_booking_window,152746.48372650146,2334
total_cost,150357.0360546112,2359
price_per_guest,149955.4674949646,2402
review_vs_dest_mean,149853.34333610535,2174
quality_rank_avg,149742.85758972168,2290
prop_book_given_click,148278.1673374176,2398
dest_mean_price,141934.03904914856,2153
value_score,139950.62798309326,1975
dest_book_rate,138007.40011024475,2202
price_to_min_ratio,137837.18841934204,2086
price_percentile,137668.73645591736,1651
dest_mean_star,136301.88740730286,2059
location_total_rank_norm,134161.66063308716,2111
review_rank_norm,133523.16053199768,1951
location1_rank_norm,126764.57395744324,2021
site_dest_book_rate,124625.16362380981,2085
star_vs_mean,123985.3836402893,1682
price_per_person,121647.35159873962,2054
dest_mean_review,120541.14504814148,1932
query_price_std,120166.0922908783,1918
srch_destination_id,120074.40727806091,2051
star_percentile,119460.26203536987,1588
prop_log_historical_price,118615.23777961731,1820
site_book_rate,115292.82665252686,1722
price_vs_min,113616.93823814392,1638
price_per_star,113175.87145996094,1812
comp_advantage_rank_norm,112836.53426170349,1928
value_gap,111835.95559310913,1796
star_vs_dest_mean,111290.98601150513,1711
review_rank,110706.9632434845,1214
query_price_mean,109491.65951156616,1698
starrating_rank_norm,106068.99563598633,1596
comp_rate_pct_mean,103492.8752822876,1735
price_rank_norm,91549.57637023926,1299
price_per_room,91525.59617614746,1436
price_usd,88693.59779930115,1317
hour,86680.21873092651,1508
country_book_rate,86676.86142158508,1314
cpair_book_rate,86427.91243553162,1406
site_country_book_rate,86253.5032081604,1426
log_distance,85095.5844745636,1362
comp_rate_pct_max,84589.71876525879,1385
srch_query_affinity_score,83981.1250782013,1051
price_ratio_to_visitor_hist,80848.52972221375,931
log_prop_count,80294.14806365967,1165
query_affinity_exp,73951.54843711853,951
comp_rate_pct_min,72356.69898605347,1213
comp_advantage_rank,67316.48324584961,1030
location_total_rank,65126.057664871216,1079
starrating_rank,62747.08089065552,866
location1_rank,60934.86292076111,989
star_review_product,60659.60256958008,568
price_diff_from_visitor_hist,57988.242961883545,756
distance_x_international,53283.698303222656,802
visitor_hist_adr_usd,50350.38911819458,656
abs_star_diff,48285.72073364258,638
visitor_location_country_id,47847.91085243225,780
star_diff,44441.59386444092,595
prop_review_score,43377.70485305786,416
prop_country_id,41751.1143989563,609
month,40376.16571044922,683
site_id,40017.6393737793,631
star_x_brand,38987.92070770264,391
visitor_hist_starrating,36682.08651351929,487
dayofweek,32690.998571395874,599
log_price,30963.601638793945,513
srch_length_of_stay,26225.217599868774,414
promotion_flag,25418.086833953857,122
comp_rate_count,24834.4639377594,438
prop_starrating,24497.63198852539,75
comp_inv_count,24111.706916809082,377
total_guests,23217.143730163574,381
prop_brand_bool,19938.743236541748,179
comp_rate_sum,19827.117937088013,332
srch_adults_count,18980.775623321533,305
is_domestic,17537.98509979248,219
srch_children_count,16652.913204193115,272
has_location_score2,13536.033874511719,14
n_best_flags,13367.50968170166,182
is_overpriced,11608.966529846191,46
comp_more_expensive_count,11132.88370513916,181
comp_no_inv_count,8328.941804885864,151
is_last_minute,7841.505054473877,89
comp_rate_advantage,7615.6355628967285,121
comp_cheaper_count,6643.856899261475,119
srch_room_count,5176.764907836914,85
is_family,4565.143310546875,65
srch_saturday_night_bool,3959.2280807495117,64
is_long_window,3925.5023155212402,57
is_discounted,2779.502185821533,23
is_short_window,2500.660499572754,46
is_weekend_search,2212.779888153076,30
review_is_zero,1439.672306060791,20
starrating_is_zero,836.8952102661133,8
is_best_star,678.1426963806152,8
has_query_affinity,560.9639892578125,8
has_historical_price,468.69359588623047,8
is_best_location1,347.7284927368164,6
is_best_review,327.41150665283203,3
has_distance,298.5788993835449,6
is_most_expensive,261.2640037536621,5
is_cheapest,194.88730239868164,3
has_visitor_history,0.0,0
