feature,gain,split
prop_location_score2,1884809.9037742615,2883
prop_dest_book_rate,760675.0552101135,2478
prop_click_rate,721884.955406189,2298
prop_price_zscore,623890.1259002686,2625
location2_rank_norm,619418.4693069458,2266
price_vs_prop_mean,521123.5075492859,2147
prop_avg_position,477138.00326538086,3011
location2_rank,423423.1579208374,1327
price_ratio_to_hist,410335.02920150757,3069
value_score_rank,397118.8431892395,1287
loc2_vs_mean,310784.6289291382,2301
prop_rel_rate,306033.18728637695,1507
price_rank,277841.5931854248,1085
price_vs_median,267314.3264694214,1820
price_diff_from_hist,263222.86209869385,2572
price_z_score,253531.8797569275,1979
price_vs_mean,240083.44130325317,1439
value_score_rank_norm,231250.01570510864,1620
dest_count,229715.78007507324,2010
prop_location_score1,215489.93905639648,1901
prop_site_book_rate,201281.8000946045,2114
promo_x_cheap,179736.06713485718,1140
log_price_z_score,173386.6970062256,1583
review_vs_mean,169364.99578094482,1729
loc1_vs_mean,166931.9069442749,1935
prop_count,161846.33951568604,1941
review_percentile,156654.5005378723,1578
location_total,154887.70043182373,1544
query_star_mean,153278.9773864746,1800
orig_destination_distance,148418.7710609436,2020
query_hotel_count,143483.27429580688,984
price_per_night_per_star,142751.04431533813,1681
prop_std_price,140631.39031219482,1713
prop_mean_price,137933.0819015503,1526
prop_click_count,137413.39051818848,1208
price_vs_dest_mean,123342.42678451538,1523
srch_booking_window,122522.5191116333,1618
price_per_night,120015.55587768555,1483
review_vs_dest_mean,119480.59307098389,1482
prop_book_given_click,116754.9938621521,1651
price_vs_max,114889.68021392822,1469
review_rank_norm,114674.5897102356,1297
value_score,107867.29843521118,1237
star_percentile,107466.89339828491,1250
prop_book_rate,106918.91751861572,1287
price_per_guest,104406.38579940796,1424
dest_book_rate,103842.49640655518,1445
price_to_min_ratio,103003.15911865234,1403
dest_click_rate,101814.7903137207,1406
quality_rank_avg,100624.8616104126,1381
location_total_rank_norm,100474.43653869629,1358
total_cost,99028.97966766357,1383
dest_mean_price,96024.13437271118,1177
price_percentile,94819.6742401123,945
dest_mean_review,93284.93603897095,1313
review_rank,91591.66971206665,906
dest_mean_star,91282.49373245239,1189
price_rank_norm,89062.76902389526,1017
query_price_std,86961.68954849243,1187
value_gap,86662.24907302856,1190
location1_rank_norm,86024.36831665039,1215
star_vs_mean,85955.50985336304,992
site_book_rate,85161.24973678589,1097
price_per_star,84505.02709960938,1199
price_per_person,84340.72046661377,1200
prop_log_historical_price,83225.3436012268,1082
star_vs_dest_mean,82989.4567489624,1121
site_dest_book_rate,82293.08735656738,1185
query_price_mean,81582.92315292358,1080
price_vs_min,80111.88798522949,1017
starrating_rank_norm,73131.41060638428,997
srch_destination_id,72802.64888000488,1063
country_book_rate,71376.36792755127,938
site_country_book_rate,70501.6455154419,1029
srch_query_affinity_score,70101.90155410767,817
price_per_room,69015.9524230957,981
price_ratio_to_visitor_hist,68443.49556732178,755
cpair_book_rate,67943.30018615723,1003
log_prop_count,66274.72834014893,782
price_usd,65435.93790054321,833
log_distance,62452.10117340088,827
query_affinity_exp,60016.52553939819,697
hour,56508.119747161865,864
starrating_rank,54664.08750152588,559
price_diff_from_visitor_hist,52519.8013381958,590
location1_rank,51218.19965362549,717
star_review_product,51112.46307373047,410
visitor_hist_adr_usd,47364.506381988525,550
location_total_rank,47163.046688079834,676
abs_star_diff,44654.704833984375,527
distance_x_international,39359.739559173584,540
star_diff,36884.57925415039,439
prop_review_score,36375.009284973145,323
star_x_brand,35038.81898880005,289
promotion_flag,34338.16641616821,151
prop_country_id,34052.523277282715,458
visitor_location_country_id,31927.13945388794,473
site_id,31779.80979537964,429
visitor_hist_starrating,30225.042289733887,385
log_price,29988.173934936523,397
month,25926.991485595703,396
dayofweek,23903.04736328125,371
srch_length_of_stay,22456.0297164917,304
prop_brand_bool,20418.593616485596,160
has_location_score2,19149.160186767578,7
prop_starrating,19126.465602874756,67
total_guests,17118.918308258057,246
srch_children_count,15992.876209259033,218
srch_adults_count,14711.255115509033,206
is_domestic,12631.866577148438,137
n_best_flags,11386.744079589844,128
is_overpriced,10938.247074127197,49
is_last_minute,6768.612899780273,72
is_discounted,5194.204849243164,20
srch_room_count,5166.9614181518555,72
is_long_window,2482.7299995422363,33
is_family,2241.942596435547,33
srch_saturday_night_bool,2211.2905807495117,31
review_is_zero,1433.8879051208496,18
is_weekend_search,1213.6999053955078,16
is_short_window,1092.6926956176758,18
is_best_location1,643.3954010009766,11
is_cheapest,568.0982055664062,4
is_best_star,452.40160369873047,5
has_query_affinity,414.7982978820801,6
starrating_is_zero,299.3510055541992,3
has_historical_price,209.30560302734375,2
has_distance,175.8011016845703,3
is_best_review,151.08360290527344,2
is_most_expensive,52.207401275634766,1
has_visitor_history,0.0,0
