feature,gain,split
prop_location_score2,1803490.625694275,3700
prop_dest_book_rate,867674.2181549072,3735
prop_click_rate,707577.7782688141,3009
location2_rank_norm,672580.7401790619,2852
prop_price_zscore,623460.5995025635,3390
price_vs_prop_mean,601878.2617340088,3032
location2_rank,559378.9614467621,2137
prop_rel_rate,487607.06845092773,2306
value_score_rank,447563.7783641815,1754
price_ratio_to_hist,435190.6401748657,4129
price_diff_from_hist,362046.2608242035,3598
loc2_vs_mean,311092.3888206482,3156
price_rank,293888.56031036377,1340
dest_count,281493.9259376526,2806
prop_location_score1,278964.8374977112,2406
value_score_rank_norm,274942.38834381104,2358
price_vs_median,272307.8686904907,2100
price_vs_mean,270393.1671562195,2154
price_z_score,261667.66346549988,2255
prop_site_book_rate,241274.21229362488,2931
loc1_vs_mean,222175.30944252014,2969
promo_x_cheap,207801.21897888184,1449
review_vs_mean,203785.69492340088,2503
query_hotel_count,198784.9760093689,1342
log_price_z_score,194254.21547698975,2071
review_percentile,190950.75158119202,2215
prop_count,189716.86768722534,2635
orig_destination_distance,186479.23358535767,2836
location_total,184245.54809951782,2337
prop_std_price,175163.67245864868,2495
price_per_night_per_star,171550.2925415039,2406
prop_click_count,169423.82997131348,1518
prop_mean_price,168138.53919029236,2099
query_star_mean,164367.46362686157,2225
price_vs_dest_mean,160554.82436561584,2370
price_vs_max,160314.72488975525,2292
price_per_night,156971.45544052124,2262
srch_booking_window,149729.3360042572,2232
dest_click_rate,145472.30425071716,2212
prop_book_rate,145203.3366909027,2193
quality_rank_avg,145018.90578460693,2189
price_per_guest,141122.82530975342,2194
prop_book_given_click,140027.6972064972,2172
review_vs_dest_mean,137663.50135612488,1896
total_cost,131884.32543945312,2064
value_score,130785.2506904602,1682
dest_mean_star,130587.66834640503,1818
review_rank_norm,130365.03078079224,1919
dest_mean_price,128650.20697975159,1817
location_total_rank_norm,128024.01929855347,1996
star_percentile,126727.98253631592,1616
review_rank,123870.48905944824,1239
star_vs_mean,123746.38970184326,1612
location1_rank_norm,123368.05478286743,1907
dest_book_rate,122218.17790794373,1827
price_to_min_ratio,121834.35738372803,1889
price_percentile,120712.94958686829,1397
dest_mean_review,117670.69943618774,1779
star_vs_dest_mean,115203.887342453,1685
price_vs_min,114782.44760131836,1627
query_price_std,114418.30118370056,1743
price_per_person,111934.85678482056,1806
site_dest_book_rate,111917.9400806427,1809
site_book_rate,111376.3263130188,1610
prop_log_historical_price,109643.22322463989,1605
price_per_star,109155.47325134277,1647
comp_advantage_rank_norm,108396.73929786682,1755
srch_destination_id,108181.45900726318,1817
query_price_mean,105767.79740333557,1536
value_gap,103338.86389160156,1679
starrating_rank_norm,102241.66660308838,1522
log_prop_count,98469.04508972168,1222
site_country_book_rate,89742.88020706177,1443
price_rank_norm,89075.02828598022,1235
price_per_room,88837.8798866272,1377
log_distance,87120.99085235596,1305
query_affinity_exp,86566.10562896729,1043
comp_rate_pct_mean,84956.30230140686,1373
comp_rate_pct_max,84798.81355285645,1381
country_book_rate,83466.32817459106,1223
price_ratio_to_visitor_hist,81054.57470703125,949
cpair_book_rate,78246.99433898926,1286
comp_rate_pct_min,77361.3091545105,1246
hour,76507.51056289673,1267
price_usd,76431.71323013306,1128
srch_query_affinity_score,73589.36856269836,933
comp_advantage_rank,65598.3390159607,991
location1_rank,64958.99661254883,1018
star_review_product,61316.678649902344,612
location_total_rank,60623.862020492554,953
price_diff_from_visitor_hist,57341.30389022827,713
abs_star_diff,53911.105167388916,661
starrating_rank,53851.549129486084,714
visitor_hist_adr_usd,50841.211696624756,657
promotion_flag,49709.18344497681,204
distance_x_international,45954.36088180542,701
prop_country_id,43413.328983306885,622
visitor_location_country_id,42780.9676322937,679
site_id,42001.03453826904,655
prop_review_score,41896.237075805664,402
star_x_brand,39358.97175216675,407
star_diff,39041.57844734192,538
month,38741.28877449036,674
visitor_hist_starrating,36887.55755233765,490
dayofweek,31562.2345161438,551
log_price,31305.886156082153,480
srch_length_of_stay,30366.75880050659,446
total_guests,25399.968856811523,403
comp_rate_count,23345.929237365723,379
comp_rate_sum,21822.998805999756,354
comp_inv_count,21540.429523468018,337
prop_starrating,18122.2434425354,82
srch_children_count,17495.054885864258,265
srch_adults_count,16456.29190826416,257
prop_brand_bool,16316.241256713867,157
is_domestic,16026.904705047607,195
n_best_flags,13110.456531524658,172
is_overpriced,11482.99034500122,59
comp_more_expensive_count,11150.006755828857,174
comp_no_inv_count,8970.595485687256,157
has_location_score2,8110.676120758057,8
is_last_minute,7136.761489868164,94
comp_cheaper_count,6536.827430725098,111
srch_room_count,6039.891788482666,99
comp_rate_advantage,5916.926013946533,99
is_discounted,4202.744091033936,22
is_family,3126.9208946228027,51
srch_saturday_night_bool,2757.061008453369,37
is_long_window,2710.9207191467285,40
is_short_window,2658.090679168701,46
review_is_zero,2046.8194160461426,25
is_weekend_search,1359.3766975402832,21
is_best_star,552.4503021240234,5
starrating_is_zero,405.150203704834,5
is_best_location1,358.29790115356445,5
has_distance,357.17940521240234,5
has_query_affinity,319.449893951416,5
has_historical_price,262.7503967285156,4
is_best_review,260.3051948547363,5
is_cheapest,170.2708969116211,2
is_most_expensive,116.54330444335938,2
has_visitor_history,0.0,0
