feature,gain,split
prop_dest_book_rate,23563373.162635803,5487
value_score_rank,15524394.724708557,2416
location2_rank_norm,14968402.965782166,4702
price_rank,12188575.261703491,1895
prop_avg_position,7353025.897872925,5694
prop_location_score2,7212265.647407532,5241
price_ratio_to_hist,5734403.183563232,5930
price_diff_from_hist,5316463.672714233,5440
prop_click_rate,5101662.900360107,3979
location2_rank,4691795.530395508,3165
prop_rel_rate,4422701.704734802,3653
price_z_score,4128576.9918670654,3107
price_vs_prop_mean,3931443.604171753,3981
prop_price_zscore,3796816.215522766,4681
loc2_vs_mean,3481450.411705017,4939
prop_site_book_rate,3433391.2115249634,4931
dest_count,3391816.6311569214,3617
review_rank,3331881.3838424683,1825
price_vs_median,3320407.610572815,3038
loc1_vs_mean,3151613.1683654785,4387
orig_destination_distance,2935523.8009109497,4854
srch_booking_window,2889077.8914871216,3653
price_vs_dest_mean,2845063.231781006,3857
prop_book_rate,2815858.020126343,3566
review_vs_mean,2814085.9309539795,3477
review_percentile,2809345.1866226196,3467
location_total,2719384.312828064,3250
query_star_mean,2639133.2035217285,3683
prop_count,2593418.650375366,3814
price_vs_mean,2525480.7543258667,3067
dest_mean_price,2420353.412651062,3549
prop_std_price,2416035.1753082275,3785
prop_location_score1,2382690.6569747925,2546
prop_mean_price,2334199.0114364624,3281
query_hotel_count,2317029.639350891,1836
value_score_rank_norm,2305693.726211548,3232
review_vs_dest_mean,2237293.223083496,3093
dest_click_rate,2234770.0670166016,3659
log_price_z_score,2191856.2487564087,2454
price_vs_max,2184982.4260635376,3580
price_to_min_ratio,2179426.496322632,3334
srch_destination_id,2144386.21459198,3784
dest_mean_review,2134937.8225250244,3329
price_per_night,2134609.2260742188,3461
dest_book_rate,2096025.4489974976,3506
price_per_night_per_star,2075222.3012619019,3341
total_cost,2058887.861251831,3309
quality_rank_avg,2051359.6017303467,3447
price_per_guest,1989095.2639007568,3355
dest_mean_star,1960442.7626037598,3084
site_dest_book_rate,1878078.8913269043,3263
review_rank_norm,1848563.8455429077,2795
location1_rank_norm,1845879.888168335,3120
query_price_mean,1838151.4361877441,2804
prop_book_given_click,1827052.441253662,3293
query_price_std,1825630.9801635742,3135
star_vs_dest_mean,1813717.1266937256,2894
star_vs_mean,1794292.2222747803,2665
star_percentile,1785066.7407608032,2461
comp_advantage_rank_norm,1758452.833442688,3178
location_total_rank_norm,1754802.6694641113,3050
value_score,1743008.9227218628,2771
price_per_star,1739836.5214309692,2737
value_gap,1710833.5244674683,2751
prop_log_historical_price,1706701.5058364868,2646
price_per_person,1685677.1160888672,2993
prop_click_count,1659526.645248413,1762
promo_x_cheap,1584983.3335952759,1205
starrating_rank_norm,1580587.2893753052,2355
price_per_room,1492812.4729690552,2050
price_percentile,1485231.1587371826,2234
price_vs_min,1463699.5291900635,2438
site_book_rate,1437402.2841644287,2389
cpair_book_rate,1339916.7044754028,2324
price_rank_norm,1329644.380607605,1924
comp_rate_pct_mean,1321665.7393417358,2291
country_book_rate,1303417.5949783325,2217
hour,1296704.1582336426,2447
site_country_book_rate,1209049.5194396973,2221
location_total_rank,1193133.7941741943,1850
starrating_rank,1180949.340057373,1425
price_usd,1153966.1799545288,1946
log_distance,1137754.4051589966,1986
star_review_product,1070370.1639938354,695
comp_rate_pct_max,1041861.882522583,1873
log_prop_count,1005073.1723480225,1612
comp_advantage_rank,991106.351272583,1604
location1_rank,907075.8424301147,1554
comp_rate_pct_min,901844.8155670166,1673
srch_query_affinity_score,822024.1380386353,1091
distance_x_international,762385.0421524048,1180
price_ratio_to_visitor_hist,747831.9745101929,792
prop_country_id,734771.2466278076,1110
month,708862.8654251099,1223
visitor_location_country_id,630048.5031661987,1103
visitor_hist_adr_usd,561927.14453125,602
dayofweek,561904.3729553223,1069
prop_review_score,543263.486328125,483
price_diff_from_visitor_hist,532883.8102111816,607
comp_inv_count,529305.9201049805,690
query_affinity_exp,528096.4406433105,745
site_id,518547.5353012085,899
abs_star_diff,504183.570022583,528
star_diff,453794.43884277344,519
visitor_hist_starrating,394226.1137084961,507
comp_rate_count,391297.49964904785,623
srch_length_of_stay,371323.4496307373,618
log_price,366997.9172515869,667
srch_adults_count,363190.8645324707,484
total_guests,354400.4028930664,574
srch_children_count,321115.0220031738,507
star_x_brand,304537.3042602539,413
prop_brand_bool,253480.2521057129,206
comp_rate_sum,239634.69093322754,431
is_last_minute,183570.1669921875,126
comp_no_inv_count,152697.75495910645,299
promotion_flag,149785.39498901367,186
n_best_flags,137779.54501342773,240
is_long_window,132675.75228881836,109
is_overpriced,131230.74905395508,50
srch_saturday_night_bool,125207.63619232178,243
is_domestic,120393.80242919922,169
comp_rate_advantage,117720.32021331787,176
comp_more_expensive_count,115967.47778320312,192
srch_room_count,106594.83206176758,199
comp_cheaper_count,90279.64408874512,163
is_family,78126.04289245605,112
prop_starrating,75046.62567138672,96
is_discounted,69652.88427734375,38
is_short_window,63456.0020904541,132
is_weekend_search,41391.50523376465,82
review_is_zero,27400.55094909668,40
has_query_affinity,25874.888137817383,31
is_best_location1,15164.405815124512,14
is_best_review,11963.071044921875,13
is_best_star,11360.477005004883,25
starrating_is_zero,9013.015045166016,10
has_location_score2,7513.407974243164,15
has_historical_price,6742.356018066406,15
has_distance,6073.704040527344,13
is_most_expensive,2274.791000366211,5
has_visitor_history,1082.7549896240234,3
is_cheapest,736.2909851074219,2
