feature,gain,split
prop_location_score2,1920287.8231544495,2217
prop_dest_book_rate,836404.5832519531,1892
prop_click_rate,704352.9645423889,1699
prop_price_zscore,558584.6737632751,1900
price_vs_prop_mean,555086.5229568481,1711
location2_rank_norm,460371.6396827698,1362
prop_avg_position,425233.0268974304,2326
location2_rank,405407.35961151123,1065
value_score_rank,400142.46516418457,1111
price_ratio_to_hist,339399.3865585327,2446
price_rank,280678.69345092773,894
loc2_vs_mean,262487.13873672485,1781
price_diff_from_hist,259555.6944618225,2023
price_vs_median,243784.4727783203,1473
price_z_score,238515.04612731934,1496
prop_location_score1,227376.63751602173,1584
prop_rel_rate,222815.2395172119,1037
price_vs_mean,204403.79360961914,1172
value_score_rank_norm,197021.92028427124,1139
prop_site_book_rate,188104.23162460327,1318
dest_count,177566.57996749878,1490
promo_x_cheap,175622.3030281067,934
log_price_z_score,153876.54621887207,1182
loc1_vs_mean,152718.90921783447,1576
review_vs_mean,151622.99925231934,1373
location_total,126013.9301147461,1236
query_hotel_count,122773.4315109253,801
orig_destination_distance,120631.63259506226,1472
prop_count,120335.41969299316,1337
review_percentile,119517.67623901367,1207
prop_std_price,113087.57034683228,1197
query_star_mean,111883.2996673584,1198
price_per_night_per_star,107657.93430709839,1147
prop_click_count,105793.57173538208,852
prop_mean_price,104731.0834197998,1010
price_vs_dest_mean,103198.17049026489,1168
srch_booking_window,101949.8581123352,1159
review_vs_dest_mean,101107.61040115356,1091
price_vs_max,99159.39599990845,1087
price_per_night,94723.16916656494,1049
value_score,94668.14675140381,906
quality_rank_avg,87347.12573623657,990
price_percentile,87200.58249282837,781
review_rank_norm,86105.7271194458,803
star_percentile,86096.45776748657,796
query_price_std,85727.20204162598,990
review_rank,85219.0272140503,710
total_cost,80761.3312034607,1021
dest_mean_star,79841.08811950684,902
prop_book_rate,78720.53231048584,959
price_to_min_ratio,78427.82893371582,924
prop_book_given_click,77782.43673706055,980
star_vs_mean,77776.15036392212,782
dest_click_rate,77569.51108169556,969
price_per_guest,75224.584690094,935
site_book_rate,74899.9139137268,889
dest_book_rate,74226.55125808716,885
location1_rank_norm,72756.28659439087,887
dest_mean_review,72670.09008789062,884
dest_mean_price,67897.02048873901,759
location_total_rank_norm,66822.07306671143,817
price_vs_min,66310.9263458252,741
srch_destination_id,66300.2624168396,863
star_vs_dest_mean,65657.93055343628,805
price_per_star,65467.6106338501,754
srch_query_affinity_score,63582.27369308472,708
query_price_mean,61419.64482498169,735
price_rank_norm,61211.028858184814,650
value_gap,60563.58048248291,757
prop_log_historical_price,60404.46052932739,730
has_location_score2,59779.42887878418,12
price_ratio_to_visitor_hist,59694.653102874756,594
site_dest_book_rate,59491.00479507446,779
comp_advantage_rank_norm,58513.55411911011,774
price_per_person,56666.219581604004,754
starrating_rank_norm,52823.449169158936,643
log_prop_count,52203.21537399292,511
price_per_room,49850.343269348145,623
country_book_rate,49803.0647354126,590
site_country_book_rate,49608.42208480835,649
star_review_product,49292.13041305542,331
price_usd,48374.29866409302,573
price_diff_from_visitor_hist,48316.20328140259,474
comp_rate_pct_mean,47696.342235565186,616
cpair_book_rate,47184.97928237915,634
comp_rate_pct_max,46288.09295654297,583
comp_rate_pct_min,44727.75326919556,594
hour,44398.46524429321,599
query_affinity_exp,42620.267082214355,447
abs_star_diff,39531.760150909424,435
comp_advantage_rank,39039.52374267578,478
starrating_rank,38186.4176864624,406
log_distance,37005.045738220215,456
location_total_rank,36288.25619506836,415
star_x_brand,33951.29922866821,235
visitor_hist_starrating,33791.62129974365,385
prop_review_score,33577.923767089844,268
visitor_hist_adr_usd,33334.61512756348,388
location1_rank,32768.635681152344,376
distance_x_international,31758.754852294922,390
star_diff,30874.515800476074,337
prop_country_id,30430.25509262085,353
visitor_location_country_id,28417.160125732422,370
site_id,24120.41555404663,317
promotion_flag,24057.444618225098,101
prop_starrating,21635.269981384277,73
month,20776.25343322754,278
prop_brand_bool,18568.478565216064,139
log_price,18521.474403381348,211
srch_length_of_stay,15264.315963745117,192
total_guests,14789.809314727783,197
is_overpriced,14088.627349853516,51
dayofweek,13855.66718673706,193
comp_inv_count,13671.953414916992,165
comp_rate_count,12756.319087982178,169
srch_adults_count,12578.33023071289,151
comp_rate_sum,11495.364601135254,162
srch_children_count,9712.801532745361,127
is_domestic,8928.26789855957,100
n_best_flags,7590.704986572266,76
comp_more_expensive_count,5023.927406311035,65
is_last_minute,4514.595607757568,43
comp_no_inv_count,4235.9208984375,63
srch_room_count,3437.9949264526367,42
comp_cheaper_count,3410.5558166503906,50
comp_rate_advantage,3282.312999725342,43
is_discounted,2975.416061401367,18
srch_saturday_night_bool,1897.0906944274902,23
is_family,1692.8188095092773,22
is_long_window,1366.7988891601562,18
review_is_zero,1165.9886894226074,13
is_short_window,990.4456977844238,13
is_weekend_search,669.8211097717285,10
is_best_location1,558.8881988525391,8
has_query_affinity,540.2927017211914,7
is_best_star,431.953800201416,5
is_best_review,285.68370056152344,2
starrating_is_zero,275.70319747924805,3
is_cheapest,197.9280014038086,2
has_distance,63.3557014465332,1
has_historical_price,52.499298095703125,1
has_visitor_history,0.0,0
is_most_expensive,0.0,0
