feature,gain,split
prop_location_score2,1642506.9284553528,1583
prop_dest_book_rate,700514.1408843994,1297
location2_rank_norm,673288.5787620544,1018
price_vs_prop_mean,604066.3841667175,1375
prop_click_rate,547692.962272644,983
prop_price_zscore,516949.6764945984,1321
prop_avg_position,458001.02368927,1389
location2_rank,452995.2820930481,683
value_score_rank,421951.3132972717,747
price_ratio_to_hist,308978.1064529419,1666
price_z_score,256863.46445465088,1174
price_rank,251665.89978408813,757
loc2_vs_mean,240410.0795059204,1083
prop_rel_rate,237755.0930595398,618
price_vs_median,198422.70178604126,883
price_diff_from_hist,194800.78079986572,1123
dest_count,178925.55252838135,1017
query_hotel_count,174186.88497543335,797
promo_x_cheap,173235.9428062439,669
prop_location_score1,170360.19494247437,1021
value_score_rank_norm,164848.89388656616,666
prop_site_book_rate,152992.60563659668,969
price_vs_mean,137682.57849121094,715
prop_click_count,132373.18686676025,741
loc1_vs_mean,111833.87380981445,973
log_price_z_score,111304.48135375977,729
location_total,109744.73332977295,768
review_vs_mean,105698.0574874878,789
review_percentile,96530.72005462646,701
prop_count,80936.11082839966,807
prop_mean_price,76679.3168296814,679
price_per_night_per_star,74577.02821731567,722
price_percentile,73210.08130645752,528
prop_std_price,73106.79444122314,768
review_rank,71099.2938079834,433
query_star_mean,70000.65001678467,674
price_per_night,68847.91111373901,676
orig_destination_distance,66882.96745300293,797
prop_book_rate,61672.75452423096,541
review_vs_dest_mean,59343.11322402954,595
price_vs_max,58918.503536224365,615
price_ratio_to_visitor_hist,54814.174419403076,482
query_affinity_exp,54628.71423339844,513
srch_booking_window,53517.12515258789,601
price_vs_dest_mean,52988.047203063965,564
dest_click_rate,52749.08154678345,574
review_rank_norm,52715.18268966675,466
dest_mean_star,50257.734313964844,496
dest_mean_price,49259.451221466064,541
srch_query_affinity_score,49067.08564758301,459
value_score,48353.576484680176,478
prop_book_given_click,47481.02843093872,607
site_book_rate,47429.940410614014,533
location_total_rank_norm,47260.193588256836,510
star_vs_mean,46701.85719680786,431
price_to_min_ratio,46559.19673156738,465
price_per_guest,44574.76302719116,526
quality_rank_avg,44120.193786621094,546
total_cost,44082.430992126465,551
price_vs_min,42627.47890472412,356
prop_review_score,42359.10851287842,242
prop_log_historical_price,42213.42604827881,497
star_percentile,41416.90682601929,405
dest_book_rate,40398.467697143555,496
star_review_product,40048.40702056885,208
price_per_star,38524.4598236084,468
value_gap,37842.23896789551,471
price_rank_norm,36654.762855529785,362
log_prop_count,36575.51396560669,371
price_diff_from_visitor_hist,36566.59523010254,345
star_vs_dest_mean,36487.18732070923,425
starrating_rank_norm,35419.95442199707,389
dest_mean_review,34500.60689544678,426
query_price_std,33227.26707458496,409
location1_rank_norm,32595.39022064209,432
country_book_rate,30701.22915649414,338
log_distance,30615.050579071045,366
price_per_person,30396.937656402588,409
price_usd,30166.77949142456,307
comp_rate_pct_mean,29115.34454345703,388
prop_starrating,28990.50452041626,49
star_x_brand,28276.44769668579,164
price_per_room,28225.388347625732,343
query_price_mean,28170.366832733154,325
abs_star_diff,27800.072708129883,281
comp_advantage_rank_norm,27415.054523468018,382
site_dest_book_rate,27180.86222076416,356
srch_destination_id,26493.78931427002,382
visitor_hist_adr_usd,25255.707790374756,272
comp_rate_pct_max,24759.692512512207,332
starrating_rank,23202.185375213623,245
promotion_flag,23088.413291931152,91
comp_advantage_rank,22819.180587768555,275
site_country_book_rate,20812.725059509277,281
star_diff,20217.04860687256,215
location1_rank,20187.98575592041,253
prop_brand_bool,20143.770309448242,111
comp_rate_pct_min,19767.115879058838,279
hour,19447.88589477539,274
cpair_book_rate,18511.32119369507,247
distance_x_international,18304.301151275635,212
location_total_rank,17972.246173858643,224
site_id,16395.328887939453,210
prop_country_id,15557.730979919434,184
visitor_location_country_id,15405.561504364014,204
visitor_hist_starrating,14587.435474395752,148
is_domestic,11769.026062011719,132
srch_length_of_stay,11517.609020233154,138
log_price,11115.1422996521,135
is_overpriced,9736.63159942627,27
total_guests,9119.530387878418,121
has_location_score2,8234.260475158691,12
month,8138.92590713501,112
comp_rate_sum,8019.994529724121,94
comp_rate_count,7892.325313568115,105
srch_children_count,7832.440212249756,92
srch_adults_count,7300.280963897705,85
is_discounted,6068.410804748535,13
comp_inv_count,5990.718013763428,84
n_best_flags,5950.709400177002,50
is_last_minute,5640.711193084717,58
dayofweek,5477.283206939697,80
comp_more_expensive_count,4072.6369094848633,46
comp_rate_advantage,3157.423271179199,40
comp_cheaper_count,2117.6330032348633,30
is_family,1970.7422065734863,22
review_is_zero,1650.8652877807617,19
comp_no_inv_count,1459.2864036560059,23
srch_room_count,1276.716007232666,17
is_long_window,1084.6806983947754,15
is_best_star,682.0503921508789,4
starrating_is_zero,660.5625,4
is_cheapest,489.75739669799805,6
is_short_window,409.52419662475586,7
has_query_affinity,348.8348083496094,4
srch_saturday_night_bool,318.43489837646484,4
is_best_location1,194.95030212402344,3
is_weekend_search,137.40550231933594,2
is_best_review,116.11199951171875,1
has_distance,65.6990966796875,1
has_visitor_history,0.0,0
has_historical_price,0.0,0
is_most_expensive,0.0,0
