feature,gain,split
prop_location_score2,1773671.0503520966,5066
location2_rank_norm,897739.7136592865,4649
prop_dest_book_rate,888148.071805954,5069
prop_click_rate,837657.9804534912,4007
price_vs_prop_mean,694069.1068897247,3889
prop_price_zscore,650672.3794155121,4192
location2_rank,603016.1001853943,2517
prop_avg_position,598800.7449951172,5298
value_score_rank,528197.3946151733,2224
price_ratio_to_hist,500687.87839126587,5547
loc2_vs_mean,413996.824054718,4626
price_diff_from_hist,389186.96310424805,4851
price_z_score,377800.595413208,3318
dest_count,368262.83787727356,3850
prop_rel_rate,364579.8551082611,3302
price_vs_median,341596.0836544037,3076
prop_site_book_rate,339353.3966560364,4463
price_rank,324018.15624809265,1729
loc1_vs_mean,304399.6250152588,4265
value_score_rank_norm,282300.9629497528,3229
prop_location_score1,278968.1564292908,3134
query_hotel_count,269391.9076156616,1994
review_vs_mean,263720.83056259155,3549
price_vs_mean,252802.56252861023,2914
orig_destination_distance,251769.50795555115,4316
location_total,244954.86395263672,3109
prop_count,243155.35486793518,3731
price_per_night_per_star,235858.6537590027,3450
review_percentile,232406.58202552795,3213
prop_std_price,225322.98618125916,3550
promo_x_cheap,220418.02722358704,1902
log_price_z_score,217905.0872001648,2608
query_star_mean,214557.57251930237,3224
price_per_night,212840.77234649658,3243
prop_mean_price,211076.06688308716,3083
price_vs_max,204095.9819869995,3216
price_vs_dest_mean,201543.375749588,3099
dest_click_rate,194981.65073013306,3188
prop_book_given_click,193890.56191635132,3348
total_cost,192432.03943824768,3124
prop_click_count,191292.7223625183,2096
quality_rank_avg,188929.8616809845,3176
dest_book_rate,188186.31201553345,3130
srch_booking_window,186503.44766235352,3128
prop_book_rate,185498.07159423828,2927
review_vs_dest_mean,184695.2662410736,2961
dest_mean_star,182033.62281417847,2773
price_per_guest,179297.08802604675,3045
location_total_rank_norm,176537.69568443298,2920
dest_mean_price,176067.04633522034,2863
value_score,171981.11299324036,2626
price_to_min_ratio,171221.73575019836,2813
srch_destination_id,169036.72913742065,3123
query_price_std,169002.1812133789,2786
dest_mean_review,164179.91763305664,2791
review_rank_norm,163165.9568939209,2568
location1_rank_norm,160376.6719417572,2795
price_per_person,159281.6421699524,2889
price_percentile,157904.90836906433,2141
star_percentile,157070.76146125793,2254
site_dest_book_rate,156785.91969680786,2768
star_vs_mean,155475.2255153656,2390
site_book_rate,153294.98539733887,2339
comp_advantage_rank_norm,151133.01665115356,2777
price_per_star,150030.5962085724,2515
value_gap,149912.32682418823,2596
price_vs_min,149639.64295959473,2411
prop_log_historical_price,146952.22274398804,2343
star_vs_dest_mean,141846.4975757599,2381
query_price_mean,136818.6779937744,2261
review_rank,136501.6722164154,1639
comp_rate_pct_mean,133637.5328617096,2380
starrating_rank_norm,132954.10110855103,2107
country_book_rate,129615.68969154358,1996
site_country_book_rate,124577.94437599182,2147
price_per_room,121896.72756958008,2057
cpair_book_rate,120281.82002258301,2146
price_rank_norm,116715.52282333374,1814
comp_rate_pct_max,113493.86107254028,1991
hour,110403.57382011414,2028
log_distance,107749.31154251099,1834
price_usd,107374.66394805908,1755
log_prop_count,103025.66891860962,1582
srch_query_affinity_score,100031.18463134766,1340
query_affinity_exp,96275.11186790466,1257
comp_rate_pct_min,90535.61429214478,1670
comp_advantage_rank,87906.88751411438,1413
price_ratio_to_visitor_hist,86328.20663642883,1027
location_total_rank,84810.23120307922,1480
location1_rank,80689.16180801392,1345
starrating_rank,75030.72790336609,1097
price_diff_from_visitor_hist,69108.67646980286,890
distance_x_international,66609.58140182495,1102
star_review_product,64495.53423118591,757
visitor_location_country_id,63500.92423629761,1088
prop_country_id,57597.99969100952,912
abs_star_diff,57207.86074066162,787
month,54088.597370147705,993
visitor_hist_adr_usd,53997.26137924194,775
site_id,52704.42561721802,881
star_diff,50812.55578994751,721
srch_length_of_stay,49628.61862945557,722
prop_review_score,45124.175008773804,464
star_x_brand,44445.230518341064,495
dayofweek,44431.63896369934,864
visitor_hist_starrating,40473.26998710632,589
log_price,39102.47320175171,679
comp_rate_count,32092.302909851074,588
comp_inv_count,31957.799993515015,547
prop_starrating,31786.403942108154,121
total_guests,31405.97126197815,556
srch_adults_count,27587.294673919678,440
promotion_flag,24840.704038619995,142
prop_brand_bool,23223.988273620605,231
comp_rate_sum,22785.44506072998,398
srch_children_count,21180.789484024048,357
n_best_flags,15739.462745666504,250
is_domestic,14084.609384536743,209
comp_more_expensive_count,13248.848274230957,235
has_location_score2,12729.017204284668,19
is_overpriced,10859.436069488525,48
comp_no_inv_count,10803.35779953003,211
comp_rate_advantage,9959.119779586792,168
comp_cheaper_count,9039.17529296875,173
srch_room_count,8430.708312988281,147
is_last_minute,7913.794528961182,97
is_family,4650.719699859619,74
is_discounted,4435.9461669921875,31
srch_saturday_night_bool,3858.072696685791,66
is_short_window,2414.705207824707,45
review_is_zero,2395.03169631958,26
is_weekend_search,2180.092601776123,42
is_long_window,1923.6599025726318,30
has_query_affinity,1420.3191108703613,19
is_best_location1,918.7108001708984,16
is_best_star,779.8432006835938,11
has_historical_price,776.0268859863281,11
has_distance,393.84569931030273,8
starrating_is_zero,356.0439987182617,3
is_best_review,343.25150299072266,8
is_cheapest,188.70090103149414,4
is_most_expensive,131.6777000427246,2
has_visitor_history,35.17610168457031,1
