feature,gain,split
prop_location_score2,1733720.846130371,3407
prop_click_rate,819186.3627929688,2676
prop_dest_book_rate,810801.7924346924,3253
location2_rank_norm,774089.9862632751,2746
location2_rank,709730.8935928345,1602
price_vs_prop_mean,680887.6431884766,2686
prop_price_zscore,603329.6261672974,2930
value_score_rank,561095.8832435608,1562
prop_avg_position,529174.8446922302,3515
price_ratio_to_hist,420917.2777671814,3566
loc2_vs_mean,374710.1190299988,2982
price_z_score,364287.61853790283,2524
prop_rel_rate,334898.85258483887,2101
price_diff_from_hist,332528.7803001404,3002
price_rank,324269.21577835083,1254
price_vs_median,305877.6375808716,2115
dest_count,288525.05126190186,2323
prop_site_book_rate,271149.02753448486,2733
loc1_vs_mean,267964.72998046875,2826
prop_location_score1,262446.85790634155,2264
value_score_rank_norm,242004.5978088379,1901
review_vs_mean,238390.225315094,2449
query_hotel_count,228601.35270690918,1321
location_total,226441.91473007202,2218
price_vs_mean,223778.60749435425,1920
promo_x_cheap,204641.87826538086,1396
log_price_z_score,198169.96558380127,1847
price_per_night_per_star,194664.65161132812,2078
review_percentile,190617.88664245605,2078
prop_std_price,183286.4930267334,2238
price_per_night,179778.9622077942,2047
prop_count,177924.43284988403,2165
prop_mean_price,173426.4504547119,1936
orig_destination_distance,171222.41624450684,2333
price_vs_max,169855.32791137695,2026
prop_click_count,168775.6685447693,1459
query_star_mean,168342.4827156067,1925
prop_book_given_click,163003.96112442017,2192
total_cost,157600.3222618103,2003
dest_book_rate,149505.39305114746,1924
price_vs_dest_mean,148418.1726989746,1835
price_per_guest,147005.30276107788,2030
dest_click_rate,143510.02681350708,1857
srch_booking_window,141476.4188117981,1878
prop_book_rate,140535.28898620605,1777
dest_mean_star,139387.75353240967,1652
value_score,137994.32273483276,1675
price_to_min_ratio,137992.1827430725,1738
review_vs_dest_mean,137327.95852661133,1755
quality_rank_avg,137109.17516708374,1922
site_book_rate,136482.46074676514,1641
star_vs_mean,136077.26375579834,1581
price_percentile,132599.4741706848,1368
query_price_std,130763.96793365479,1665
dest_mean_price,128319.96715927124,1622
star_percentile,127701.00174331665,1399
location_total_rank_norm,126061.69530105591,1662
review_rank_norm,125624.60747528076,1518
site_dest_book_rate,125622.50175094604,1721
prop_log_historical_price,120916.93808746338,1510
dest_mean_review,120539.31521606445,1644
location1_rank_norm,118998.08194351196,1669
review_rank,117068.2645187378,1105
price_per_person,114235.58896255493,1672
srch_destination_id,111763.32526016235,1677
price_vs_min,109666.33507537842,1370
star_vs_dest_mean,108935.19315338135,1493
country_book_rate,108211.33889007568,1286
price_per_star,108123.02885818481,1494
query_price_mean,105862.17373275757,1362
starrating_rank_norm,105826.65865325928,1306
comp_advantage_rank_norm,103610.9775428772,1522
value_gap,103402.17979812622,1470
site_country_book_rate,95533.89305114746,1289
comp_rate_pct_mean,93363.55932235718,1353
srch_query_affinity_score,89099.16424179077,912
price_usd,87486.80150604248,1124
price_rank_norm,86060.40213012695,1081
log_distance,85500.93757247925,1155
cpair_book_rate,84177.60270690918,1184
price_per_room,82246.113697052,1126
query_affinity_exp,80443.92733764648,816
price_ratio_to_visitor_hist,78137.08963012695,766
comp_rate_pct_max,77588.13181686401,1134
log_prop_count,76871.12009429932,959
hour,75066.71891784668,1134
comp_advantage_rank,67999.27224731445,898
comp_rate_pct_min,62238.71348953247,913
starrating_rank,61246.926250457764,676
location1_rank,59871.9868850708,799
price_diff_from_visitor_hist,59146.40976715088,632
location_total_rank,58361.96015548706,852
distance_x_international,54743.5691986084,722
star_review_product,54644.451641082764,506
visitor_location_country_id,53183.06400299072,746
srch_length_of_stay,51910.616733551025,541
abs_star_diff,51588.97052383423,586
prop_country_id,48699.93433380127,616
visitor_hist_adr_usd,48015.86626434326,560
site_id,43751.77635574341,596
star_diff,41171.310108184814,483
star_x_brand,40853.886600494385,358
prop_starrating,38758.939723968506,96
prop_review_score,38460.15901565552,341
visitor_hist_starrating,35218.75489807129,413
month,34347.464054107666,510
log_price,28353.093231201172,404
dayofweek,24779.983974456787,398
total_guests,23673.744483947754,339
promotion_flag,23401.442260742188,138
prop_brand_bool,23143.872150421143,181
srch_adults_count,21795.426155090332,282
comp_inv_count,21525.326065063477,291
comp_rate_count,20027.03298187256,295
comp_rate_sum,19730.936992645264,284
srch_children_count,18816.788593292236,261
comp_more_expensive_count,11516.877605438232,165
is_overpriced,10633.32691192627,47
n_best_flags,9927.837078094482,121
is_domestic,9521.343299865723,121
comp_no_inv_count,7655.645923614502,125
srch_room_count,6936.494312286377,89
has_location_score2,6542.325256347656,7
comp_rate_advantage,6306.261901855469,95
comp_cheaper_count,5770.769939422607,88
is_last_minute,5019.966228485107,48
srch_saturday_night_bool,4885.0346031188965,74
is_long_window,3615.0968170166016,43
is_family,3057.1065979003906,40
is_short_window,2776.070281982422,43
is_discounted,2254.869529724121,16
review_is_zero,1948.1022186279297,21
is_weekend_search,1521.696201324463,24
is_best_star,1213.5849685668945,8
is_best_location1,689.7721977233887,11
has_query_affinity,576.5398063659668,7
is_cheapest,479.9930114746094,2
has_historical_price,338.1104965209961,5
starrating_is_zero,309.2789001464844,4
has_distance,294.4985008239746,5
has_visitor_history,132.6529998779297,2
is_best_review,125.85240173339844,2
is_most_expensive,76.10430145263672,1
