feature,gain,split
prop_location_score2,1559082.196155548,3741
prop_dest_book_rate,888936.8793640137,3118
prop_click_rate,746006.0534744263,2893
location2_rank,699326.1195335388,1752
price_vs_prop_mean,681241.362285614,3035
prop_price_zscore,595225.8903541565,3078
location2_rank_norm,581742.6810436249,2785
prop_avg_position,518604.18159103394,4062
loc2_vs_mean,454570.55198669434,3393
price_ratio_to_hist,444587.8128852844,3816
value_score_rank,351071.7885246277,1482
price_z_score,328223.76724243164,2600
prop_rel_rate,325699.142616272,2178
price_rank,308911.9876022339,1277
value_score_rank_norm,298593.47802352905,2268
dest_count,295236.28124809265,2757
price_vs_median,289121.21421813965,2250
price_diff_from_hist,287429.8182601929,3250
prop_location_score1,268039.14892578125,2288
prop_site_book_rate,249122.71189308167,2931
promo_x_cheap,221630.23054504395,1397
loc1_vs_mean,221565.15601730347,2809
orig_destination_distance,208402.63686943054,3150
review_vs_mean,206821.90295410156,2417
price_vs_mean,198767.3815383911,1909
prop_count,197675.80701828003,2539
review_percentile,194852.09520339966,2258
query_hotel_count,176868.7394104004,1364
query_star_mean,174552.9518699646,2334
log_price_z_score,171167.5300540924,1882
prop_std_price,169516.0313873291,2402
location_total,168545.91064453125,2139
price_vs_dest_mean,158799.91019630432,2107
price_per_night_per_star,154803.89029693604,2111
price_vs_max,154350.0917778015,2154
prop_mean_price,149671.80994796753,2031
price_per_night,149599.00826263428,2101
prop_book_rate,144933.8437347412,2097
srch_booking_window,143884.53576087952,2075
review_vs_dest_mean,141406.91399383545,2028
prop_book_given_click,140965.22073364258,2152
value_score,140392.98907470703,1718
quality_rank_avg,136298.0866947174,2067
prop_click_count,136267.8200149536,1454
dest_click_rate,136206.39597320557,2051
total_cost,135029.2907295227,2119
price_per_guest,133531.25913238525,1992
location_total_rank_norm,129345.8565826416,1985
dest_mean_star,126662.09730529785,1892
star_vs_mean,124643.99313735962,1580
dest_book_rate,120785.80582046509,1831
price_to_min_ratio,120560.17280578613,1793
dest_mean_price,119281.01760482788,1729
review_rank_norm,119201.0892906189,1580
price_percentile,118273.42614364624,1397
star_percentile,118097.96159362793,1570
dest_mean_review,117456.88151931763,1764
location1_rank_norm,115968.9178352356,1777
site_dest_book_rate,112516.71652412415,1797
query_price_std,112228.55735588074,1673
prop_log_historical_price,112076.72654724121,1613
value_gap,108107.89351272583,1643
comp_advantage_rank_norm,107961.19184112549,1772
price_per_star,105826.84604644775,1578
star_vs_dest_mean,105678.23365402222,1548
price_per_person,103451.31493377686,1661
query_price_mean,101567.21234512329,1488
site_book_rate,99294.85172271729,1440
has_location_score2,98615.9033126831,20
price_vs_min,95379.48317718506,1389
review_rank,94242.96788024902,1084
starrating_rank_norm,92341.7093963623,1394
srch_destination_id,91835.32934188843,1472
site_country_book_rate,91441.96527862549,1448
price_per_room,91427.97296905518,1420
comp_rate_pct_mean,87132.76622009277,1389
srch_query_affinity_score,86482.57496261597,1099
country_book_rate,83904.5290145874,1218
price_rank_norm,83753.3719215393,1050
hour,82217.91972732544,1379
log_prop_count,79618.73522567749,1097
price_ratio_to_visitor_hist,79511.25891113281,920
price_usd,75580.06698989868,1083
comp_rate_pct_max,75338.86241531372,1210
cpair_book_rate,74945.6570968628,1178
comp_rate_pct_min,68417.16094970703,1087
log_distance,68400.06524658203,1027
query_affinity_exp,63911.159282684326,759
star_review_product,62624.51421356201,548
location1_rank,62403.042865753174,903
comp_advantage_rank,57929.48035812378,852
starrating_rank,57625.069286346436,765
location_total_rank,56677.955432891846,831
price_diff_from_visitor_hist,56078.43806838989,693
abs_star_diff,49694.31577682495,640
visitor_hist_adr_usd,48718.9476890564,608
distance_x_international,48360.933002471924,710
visitor_location_country_id,41881.8405380249,660
prop_country_id,41460.73252105713,580
site_id,41053.608879089355,627
prop_review_score,40861.754974365234,366
month,40477.01248931885,667
star_diff,39959.269802093506,525
star_x_brand,36993.75624084473,363
visitor_hist_starrating,34579.12285614014,456
dayofweek,31925.86625289917,554
log_price,31390.502445220947,424
prop_starrating,29221.613067626953,82
srch_length_of_stay,26787.789627075195,386
prop_brand_bool,24337.977279663086,216
comp_rate_count,23707.607421875,385
comp_inv_count,21997.328372955322,348
total_guests,21620.996173858643,358
is_overpriced,21524.92860031128,45
promotion_flag,19136.99981689453,121
is_domestic,18855.577968597412,227
srch_adults_count,18364.139667510986,281
comp_rate_sum,17912.94829940796,290
srch_children_count,17269.129055023193,256
n_best_flags,11202.987758636475,149
comp_more_expensive_count,9721.326915740967,149
comp_rate_advantage,8621.457000732422,140
comp_no_inv_count,8219.190521240234,146
is_last_minute,7623.598979949951,101
comp_cheaper_count,7030.819877624512,118
srch_room_count,5467.823486328125,87
is_family,2927.728298187256,40
is_long_window,2256.6270904541016,34
is_discounted,2212.883701324463,16
is_short_window,1604.9434089660645,31
srch_saturday_night_bool,1341.1430931091309,20
is_weekend_search,987.1874084472656,17
is_best_star,869.4067001342773,13
is_cheapest,862.5369911193848,6
has_query_affinity,832.2147903442383,13
review_is_zero,817.0685005187988,12
is_best_location1,616.1264038085938,10
is_best_review,514.6802940368652,7
has_historical_price,334.0451965332031,6
has_distance,196.62250137329102,4
starrating_is_zero,127.48319625854492,2
has_visitor_history,55.24140167236328,1
is_most_expensive,54.39500045776367,1
