feature,gain,split
prop_location_score2,565086.6671695709,3196
prop_dest_book_rate,342732.22047424316,3105
location2_rank_norm,327644.49334812164,2692
price_vs_prop_mean,262060.39561462402,2619
prop_price_zscore,225192.93103408813,2676
prop_click_rate,203535.39495182037,2317
loc2_vs_mean,142323.21910381317,3023
prop_avg_position,141912.5184583664,2886
price_ratio_to_hist,141584.14686012268,3612
location2_rank,130524.95260810852,1433
value_score_rank_norm,120771.54678440094,2115
price_z_score,118153.66837692261,2643
prop_rel_rate,116058.9890127182,1988
price_diff_from_hist,102502.74256801605,3021
price_vs_median,100255.20603561401,2245
value_score_rank,99640.26790428162,1430
prop_site_book_rate,87401.10747337341,2618
loc1_vs_mean,82586.0922460556,2725
prop_location_score1,82482.01316261292,2035
promo_x_cheap,79533.31411743164,1437
review_vs_mean,71458.25930786133,2470
price_vs_mean,68740.61562919617,1931
location_total,67591.79712581635,2041
review_percentile,59244.353655815125,2117
price_vs_dest_mean,55814.673347473145,2076
log_price_z_score,55119.75008392334,1759
prop_std_price,54201.68703174591,2137
prop_count,53779.834911346436,2181
price_vs_max,53581.671365737915,2244
prop_mean_price,52965.88335990906,1872
price_rank,50098.22406291962,1159
price_percentile,49995.44895839691,1583
orig_destination_distance,49332.802903175354,2318
price_per_night_per_star,48769.91297912598,2015
star_vs_mean,48504.81565952301,1795
price_per_guest,47295.92259311676,2201
price_per_night,46402.043095588684,2002
prop_book_rate,45089.12126541138,1647
star_percentile,44968.41257953644,1601
review_vs_dest_mean,44831.42450904846,1945
total_cost,43663.91589260101,2018
prop_click_count,43526.501180648804,1366
review_rank_norm,43232.243475914,1659
prop_book_given_click,42929.514468193054,1990
value_score,42343.78521442413,1752
quality_rank_avg,39973.636375427246,1775
country_book_rate,36670.20128917694,1530
prop_log_historical_price,35385.875509262085,1535
location_total_rank_norm,34998.34576225281,1606
site_country_book_rate,34645.90503883362,1661
price_to_min_ratio,34529.89814090729,1560
star_vs_dest_mean,33859.735589027405,1586
price_per_person,32480.879073143005,1619
location1_rank_norm,32477.74805355072,1533
starrating_rank_norm,32341.182808876038,1306
comp_advantage_rank_norm,31177.790187835693,1583
price_ratio_to_visitor_hist,29973.174515724182,1035
price_rank_norm,29804.775857925415,1154
price_per_star,29779.719972610474,1375
value_gap,29759.795842170715,1409
price_usd,27770.562315940857,1171
comp_rate_pct_mean,27622.593410491943,1339
cpair_book_rate,26843.162307739258,1301
price_vs_min,26658.89987564087,1248
price_per_room,26239.681107521057,1210
review_rank,24847.521018981934,913
log_prop_count,23766.532216072083,991
log_distance,23182.73682308197,1112
comp_rate_pct_max,22263.514205932617,1072
price_diff_from_visitor_hist,21140.90421772003,838
location1_rank,20238.21408176422,879
srch_query_affinity_score,19243.066469192505,786
query_affinity_exp,18165.431170463562,732
distance_x_international,17528.146129608154,841
comp_rate_pct_min,17496.551323890686,871
star_review_product,17197.918758392334,593
comp_advantage_rank,17164.886611938477,784
location_total_rank,16983.4724445343,795
prop_country_id,15931.918300628662,723
abs_star_diff,14920.72581577301,632
star_diff,13961.675094604492,572
prop_review_score,13856.550741195679,383
starrating_rank,12904.586810112,532
star_x_brand,12668.61159324646,399
log_price,9229.958201408386,440
promotion_flag,7690.908679008484,131
prop_starrating,7320.57580947876,158
prop_brand_bool,5970.711011886597,201
comp_inv_count,5916.721197128296,294
comp_rate_count,5722.255027770996,285
comp_rate_sum,4736.452299118042,231
is_overpriced,4059.7109394073486,51
has_location_score2,3377.9076166152954,17
n_best_flags,3234.8463010787964,139
comp_more_expensive_count,2612.287211418152,135
is_domestic,2586.2897024154663,109
comp_no_inv_count,2242.5346488952637,120
comp_rate_advantage,1368.6926984786987,62
comp_cheaper_count,1255.396502494812,67
is_discounted,1197.5732946395874,21
review_is_zero,739.5487260818481,29
starrating_is_zero,444.6125011444092,12
is_best_location1,362.98340034484863,16
is_best_review,304.45939922332764,15
is_best_star,289.09889698028564,12
is_most_expensive,133.0713996887207,5
has_historical_price,128.20380115509033,6
is_cheapest,107.80049705505371,3
has_query_affinity,61.73169803619385,3
visitor_hist_starrating,0.0,0
visitor_location_country_id,0.0,0
srch_length_of_stay,0.0,0
srch_destination_id,0.0,0
site_id,0.0,0
visitor_hist_adr_usd,0.0,0
query_hotel_count,0.0,0
srch_booking_window,0.0,0
srch_room_count,0.0,0
is_weekend_search,0.0,0
srch_adults_count,0.0,0
srch_children_count,0.0,0
srch_saturday_night_bool,0.0,0
month,0.0,0
hour,0.0,0
has_distance,0.0,0
dayofweek,0.0,0
has_visitor_history,0.0,0
is_family,0.0,0
is_long_window,0.0,0
is_short_window,0.0,0
is_last_minute,0.0,0
query_price_mean,0.0,0
query_star_mean,0.0,0
query_price_std,0.0,0
total_guests,0.0,0
site_dest_book_rate,0.0,0
site_book_rate,0.0,0
dest_book_rate,0.0,0
dest_click_rate,0.0,0
dest_count,0.0,0
dest_mean_price,0.0,0
dest_mean_star,0.0,0
dest_mean_review,0.0,0
