feature,gain,split
prop_location_score2,2255397.2880096436,3095
prop_dest_book_rate,1056825.634727478,2806
location2_rank_norm,995528.6728630066,2414
price_vs_prop_mean,863682.3212890625,2356
prop_price_zscore,790338.2579116821,2391
prop_click_rate,677093.9829673767,1933
prop_avg_position,647507.041103363,3237
location2_rank,642510.3522377014,1638
price_ratio_to_hist,630481.737789154,3267
value_score_rank,501771.646648407,1500
prop_rel_rate,486364.7188987732,1725
loc2_vs_mean,454844.40102005005,2460
price_diff_from_hist,451783.8754272461,2642
price_z_score,417285.1531791687,1921
price_rank,372748.50381851196,1211
prop_site_book_rate,345026.4264945984,2240
price_vs_median,344442.58169555664,1612
srch_booking_window,298332.4772224426,1669
dest_count,292690.6194496155,2003
prop_location_score1,283292.48999786377,1770
dest_mean_price,281921.4792137146,1683
value_score_rank_norm,273296.00173187256,1607
promo_x_cheap,268465.7276420593,1078
loc1_vs_mean,258982.50761413574,2069
location_total,257413.86137390137,1759
prop_book_rate,247407.28504562378,1517
price_vs_mean,246677.81063842773,1397
review_vs_mean,242356.11309814453,1742
review_percentile,238647.5573310852,1734
log_price_z_score,236819.47312927246,1331
prop_std_price,236424.5516357422,1954
prop_count,226855.39072036743,1823
orig_destination_distance,222552.2272758484,1963
prop_click_count,204875.86503601074,1166
total_cost,200483.55382156372,1666
price_vs_dest_mean,197431.03215789795,1478
review_vs_dest_mean,196469.6939201355,1549
prop_mean_price,191938.0712890625,1480
query_star_mean,191039.0948638916,1517
dest_book_rate,187126.2228012085,1600
dest_mean_star,181885.68468475342,1415
value_score,181800.1535835266,1339
price_per_night,181385.11888885498,1519
quality_rank_avg,181308.13703155518,1618
price_per_night_per_star,180689.88426589966,1496
price_vs_max,176065.71781539917,1542
dest_click_rate,175936.759475708,1533
location_total_rank_norm,172698.57273864746,1494
site_dest_book_rate,169875.06730651855,1589
price_per_guest,169589.01232528687,1531
review_rank,167771.79822921753,1050
review_rank_norm,167473.29140853882,1354
dest_mean_review,167321.6925163269,1420
price_percentile,164399.38681793213,1134
prop_book_given_click,164360.7325668335,1562
price_per_star,158793.03707885742,1270
query_hotel_count,158268.0153427124,1032
price_to_min_ratio,156797.4891090393,1304
location1_rank_norm,150273.1110572815,1382
star_percentile,147949.1106147766,1183
star_vs_mean,146356.54614257812,1145
value_gap,141263.5429801941,1242
star_vs_dest_mean,139125.02978134155,1206
site_book_rate,138360.2130355835,1155
starrating_rank_norm,138077.27020645142,1128
comp_advantage_rank_norm,137195.73316574097,1308
srch_destination_id,136604.268283844,1290
price_per_person,134591.4587211609,1268
price_vs_min,134035.68854904175,1070
query_price_std,131979.30293273926,1210
prop_log_historical_price,131091.28603363037,1152
query_price_mean,125234.79141616821,1061
cpair_book_rate,124620.61893463135,1087
site_country_book_rate,124257.67671585083,1076
comp_rate_pct_mean,124016.15003967285,1186
price_usd,117757.06428909302,904
price_per_room,113908.06298065186,944
price_ratio_to_visitor_hist,112154.78963088989,772
price_rank_norm,110211.14558792114,875
country_book_rate,108633.02673721313,921
log_distance,103155.97194671631,933
log_prop_count,102158.04774475098,821
srch_query_affinity_score,101557.57154464722,867
comp_rate_pct_max,99736.02476501465,899
hour,95198.3868522644,887
comp_rate_pct_min,92390.32544708252,864
starrating_rank,90472.3776435852,713
comp_advantage_rank,90211.84676742554,807
query_affinity_exp,82776.98545074463,737
location1_rank,81836.60483932495,761
location_total_rank,79557.99234390259,736
price_diff_from_visitor_hist,78303.18383026123,584
prop_review_score,75035.55438613892,373
star_review_product,71479.67042160034,374
distance_x_international,70010.9189376831,598
abs_star_diff,69815.14711761475,517
visitor_hist_adr_usd,65306.26254272461,502
star_diff,64701.93604660034,480
visitor_location_country_id,55505.48096084595,506
prop_country_id,51404.28844833374,428
site_id,50656.30644607544,427
month,48588.347675323486,456
has_location_score2,48580.773918151855,16
visitor_hist_starrating,47834.012519836426,369
is_long_window,45233.9065246582,134
prop_brand_bool,42669.32618713379,172
log_price,41305.76496887207,362
star_x_brand,39535.32608795166,250
srch_length_of_stay,33826.68101501465,276
dayofweek,33767.27486419678,340
comp_inv_count,29292.718418121338,252
total_guests,27784.448490142822,249
srch_adults_count,26147.699253082275,219
comp_rate_count,24881.634941101074,235
srch_children_count,24086.57664489746,205
n_best_flags,23191.281997680664,136
promotion_flag,21834.620460510254,100
comp_rate_sum,20711.051425933838,198
prop_starrating,19531.51760482788,75
is_domestic,17719.090255737305,99
is_overpriced,16983.615798950195,38
is_last_minute,16061.591209411621,87
comp_more_expensive_count,11630.758377075195,114
comp_rate_advantage,8660.29296875,80
comp_cheaper_count,8088.240909576416,80
comp_no_inv_count,8024.642436981201,80
srch_room_count,7103.19571685791,65
is_discounted,5132.452568054199,24
srch_saturday_night_bool,3615.509002685547,28
is_family,2984.19580078125,26
is_short_window,2541.7142753601074,23
review_is_zero,1878.9037246704102,12
is_weekend_search,1652.3596115112305,15
is_best_location1,1583.5775909423828,14
is_best_review,986.7901916503906,6
starrating_is_zero,782.5309753417969,3
is_cheapest,729.4939880371094,4
is_best_star,584.7939987182617,3
has_query_affinity,526.0255966186523,4
is_most_expensive,258.0877990722656,3
has_distance,164.54820251464844,2
has_historical_price,0.0,0
has_visitor_history,0.0,0
