feature,gain,split
query_hotel_count,1053292.130290985,492
prop_location_score2,410459.45499038696,1246
price_vs_prop_mean,231184.12852859497,858
dest_count,182308.43019485474,581
prop_price_zscore,171050.1746749878,942
loc2_vs_mean,164865.49533462524,988
price_ratio_to_hist,158083.09746932983,1168
location2_rank_norm,154870.09790039062,830
prop_dest_book_rate,140679.17881774902,973
dest_click_rate,138343.60079574585,663
prop_click_rate,114239.41432952881,930
location2_rank,111004.78174972534,536
price_diff_from_hist,105150.12288284302,1025
price_z_score,101472.67205810547,812
srch_booking_window,97901.4782371521,931
query_star_mean,96287.74546813965,738
query_price_std,89428.01445388794,639
price_vs_median,88657.03421020508,678
price_percentile,80756.44141769409,686
prop_click_count,74477.85252761841,403
value_score_rank_norm,72748.00381851196,644
price_vs_max,72442.22507095337,657
prop_rel_rate,71151.06670761108,640
prop_site_book_rate,65961.70851516724,725
location_total,61853.937591552734,653
review_vs_mean,61354.1258354187,761
location_total_rank,60322.20129394531,398
prop_avg_position,57696.745429992676,774
price_per_star,55916.36520767212,522
loc1_vs_mean,54104.87093734741,681
review_vs_dest_mean,51754.42434310913,667
dest_mean_star,49525.95149230957,607
log_price_z_score,49256.464431762695,478
total_cost,49240.55348587036,644
prop_book_rate,47356.233085632324,505
price_rank_norm,47245.35624694824,405
price_per_night,44896.70429229736,607
value_score,44678.59317779541,485
location1_rank,43856.49029922485,314
prop_std_price,43832.82418823242,563
starrating_rank_norm,42964.24096298218,498
prop_count,42949.16603088379,548
location_total_rank_norm,42366.63807678223,484
price_vs_dest_mean,41615.0729637146,509
dest_mean_review,39626.188777923584,514
review_rank_norm,39600.4553527832,455
dest_book_rate,39112.4891204834,492
prop_location_score1,38849.6162109375,466
orig_destination_distance,37510.57417678833,532
review_percentile,37133.701877593994,492
price_per_night_per_star,36947.75257873535,494
star_vs_dest_mean,36908.37773513794,448
price_to_min_ratio,36892.4400062561,497
value_score_rank,36288.66524887085,392
quality_rank_avg,36234.04071044922,467
promo_x_cheap,34772.82403564453,278
prop_mean_price,34650.482944488525,462
price_rank,33831.013568878174,251
dest_mean_price,33247.52533721924,413
price_vs_mean,33212.224590301514,390
price_per_guest,30722.331592559814,434
star_vs_mean,29834.334426879883,403
site_dest_book_rate,29591.823902130127,415
prop_review_score,29517.941326141357,247
location1_rank_norm,29495.461055755615,345
site_book_rate,28199.244274139404,400
comp_advantage_rank_norm,28137.582946777344,367
star_review_product,27775.304275512695,211
star_percentile,26169.905834197998,352
srch_destination_id,25904.412322998047,380
price_ratio_to_visitor_hist,25358.7109375,306
value_gap,24934.29503250122,364
starrating_rank,24824.54192352295,280
prop_book_given_click,24354.457668304443,371
price_usd,24258.575366973877,310
review_rank,23831.402084350586,292
price_per_person,23795.853019714355,351
query_price_mean,23662.369876861572,326
price_vs_min,23300.131874084473,333
price_per_room,22614.407230377197,305
cpair_book_rate,22081.178253173828,317
prop_log_historical_price,21940.004947662354,306
comp_rate_pct_mean,19728.154739379883,293
country_book_rate,19317.417892456055,269
site_country_book_rate,19220.521656036377,277
price_diff_from_visitor_hist,18371.566478729248,243
abs_star_diff,17460.390773773193,218
log_prop_count,17132.83571243286,237
hour,16728.58331680298,235
star_diff,15806.19836807251,201
srch_query_affinity_score,15563.470249176025,219
log_distance,15131.337707519531,213
comp_rate_pct_max,15061.027465820312,220
is_long_window,15042.3140335083,97
comp_advantage_rank,14744.795162200928,190
comp_rate_pct_min,14470.491878509521,208
visitor_hist_adr_usd,14175.036293029785,192
distance_x_international,12698.260677337646,177
query_affinity_exp,11820.98709487915,181
visitor_hist_starrating,11269.283950805664,153
star_x_brand,9725.659587860107,117
visitor_location_country_id,9575.904220581055,135
site_id,8774.101482391357,118
srch_length_of_stay,8743.748596191406,115
comp_inv_count,8488.996963500977,97
month,8361.228309631348,119
has_location_score2,8007.411247253418,12
prop_country_id,7973.495582580566,115
prop_brand_bool,6691.620197296143,73
prop_starrating,6590.633525848389,42
log_price,6052.407783508301,81
srch_adults_count,5588.779293060303,78
comp_rate_count,5531.892986297607,79
dayofweek,5452.9881019592285,82
total_guests,5079.610897064209,65
is_overpriced,4519.29035949707,21
is_last_minute,4366.260437011719,41
srch_children_count,3592.9280967712402,51
comp_rate_sum,3109.8000144958496,43
promotion_flag,2837.0655822753906,26
comp_rate_advantage,2494.7520790100098,31
n_best_flags,2374.9826049804688,32
comp_cheaper_count,1881.8068923950195,28
comp_more_expensive_count,1688.6091003417969,26
srch_room_count,1639.4129180908203,23
is_domestic,1235.512794494629,14
is_best_star,1006.994384765625,3
comp_no_inv_count,751.7308959960938,12
is_discounted,741.8524856567383,4
starrating_is_zero,428.41400146484375,1
is_short_window,405.93829345703125,5
has_query_affinity,372.3769989013672,5
is_family,312.72209548950195,4
srch_saturday_night_bool,177.8852996826172,2
is_weekend_search,176.43529891967773,2
review_is_zero,72.32129669189453,1
is_best_location1,67.95459747314453,1
is_best_review,57.280601501464844,1
is_most_expensive,55.71739959716797,1
has_visitor_history,0.0,0
has_historical_price,0.0,0
has_distance,0.0,0
is_cheapest,0.0,0
