feature,gain,split
prop_location_score2,1315475.1085529327,2719
prop_dest_book_rate,727446.3322372437,2534
price_vs_prop_mean,542711.776216507,2357
prop_click_rate,524867.5376300812,2029
prop_price_zscore,475326.28339767456,2436
location2_rank_norm,406412.5827579498,1994
location2_rank,389692.7816848755,1309
price_ratio_to_hist,304119.4273471832,3175
prop_avg_position,285771.71346092224,2909
value_score_rank_norm,263817.4541950226,1900
price_z_score,250103.49626350403,2086
loc2_vs_mean,235923.26365852356,2159
prop_rel_rate,213439.52688407898,1480
price_diff_from_hist,203601.28386497498,2537
price_vs_median,188529.2759628296,1852
value_score_rank,184822.6715259552,1144
prop_site_book_rate,168138.3815689087,1969
prop_location_score1,151639.78059577942,1747
promo_x_cheap,142271.5083770752,1143
dest_count,141230.45965766907,1688
loc1_vs_mean,134266.91978263855,1964
price_vs_mean,126228.67273139954,1411
review_vs_mean,122343.00336837769,1690
review_percentile,116446.7231426239,1688
price_rank,114007.83827209473,1047
log_price_z_score,113488.70539665222,1398
location_total,113082.39960670471,1715
prop_book_rate,110519.35146903992,1406
price_percentile,101396.30313301086,1314
prop_count,99718.69105911255,1772
prop_std_price,98652.64528465271,1769
prop_mean_price,98342.83813476562,1514
price_vs_dest_mean,98143.09469413757,1675
query_star_mean,95051.68573188782,1610
orig_destination_distance,89138.11381530762,1749
price_per_night_per_star,87705.69076347351,1522
prop_click_count,86296.24775123596,1086
price_per_night,79369.90643692017,1399
price_vs_max,78501.74436950684,1335
srch_booking_window,78097.80835914612,1516
dest_book_rate,76038.86745643616,1308
prop_book_given_click,75953.14481925964,1606
star_percentile,75258.31343841553,1202
value_score,72661.40298080444,1292
dest_click_rate,72545.09349822998,1424
review_vs_dest_mean,72051.38362312317,1315
quality_rank_avg,71945.01991271973,1312
review_rank_norm,70581.42887115479,1225
dest_mean_price,70219.59834289551,1242
star_vs_mean,70185.63721466064,1116
dest_mean_star,68572.57698631287,1214
price_per_guest,67030.8292427063,1355
location_total_rank_norm,64344.54169464111,1273
total_cost,63328.82666969299,1303
price_ratio_to_visitor_hist,62819.51445007324,972
query_price_std,62169.01074409485,1177
prop_log_historical_price,58592.96948432922,1134
location1_rank_norm,58490.028827667236,1203
dest_mean_review,58372.0601978302,1158
star_vs_dest_mean,57250.664096832275,1100
price_to_min_ratio,54409.73924255371,1094
price_rank_norm,53987.820795059204,864
query_price_mean,52880.97551345825,970
price_vs_min,52857.40611457825,1046
review_rank,52410.519218444824,803
price_per_person,52276.477783203125,1134
value_gap,52062.4506187439,1064
comp_advantage_rank_norm,50853.45969772339,1132
site_dest_book_rate,50777.441246032715,1088
price_per_star,49606.178186416626,1001
srch_query_affinity_score,46244.19994163513,741
srch_destination_id,46182.988929748535,997
starrating_rank_norm,45464.2132434845,932
query_affinity_exp,45227.9342880249,744
comp_rate_pct_mean,45007.59839630127,963
log_prop_count,44803.2935218811,696
price_per_room,44637.03010177612,957
star_review_product,40069.72457122803,474
comp_rate_pct_max,39562.42232131958,824
price_diff_from_visitor_hist,38228.31959152222,616
comp_rate_pct_min,38138.676263809204,838
log_distance,37777.83333206177,775
price_usd,37633.30882072449,765
has_location_score2,35258.99672317505,16
location1_rank,34854.806409835815,671
query_hotel_count,34548.79177856445,632
visitor_hist_adr_usd,34370.910427093506,607
abs_star_diff,34141.57577133179,575
hour,34012.056089401245,789
prop_review_score,33635.62574005127,378
comp_advantage_rank,31265.94699859619,664
site_id,29886.027097702026,604
location_total_rank,28898.06128501892,580
prop_country_id,28845.47395324707,552
visitor_location_country_id,28722.103099822998,610
distance_x_international,27006.60619544983,566
promotion_flag,26795.399738311768,138
star_diff,26394.58306503296,467
star_x_brand,25642.64489173889,318
starrating_rank,24088.11180114746,405
visitor_hist_starrating,23627.344778060913,467
log_price,18054.047304153442,387
prop_brand_bool,13900.867946624756,153
month,13520.138889312744,304
total_guests,13156.959630966187,283
srch_length_of_stay,13021.061614990234,255
srch_adults_count,12577.407699584961,240
srch_children_count,12407.55689239502,249
dayofweek,10653.47707939148,258
prop_starrating,10233.165550231934,95
is_overpriced,9650.759061813354,53
comp_rate_count,9176.700328826904,208
is_domestic,8853.305154800415,136
comp_inv_count,8516.870906829834,176
comp_rate_sum,8514.48678970337,180
n_best_flags,5668.635341644287,107
comp_more_expensive_count,5274.108510971069,115
is_last_minute,4233.371698379517,80
srch_room_count,4099.346319198608,84
comp_no_inv_count,3608.917491912842,87
comp_rate_advantage,3584.473321914673,78
comp_cheaper_count,3064.968605041504,70
srch_saturday_night_bool,2139.210693359375,48
review_is_zero,1795.573408126831,28
is_family,1731.3117065429688,35
is_discounted,1475.204309463501,20
is_long_window,1295.260196685791,26
is_short_window,891.4910087585449,22
is_weekend_search,700.2472972869873,18
is_best_location1,502.100004196167,10
is_best_review,374.5854015350342,7
is_cheapest,363.5536994934082,7
is_best_star,295.8265075683594,4
starrating_is_zero,205.16399574279785,3
has_historical_price,183.9854030609131,5
is_most_expensive,174.41730117797852,3
has_query_affinity,151.24100494384766,4
has_distance,42.035099029541016,1
has_visitor_history,0.0,0
