feature,gain,split
prop_location_score2,2039000.834815979,4328
prop_dest_book_rate,1127817.9051246643,3965
prop_click_rate,818870.7195014954,3200
price_vs_prop_mean,719826.5416793823,3199
location2_rank,693866.4657554626,2102
prop_price_zscore,689175.9034004211,3626
prop_avg_position,572848.6567192078,4694
location2_rank_norm,539902.29845047,3338
price_ratio_to_hist,504596.39013671875,4485
value_score_rank,437998.8410835266,1821
prop_rel_rate,391482.9949569702,2393
price_z_score,382475.7813606262,2701
loc2_vs_mean,355499.780960083,3341
price_diff_from_hist,339900.392124176,3623
value_score_rank_norm,328629.09047317505,2615
dest_count,313949.57288742065,2887
price_rank,305674.45637512207,1538
price_vs_median,298959.4863090515,2522
prop_site_book_rate,293171.3696746826,3440
prop_location_score1,279124.5751914978,2611
loc1_vs_mean,238994.3490638733,3001
location_total,214900.3133239746,2608
orig_destination_distance,214885.3215560913,3281
review_vs_mean,210991.93799972534,2494
prop_count,207259.32439804077,2893
price_vs_mean,206609.94435882568,2060
promo_x_cheap,205100.45530700684,1443
query_hotel_count,200650.72985458374,1487
log_price_z_score,198940.7741165161,1974
review_percentile,198344.0161705017,2480
prop_std_price,195499.55989074707,2814
query_star_mean,189807.4614906311,2591
prop_mean_price,183374.76984786987,2333
price_per_night_per_star,182672.51985549927,2552
price_vs_dest_mean,178860.6810874939,2495
price_per_night,175359.98642349243,2463
dest_click_rate,174110.11673736572,2606
srch_booking_window,171415.68353652954,2471
quality_rank_avg,169920.126953125,2550
prop_book_rate,169185.58699417114,2383
review_vs_dest_mean,164495.90831375122,2306
price_vs_max,163026.98363494873,2392
prop_book_given_click,161155.78505325317,2568
dest_mean_star,155804.43506622314,2176
price_percentile,151512.04834747314,1819
dest_mean_price,151256.78032684326,2110
total_cost,151247.49350357056,2386
prop_click_count,148642.62462615967,1556
price_per_guest,147093.61219787598,2270
dest_book_rate,144927.7802619934,2140
price_to_min_ratio,142438.7321510315,2225
value_score,141557.130027771,1942
location_total_rank_norm,140763.9677772522,2144
query_price_std,135072.4819869995,2047
review_rank,134491.26460647583,1362
dest_mean_review,134144.40078353882,2058
review_rank_norm,128344.05163955688,1811
star_percentile,127624.05670928955,1694
star_vs_dest_mean,126565.37866973877,1896
star_vs_mean,124608.9469833374,1699
price_vs_min,123634.78146362305,1760
location1_rank_norm,123096.06629943848,1980
site_dest_book_rate,123004.9483909607,2015
srch_destination_id,121039.48206710815,2006
value_gap,121005.0945854187,1854
price_per_person,120992.72832870483,1998
comp_advantage_rank_norm,120583.71548461914,2025
prop_log_historical_price,116509.11375045776,1728
query_price_mean,115254.85355758667,1703
price_per_star,111254.4250869751,1748
price_per_room,109675.20400619507,1724
starrating_rank_norm,107566.41011810303,1658
comp_rate_pct_mean,102384.52708053589,1718
price_rank_norm,97930.10787963867,1321
srch_query_affinity_score,90558.65644454956,1098
price_usd,89902.95481491089,1302
price_ratio_to_visitor_hist,89006.22506332397,1039
log_prop_count,88502.70561599731,1132
log_distance,88272.66653060913,1332
comp_rate_pct_max,86237.579246521,1392
hour,83582.17959976196,1429
query_affinity_exp,81057.2516822815,1000
comp_rate_pct_min,80616.03483200073,1308
location_total_rank,71837.49535751343,1127
location1_rank,69155.19704818726,1084
comp_advantage_rank,66901.92667007446,1049
star_review_product,61825.76502227783,584
starrating_rank,59460.9144859314,821
visitor_location_country_id,59373.920570373535,968
site_id,58745.73677444458,881
price_diff_from_visitor_hist,58137.03875732422,694
visitor_hist_adr_usd,56506.560066223145,748
distance_x_international,55612.101707458496,842
abs_star_diff,55335.29698944092,674
has_location_score2,53908.57989883423,19
prop_review_score,50112.10497665405,441
prop_country_id,47511.32233810425,712
star_x_brand,46238.53929519653,425
star_diff,41121.408203125,563
visitor_hist_starrating,40978.27530288696,552
month,37600.17684173584,648
promotion_flag,32699.92788696289,129
dayofweek,31669.597595214844,568
log_price,31232.867767333984,501
srch_length_of_stay,28572.91473388672,411
total_guests,28048.205516815186,446
comp_inv_count,23276.733978271484,369
comp_rate_count,23047.386390686035,385
prop_brand_bool,22786.905601501465,195
srch_adults_count,22077.695457458496,343
is_domestic,21562.11869430542,235
srch_children_count,21559.573181152344,333
prop_starrating,20743.754432678223,95
comp_rate_sum,19993.182971954346,318
n_best_flags,12153.016998291016,163
comp_more_expensive_count,11866.723838806152,184
comp_no_inv_count,8069.508007049561,143
comp_rate_advantage,8035.35249710083,132
is_last_minute,7067.920330047607,91
comp_cheaper_count,6959.025409698486,122
srch_room_count,6890.478538513184,115
is_overpriced,6881.679008483887,45
is_family,3141.6793899536133,45
is_long_window,2783.9481925964355,43
review_is_zero,2719.9058151245117,33
is_short_window,2145.0002059936523,39
is_discounted,1140.2898979187012,17
is_weekend_search,761.2755928039551,16
has_query_affinity,636.8135948181152,7
is_best_review,604.3257064819336,9
srch_saturday_night_bool,495.896297454834,6
has_historical_price,456.75599670410156,8
starrating_is_zero,379.6317024230957,5
is_best_star,345.1356010437012,5
has_distance,320.3758964538574,6
is_cheapest,313.098201751709,3
is_best_location1,271.9721031188965,5
has_visitor_history,264.2929992675781,1
is_most_expensive,0.0,0
