feature,gain,split
prop_location_score2,1238170.3865852356,2652
prop_dest_book_rate,682061.6412811279,2594
location2_rank_norm,663138.8437957764,1967
price_vs_prop_mean,552916.8150196075,2143
prop_click_rate,503190.7052898407,1889
prop_price_zscore,452237.2239933014,2348
price_ratio_to_hist,314228.302072525,3120
prop_avg_position,276604.4237575531,2512
location2_rank,273977.0328922272,1197
price_z_score,250499.12064170837,2169
prop_rel_rate,235243.4520225525,1482
value_score_rank,226178.86435699463,1306
loc2_vs_mean,216490.67336273193,2204
value_score_rank_norm,209055.06288719177,1642
price_diff_from_hist,200475.91036224365,2511
price_vs_median,192288.0926914215,1772
prop_site_book_rate,179282.04844093323,2032
promo_x_cheap,159450.94030952454,1157
prop_location_score1,148381.21209907532,1756
loc1_vs_mean,138418.11658859253,2134
price_vs_mean,135131.54180908203,1391
dest_count,128940.07133865356,1657
review_vs_mean,127198.48811721802,1817
location_total,123184.75119781494,1737
review_percentile,119816.46402359009,1706
log_price_z_score,111543.85132789612,1440
price_rank,108217.04911804199,952
prop_click_count,100911.48442268372,1168
prop_std_price,100012.4375705719,1761
prop_count,97668.82023048401,1595
price_percentile,95887.41069221497,1250
prop_mean_price,91559.47256851196,1427
prop_book_rate,87189.52649116516,1253
price_vs_dest_mean,86643.69233512878,1395
price_per_night_per_star,83391.98610115051,1416
query_star_mean,83144.1794166565,1373
price_per_night,81555.74041938782,1422
orig_destination_distance,80906.00415992737,1628
price_vs_max,75504.49895858765,1345
review_vs_dest_mean,74042.52213287354,1319
prop_book_given_click,73876.69667434692,1511
review_rank_norm,73278.22951698303,1206
price_per_guest,73055.06035614014,1485
star_percentile,72173.55014228821,1117
srch_booking_window,71352.69285202026,1357
star_vs_mean,71263.50999259949,1122
value_score,69559.76837730408,1209
total_cost,68801.51972770691,1410
quality_rank_avg,68027.28604888916,1315
dest_mean_price,67249.69997215271,1149
dest_click_rate,65807.08438873291,1276
site_book_rate,65202.92787742615,1225
location_total_rank_norm,65079.882650375366,1286
dest_book_rate,64867.27321052551,1218
dest_mean_star,61389.74373435974,1123
price_ratio_to_visitor_hist,61380.27865982056,875
price_to_min_ratio,59961.006704330444,1151
dest_mean_review,58931.43377876282,1154
query_price_std,58405.8386592865,1141
star_vs_dest_mean,57631.384492874146,1121
starrating_rank_norm,57588.79535484314,984
prop_log_historical_price,57096.95790100098,1092
price_rank_norm,54866.500356674194,894
value_gap,54153.717765808105,1113
location1_rank_norm,52243.269943237305,1082
price_per_star,51862.18875312805,1037
review_rank,51104.46550369263,761
country_book_rate,50174.775691986084,907
comp_rate_pct_mean,50132.26537322998,1059
srch_query_affinity_score,49505.17225074768,832
srch_destination_id,49402.91499328613,1108
price_vs_min,48258.97247123718,904
price_per_person,48079.55090332031,1058
site_dest_book_rate,47966.829511642456,1038
comp_advantage_rank_norm,46269.23103141785,1027
query_price_mean,45384.20271873474,882
site_country_book_rate,44560.44564437866,929
query_affinity_exp,42851.31546974182,719
price_usd,41491.637605667114,805
log_prop_count,40687.05541229248,742
price_diff_from_visitor_hist,40473.484199523926,686
comp_rate_pct_max,39860.28409957886,832
log_distance,39678.979263305664,800
cpair_book_rate,39403.945417404175,837
price_per_room,39167.91072463989,813
query_hotel_count,38069.80583190918,695
prop_review_score,34716.101026535034,360
comp_advantage_rank,33912.93773460388,686
abs_star_diff,33075.99175262451,573
visitor_hist_adr_usd,31758.29261779785,547
location1_rank,31299.407466888428,598
star_review_product,30769.089839935303,411
hour,29675.884693145752,668
comp_rate_pct_min,28571.935737609863,629
location_total_rank,27535.377643585205,584
starrating_rank,25901.81215286255,482
star_diff,25455.496557235718,468
distance_x_international,25337.308988571167,516
star_x_brand,23738.925323486328,287
prop_country_id,23674.38564491272,449
visitor_location_country_id,23650.064918518066,504
visitor_hist_starrating,22847.05668258667,422
site_id,22488.46394920349,455
promotion_flag,16684.565433502197,113
month,15606.760723114014,345
log_price,14688.809896469116,309
prop_starrating,14307.706315994263,82
prop_brand_bool,14260.755617141724,169
srch_length_of_stay,12842.734699249268,270
srch_adults_count,11962.738195419312,221
dayofweek,11322.207876205444,278
total_guests,11221.8846950531,242
comp_rate_count,10146.892528533936,228
srch_children_count,9121.838689804077,189
has_location_score2,8760.579990386963,16
comp_inv_count,8416.959991455078,180
is_overpriced,8147.779075622559,51
comp_rate_sum,7792.8467082977295,163
n_best_flags,5622.642122268677,88
comp_more_expensive_count,4878.378719329834,103
is_domestic,4569.86710357666,81
is_last_minute,4558.852500915527,68
comp_no_inv_count,3325.4257049560547,82
comp_rate_advantage,3309.204822540283,72
srch_room_count,3297.72989654541,70
comp_cheaper_count,2576.2668991088867,60
is_family,2326.079900741577,42
srch_saturday_night_bool,2254.280797958374,51
is_discounted,2107.3282165527344,23
is_long_window,1940.178798675537,36
review_is_zero,1216.1379089355469,17
is_weekend_search,738.3658142089844,16
is_short_window,718.2560977935791,16
is_best_review,234.64619827270508,5
is_best_star,216.26000213623047,5
starrating_is_zero,183.98949813842773,2
has_query_affinity,179.0714988708496,3
is_best_location1,157.29029846191406,4
has_distance,139.42789840698242,3
is_cheapest,138.75399780273438,3
has_historical_price,83.34140014648438,2
is_most_expensive,56.127899169921875,1
has_visitor_history,0.0,0
