feature,gain,split
prop_location_score2,1904895.0092048645,4066
prop_dest_book_rate,1045745.9331970215,3988
location2_rank_norm,839305.5927085876,3306
prop_click_rate,784548.1795272827,2898
price_vs_prop_mean,743630.3561820984,3269
prop_price_zscore,649146.2262763977,3304
location2_rank,567110.9923667908,1937
prop_avg_position,555929.7691841125,4246
price_ratio_to_hist,492799.07259750366,4417
value_score_rank,489479.12786483765,1824
prop_rel_rate,386020.94804763794,2443
loc2_vs_mean,368943.61696243286,3463
price_z_score,360752.3142089844,2731
price_diff_from_hist,344679.75537109375,3600
prop_site_book_rate,315880.3461036682,3397
price_rank,315546.6626663208,1482
dest_count,304703.7999038696,2951
price_vs_median,304239.4368019104,2392
prop_location_score1,262930.1555747986,2603
value_score_rank_norm,253318.15464019775,2406
price_vs_mean,243645.05117416382,2253
loc1_vs_mean,239332.7174797058,3059
location_total,224905.24041748047,2453
review_vs_mean,224853.78841400146,2616
promo_x_cheap,223272.6556739807,1506
query_hotel_count,221130.68840408325,1615
prop_count,211790.82707977295,2941
review_percentile,208092.50883865356,2498
orig_destination_distance,206612.3413581848,3125
prop_click_count,196822.73064804077,1841
prop_std_price,192291.39150238037,2702
log_price_z_score,191246.61122512817,1972
price_per_night_per_star,180468.62322235107,2501
price_vs_dest_mean,176521.54878234863,2280
prop_mean_price,172448.14471817017,2253
query_star_mean,169994.6383743286,2266
price_per_night,167038.14947128296,2349
prop_book_rate,163318.67378997803,2241
price_vs_max,160674.93606948853,2333
dest_click_rate,159491.4848060608,2333
prop_book_given_click,154975.2865562439,2409
price_per_guest,154908.76818847656,2377
total_cost,153907.24309539795,2367
quality_rank_avg,150035.17694473267,2282
srch_booking_window,148898.6121749878,2196
review_vs_dest_mean,146488.6307182312,2061
dest_mean_price,145944.008769989,2147
price_percentile,142030.54249572754,1676
review_rank_norm,139885.218334198,1911
price_to_min_ratio,139491.8703918457,2010
dest_mean_star,139015.10725402832,1988
dest_book_rate,138497.15843582153,2157
value_score,132785.02178573608,1901
dest_mean_review,132375.39991760254,2035
location_total_rank_norm,129260.91319656372,1978
query_price_std,128719.02221679688,1919
star_percentile,127434.57703399658,1674
location1_rank_norm,125685.60506820679,1996
review_rank,125094.78621673584,1299
star_vs_mean,123249.44240951538,1680
star_vs_dest_mean,122275.99409484863,1855
site_dest_book_rate,122077.73246383667,2025
price_per_person,121712.47124481201,2006
price_per_star,120659.49102401733,1826
srch_destination_id,120549.89712905884,2007
site_book_rate,119421.81070327759,1714
prop_log_historical_price,117346.87266540527,1735
value_gap,114972.54426574707,1820
comp_advantage_rank_norm,111287.95255661011,1867
starrating_rank_norm,110794.39539337158,1538
query_price_mean,109969.14804458618,1643
price_vs_min,105862.84769058228,1553
comp_rate_pct_mean,103805.4556312561,1700
srch_query_affinity_score,99665.90083694458,1178
price_rank_norm,99308.88633728027,1350
country_book_rate,97680.09586715698,1368
log_distance,95645.45310211182,1446
site_country_book_rate,95161.85888290405,1510
price_per_room,94158.78745651245,1448
price_usd,93015.54759597778,1336
cpair_book_rate,87400.25468826294,1409
price_ratio_to_visitor_hist,86966.82136535645,945
comp_rate_pct_max,85597.70798110962,1363
log_prop_count,84361.43251800537,1199
hour,82231.32360458374,1397
query_affinity_exp,76974.06338500977,960
comp_advantage_rank,73350.6102142334,1115
comp_rate_pct_min,71584.02827835083,1192
location_total_rank,66022.29404067993,1023
price_diff_from_visitor_hist,64023.6442527771,781
star_review_product,62939.89970779419,570
location1_rank,61853.423389434814,959
starrating_rank,61330.4972076416,820
abs_star_diff,54170.68452453613,685
visitor_hist_adr_usd,53044.54650878906,675
distance_x_international,50335.66311264038,747
visitor_location_country_id,45795.92448043823,721
prop_review_score,45499.52286911011,394
site_id,43221.09395599365,663
star_diff,42353.206970214844,598
prop_country_id,41288.91747665405,595
star_x_brand,38640.69095611572,379
visitor_hist_starrating,36526.238468170166,460
month,34128.440547943115,588
log_price,32366.278198242188,513
dayofweek,30964.89255142212,550
promotion_flag,30204.567363739014,152
prop_starrating,29454.94183731079,85
srch_length_of_stay,28300.46715927124,421
comp_rate_count,26718.2564163208,442
prop_brand_bool,24548.390811920166,195
total_guests,24166.827701568604,398
comp_inv_count,22350.083419799805,360
srch_adults_count,21481.315074920654,323
comp_rate_sum,19911.829189300537,334
srch_children_count,19386.85673904419,296
is_domestic,17749.737949371338,193
has_location_score2,17108.95725250244,15
n_best_flags,13194.508869171143,161
is_overpriced,11286.197086334229,54
comp_more_expensive_count,10128.842113494873,168
comp_no_inv_count,8908.901908874512,156
comp_rate_advantage,8601.468299865723,134
is_last_minute,7761.562797546387,93
srch_room_count,7191.6950035095215,116
comp_cheaper_count,6784.338020324707,121
is_family,4224.767501831055,65
is_discounted,2948.043399810791,16
is_long_window,2600.7373962402344,44
srch_saturday_night_bool,2598.0561866760254,41
review_is_zero,2391.4138145446777,27
is_short_window,2377.9914054870605,44
is_weekend_search,1374.0931930541992,24
has_query_affinity,916.427604675293,14
is_best_location1,584.8865051269531,9
is_cheapest,490.42300033569336,5
has_distance,464.8980941772461,9
starrating_is_zero,460.33210372924805,4
is_best_review,397.9950942993164,6
is_best_star,354.9159126281738,3
has_historical_price,299.33819580078125,5
has_visitor_history,0.0,0
is_most_expensive,0.0,0
