feature,gain,split
prop_location_score2,1025741.489326477,3322
prop_dest_book_rate,510172.2134780884,2646
location2_rank_norm,465093.9855327606,2534
prop_click_rate,418076.0927410126,2263
location2_rank,412881.83797836304,1613
prop_avg_position,402299.9447994232,3221
price_vs_prop_mean,402034.1495399475,2281
prop_price_zscore,358711.31081199646,2534
price_ratio_to_hist,328417.0420856476,2744
value_score_rank,316588.74238586426,1344
loc2_vs_mean,269605.4381389618,2657
prop_dest_book_rate_safe,235153.4680404663,1941
price_diff_from_hist,234003.2452030182,2274
price_vs_median,217819.27478790283,2005
price_z_score,201068.5618057251,1921
dest_count,200389.83242988586,2275
prop_location_score1,187658.24813842773,2036
prop_site_book_rate,183370.3177509308,2500
loc1_vs_mean,178041.22019958496,2467
orig_destination_distance,153670.6191959381,2517
prop_count,151441.90524482727,2286
prop_rel_rate,150652.46297073364,1889
value_score_rank_norm,149529.65176200867,1896
price_rank,148840.0578098297,1055
log_price_z_score,146824.48121452332,1635
location_total,145774.0858821869,1981
review_vs_mean,145520.96591567993,1928
price_vs_mean,141620.22482299805,1627
review_percentile,136166.18392562866,1793
query_hotel_count,133995.60382843018,1263
price_per_night_per_star,131923.95042610168,1973
prop_std_price,128256.20711898804,2003
query_star_mean,125157.90800094604,1891
prop_mean_price,123770.48516845703,1763
price_vs_max,122992.41847801208,1872
promo_x_cheap,121563.96105194092,1041
prop_click_count,120714.8397140503,1271
price_vs_dest_mean,118477.01827812195,1853
price_per_night,116137.04344177246,1854
dest_click_rate,111378.22303962708,1893
price_per_guest,110735.5518913269,1894
srch_booking_window,107851.90247154236,1786
review_vs_dest_mean,107694.07236480713,1659
prop_book_given_click,107379.68625450134,1845
prop_book_rate,106793.61562728882,1646
quality_rank_avg,106171.35260391235,1766
total_cost,104484.09184265137,1783
site_dest_book_rate,103394.66341590881,1781
prop_log_historical_price,101147.66702461243,1656
review_rank_norm,100606.41319274902,1533
value_score,99847.04700088501,1457
dest_mean_star,97873.6541481018,1592
dest_mean_price,97787.2234134674,1589
dest_mean_review,96649.89442825317,1604
location1_rank_norm,96441.35305786133,1655
location_total_rank_norm,96076.9724407196,1613
star_vs_mean,94445.17258834839,1393
price_to_min_ratio,93469.59791946411,1533
price_percentile,91692.15966796875,1224
dest_book_rate,91113.52850151062,1597
query_price_std,89926.01626205444,1521
srch_destination_id,88830.85794258118,1600
price_per_star,88786.446434021,1469
comp_advantage_rank_norm,88079.80303764343,1571
query_price_mean,87196.8660697937,1383
site_book_rate,86939.90892791748,1434
star_percentile,86484.55583190918,1341
price_vs_min,85864.64108276367,1342
price_rank_norm,85847.09650802612,1144
value_gap,85196.86719322205,1435
star_vs_dest_mean,82574.55909919739,1350
starrating_rank_norm,82377.02898025513,1335
price_per_person,81449.29833221436,1461
comp_rate_pct_mean,74344.70024871826,1272
site_country_book_rate,71864.3239479065,1240
cpair_book_rate,70262.39266204834,1267
price_per_room,69176.85634231567,1204
log_distance,67105.83328437805,1160
review_rank,66963.68054580688,868
comp_rate_pct_min,64033.01159667969,1120
price_usd,62820.36420440674,1032
country_book_rate,61838.43662452698,1043
srch_query_affinity_score,61537.33567237854,863
comp_rate_pct_max,60918.56925201416,1102
hour,58995.219818115234,1080
query_affinity_exp,57719.6066570282,789
log_prop_count,56775.31693267822,877
price_ratio_to_visitor_hist,55458.32542228699,728
location1_rank,51154.24507904053,854
comp_advantage_rank,47815.962240219116,785
location_total_rank,46816.007484436035,830
has_location_score2,46618.00606536865,15
star_review_product,42182.81357192993,465
starrating_rank,39914.13362121582,610
distance_x_international,38138.1798286438,648
price_diff_from_visitor_hist,38094.655866622925,546
abs_star_diff,37801.81580734253,526
visitor_location_country_id,35735.30649185181,622
prop_country_id,34174.778646469116,562
visitor_hist_adr_usd,34058.3818321228,492
promotion_flag,33673.494091033936,135
prop_review_score,33243.16096878052,343
log_price,31642.920434951782,477
site_id,31514.234228134155,544
visitor_hist_starrating,29946.80620574951,426
star_x_brand,29197.646938323975,338
month,28736.53936767578,521
star_diff,26916.902549743652,386
dayofweek,23573.113214492798,444
is_discounted,19966.96342086792,45
comp_inv_count,19670.559423446655,351
srch_length_of_stay,19539.180683135986,322
comp_rate_count,18965.712482452393,332
total_guests,17878.059692382812,309
prop_brand_bool,16285.709270477295,143
comp_rate_sum,16034.133796691895,289
srch_children_count,14147.435009002686,234
srch_adults_count,14017.751314163208,235
comp_more_expensive_count,8526.805778503418,151
n_best_flags,7781.721420288086,115
comp_no_inv_count,7146.722690582275,135
comp_rate_advantage,6577.810188293457,116
is_domestic,6342.948085784912,91
prop_starrating,6150.75651550293,69
is_overpriced,5929.976512908936,40
comp_cheaper_count,5749.775863647461,105
is_last_minute,5510.785614013672,81
srch_room_count,5244.917804718018,91
srch_saturday_night_bool,3936.9120140075684,68
is_family,3469.269706726074,53
is_long_window,2100.3265991210938,40
is_short_window,1798.4568939208984,34
review_is_zero,1294.9443054199219,18
is_weekend_search,1278.0879020690918,23
has_distance,459.37329864501953,7
is_best_review,440.25220108032227,8
is_cheapest,424.96400451660156,2
is_best_location1,424.4478988647461,9
is_best_star,244.18569946289062,5
starrating_is_zero,226.6989974975586,3
has_query_affinity,137.2389030456543,3
is_most_expensive,124.04669952392578,2
has_historical_price,0.0,0
has_visitor_history,0.0,0
