feature,gain,split
prop_location_score2,1065698.8874320984,2277
prop_dest_book_rate,431527.76570892334,1635
location2_rank_norm,425174.5852050781,1680
location2_rank,407352.1791305542,1187
prop_click_rate,402089.4762687683,1639
price_vs_prop_mean,372927.53899383545,1655
prop_avg_position,344702.87682724,2383
prop_price_zscore,330088.9898338318,1726
price_ratio_to_hist,273749.6530799866,2028
value_score_rank,261938.27101898193,1035
price_diff_from_hist,206038.48364639282,1500
prop_dest_book_rate_safe,202406.68789672852,1276
loc2_vs_mean,193930.70891952515,1714
price_z_score,185068.62464141846,1545
price_vs_median,163113.10739898682,1408
value_score_rank_norm,162870.62562561035,1377
prop_location_score1,159436.34505462646,1393
dest_count,156286.96830749512,1552
prop_rel_rate,148997.1722946167,1092
price_rank,145056.95850372314,779
price_vs_mean,137868.64671325684,1135
prop_site_book_rate,135355.3512802124,1526
loc1_vs_mean,124995.59392547607,1624
promo_x_cheap,123713.96907043457,884
review_vs_mean,118308.31818389893,1354
review_percentile,116716.51551055908,1251
log_price_z_score,114451.48810958862,1148
location_total,110251.11682891846,1382
prop_count,106315.92580032349,1396
orig_destination_distance,99791.59661865234,1507
query_hotel_count,98087.78807067871,853
price_per_night_per_star,95681.317943573,1323
query_star_mean,94872.03022766113,1321
price_per_night,91670.01640319824,1193
prop_std_price,87850.15845870972,1220
price_percentile,87258.45906448364,931
prop_mean_price,86137.43342971802,1101
prop_book_given_click,83592.00248336792,1234
srch_booking_window,81760.05955886841,1233
price_vs_max,81453.43909454346,1148
review_vs_dest_mean,80450.63445663452,1106
price_per_guest,80048.5018157959,1201
prop_click_count,78486.92343139648,808
prop_log_historical_price,78342.9464225769,1139
price_vs_dest_mean,77091.91290664673,1126
price_to_min_ratio,76326.32412719727,1072
query_price_std,76076.87204742432,1115
prop_book_rate,75412.39521408081,1073
dest_mean_star,74905.02627563477,969
value_score,73560.74954223633,906
dest_book_rate,72377.43009185791,1083
dest_mean_price,71496.84268569946,1010
star_vs_mean,70852.61262512207,916
quality_rank_avg,69809.32400894165,1055
dest_mean_review,68668.12850952148,998
review_rank_norm,68666.98936843872,948
dest_click_rate,68506.01739883423,1007
total_cost,67874.99187469482,1024
location_total_rank_norm,64825.224197387695,988
review_rank,64803.41728591919,737
price_per_star,62611.11391830444,960
site_book_rate,62197.57173538208,900
location1_rank_norm,61719.5340423584,951
srch_destination_id,60416.444648742676,971
value_gap,59999.843158721924,868
star_vs_dest_mean,59766.3772277832,886
star_percentile,59429.50289154053,837
comp_advantage_rank_norm,58962.265800476074,929
query_price_mean,58879.84754180908,845
price_per_person,58194.966579437256,923
country_book_rate,57184.81948471069,838
price_rank_norm,57064.7791595459,748
site_country_book_rate,54524.84384918213,864
starrating_rank_norm,53304.36961364746,772
site_dest_book_rate,52141.72909927368,848
log_distance,52094.69876861572,753
price_vs_min,51086.57094955444,727
log_prop_count,49153.61628341675,679
price_usd,49146.012840270996,717
comp_rate_pct_max,48758.46346664429,761
comp_rate_pct_mean,48495.33004760742,767
srch_query_affinity_score,48319.86382293701,632
query_affinity_exp,48127.98709106445,587
price_ratio_to_visitor_hist,43675.12967681885,514
price_per_room,42255.85320663452,671
cpair_book_rate,41814.79140853882,669
comp_rate_pct_min,40677.57052612305,627
hour,40071.277740478516,652
location_total_rank,37136.6990776062,564
abs_star_diff,35366.525733947754,428
location1_rank,35250.2301940918,528
starrating_rank,35116.58517456055,452
star_review_product,34425.70677947998,344
comp_advantage_rank,33917.75022125244,505
prop_review_score,32803.9546585083,296
price_diff_from_visitor_hist,32698.347118377686,405
visitor_hist_adr_usd,27179.691215515137,357
visitor_location_country_id,26722.44855117798,428
distance_x_international,26682.078693389893,400
prop_country_id,24898.2137260437,366
visitor_hist_starrating,23545.713012695312,323
star_x_brand,23441.30697631836,220
star_diff,22810.71945953369,312
site_id,22716.406089782715,339
promotion_flag,19385.362449645996,103
is_discounted,17751.133083343506,35
month,17441.104656219482,298
srch_length_of_stay,16961.78408432007,244
log_price,15805.196704864502,249
is_overpriced,15589.636310577393,30
dayofweek,15372.660388946533,265
prop_brand_bool,13933.47887802124,123
comp_rate_count,13618.159324645996,210
comp_inv_count,12350.107479095459,195
total_guests,12049.459671020508,189
srch_adults_count,11190.979885101318,171
comp_rate_sum,10811.821273803711,178
has_location_score2,10707.830821990967,7
srch_children_count,9311.543395996094,138
prop_starrating,7656.7000160217285,55
n_best_flags,7441.818035125732,88
is_domestic,7032.510173797607,91
comp_more_expensive_count,4748.811138153076,73
comp_no_inv_count,4602.760105133057,80
is_last_minute,4441.083320617676,58
comp_rate_advantage,4299.792591094971,65
comp_cheaper_count,3676.134494781494,64
srch_room_count,3106.774787902832,53
srch_saturday_night_bool,2711.3286094665527,41
is_family,2410.0580101013184,33
is_long_window,1123.503704071045,19
is_short_window,1025.7986946105957,18
is_weekend_search,768.281307220459,13
is_cheapest,692.3379020690918,7
has_query_affinity,511.0432014465332,8
has_distance,495.1245994567871,8
review_is_zero,441.0353012084961,7
is_best_star,292.8563995361328,3
is_best_location1,252.84400177001953,4
starrating_is_zero,251.93890380859375,2
is_best_review,242.82670211791992,3
is_most_expensive,132.68939590454102,2
has_historical_price,0.0,0
has_visitor_history,0.0,0
