feature,gain,split
prop_location_score2,1037070.7709693909,2349
location2_rank_norm,519126.5213356018,1742
prop_dest_book_rate,508007.75677108765,2153
prop_click_rate,399719.0234527588,1571
price_vs_prop_mean,371135.9688529968,1719
prop_price_zscore,338585.48974227905,1764
prop_avg_position,329625.0799407959,2324
location2_rank,315081.94048309326,1203
price_ratio_to_hist,291768.3698196411,2145
value_score_rank,283055.4590148926,1088
price_diff_from_hist,204969.8293685913,1661
loc2_vs_mean,199468.69305038452,1853
price_z_score,196964.88607788086,1639
price_vs_median,170732.52696990967,1356
price_rank,163894.35610580444,853
prop_site_book_rate,154023.0325088501,1770
prop_location_score1,151742.96222686768,1427
prop_book_rate,151229.55205917358,1166
prop_rel_rate,145191.29244232178,1282
dest_count,143138.09937667847,1438
value_score_rank_norm,136818.46312332153,1232
loc1_vs_mean,133158.8801765442,1683
price_vs_mean,128791.20024871826,1185
review_vs_mean,128698.45216751099,1499
promo_x_cheap,123692.78899765015,876
location_total,119743.5959854126,1430
review_percentile,110472.89108276367,1340
prop_count,105615.70919799805,1408
prop_click_count,105006.00671768188,895
log_price_z_score,103679.80209732056,1128
query_star_mean,98900.94841003418,1310
query_hotel_count,97468.98770904541,866
price_per_night_per_star,97287.41123580933,1322
prop_std_price,96458.40047454834,1344
orig_destination_distance,96074.68143081665,1462
price_vs_dest_mean,92362.50609588623,1216
prop_mean_price,88239.5874710083,1193
price_vs_max,86401.92802810669,1191
price_per_night,85950.53663253784,1203
total_cost,85891.8159828186,1293
price_per_guest,85427.65491867065,1291
price_percentile,84324.6628112793,897
prop_book_given_click,83333.41786575317,1258
srch_booking_window,80574.09781265259,1166
dest_mean_star,79486.73350906372,1092
review_vs_dest_mean,78143.9804725647,1078
quality_rank_avg,77292.96390914917,1177
prop_log_historical_price,77277.27797317505,1112
dest_click_rate,76273.35314559937,1150
price_to_min_ratio,75391.50727844238,1013
dest_mean_price,73483.28289413452,1050
value_score,72620.97049713135,920
review_rank_norm,71878.8131980896,962
star_percentile,70629.39180374146,908
location_total_rank_norm,69653.9948348999,1018
location1_rank_norm,69465.05795669556,1058
dest_book_rate,69387.97956848145,1078
dest_mean_review,68286.29598617554,1039
review_rank,67690.6639175415,741
query_price_std,65832.74118041992,969
star_vs_mean,65522.30777359009,918
site_book_rate,65040.5479888916,954
price_per_person,64342.99029922485,1042
value_gap,63505.60773086548,973
site_dest_book_rate,62872.858894348145,1033
star_vs_dest_mean,62206.35036087036,911
query_price_mean,62141.649101257324,872
starrating_rank_norm,60894.8981552124,860
srch_destination_id,59507.755226135254,974
price_vs_min,57754.14593887329,855
price_per_star,56585.17985916138,856
comp_advantage_rank_norm,56579.13517379761,907
comp_rate_pct_mean,55342.49092102051,906
price_rank_norm,54486.76321411133,730
log_distance,54304.581035614014,816
srch_query_affinity_score,54107.554748535156,684
country_book_rate,53157.596477508545,754
site_country_book_rate,52481.914543151855,823
cpair_book_rate,50566.102825164795,831
log_prop_count,49682.84703826904,692
price_usd,49309.56608200073,725
comp_rate_pct_max,49138.19598007202,750
price_per_room,45336.85069656372,692
comp_advantage_rank,43002.84930419922,648
hour,42687.49966430664,695
price_ratio_to_visitor_hist,41476.513050079346,478
query_affinity_exp,41457.38882064819,518
location_total_rank,37564.044860839844,619
comp_rate_pct_min,37274.13191604614,591
location1_rank,37076.521991729736,556
price_diff_from_visitor_hist,34900.29351043701,452
starrating_rank,34793.84103393555,470
star_review_product,32904.68921279907,341
abs_star_diff,32877.579051971436,426
visitor_hist_adr_usd,29839.413974761963,391
prop_review_score,29334.53427886963,241
distance_x_international,29000.660331726074,426
visitor_location_country_id,27416.413597106934,427
star_diff,26716.388675689697,370
site_id,26634.563892364502,398
star_x_brand,23476.492973327637,228
prop_country_id,23172.4847946167,347
visitor_hist_starrating,22679.241024017334,304
is_discounted,22573.53298187256,45
has_location_score2,21899.896575927734,16
promotion_flag,19065.12623977661,84
month,18056.45970916748,296
log_price,17718.879306793213,279
dayofweek,16647.505405426025,281
srch_length_of_stay,15416.840259552002,225
comp_inv_count,14949.266342163086,230
prop_brand_bool,13966.80281829834,121
total_guests,11707.259197235107,182
comp_rate_count,11315.454235076904,185
srch_children_count,10882.909870147705,162
srch_adults_count,10713.293312072754,171
comp_rate_sum,10385.046695709229,171
prop_starrating,7427.303035736084,56
is_overpriced,7092.914688110352,36
n_best_flags,7062.856121063232,90
is_domestic,5045.63578414917,70
comp_more_expensive_count,4940.979881286621,82
is_last_minute,4348.157905578613,56
comp_rate_advantage,4164.971000671387,63
comp_cheaper_count,3657.015193939209,61
comp_no_inv_count,3480.72660446167,60
srch_room_count,3039.0269927978516,52
is_family,2417.5341033935547,38
is_long_window,2145.88761138916,33
srch_saturday_night_bool,1968.037998199463,32
review_is_zero,1841.1183052062988,21
is_short_window,1150.6209030151367,21
is_weekend_search,932.605598449707,15
is_cheapest,890.3878135681152,7
has_query_affinity,519.4333992004395,9
has_distance,319.5272979736328,6
starrating_is_zero,305.2550048828125,3
is_best_location1,209.51140213012695,4
is_best_star,106.17319869995117,2
is_best_review,64.82260131835938,1
is_most_expensive,59.05780029296875,1
has_historical_price,0.0,0
has_visitor_history,0.0,0
