feature,gain,split
prop_dest_book_rate,20591.12804377079,2723
location2_rank_norm,15782.18840622902,2673
prop_location_score2,14351.717062532902,3321
prop_click_rate,9606.474921762943,2347
prop_price_zscore,9345.01237386465,2903
price_vs_prop_mean,8897.091825544834,2466
loc2_vs_mean,8050.214327156544,3048
prop_avg_position,7969.174547791481,2779
price_ratio_to_hist,7914.567954301834,2647
location2_rank,7779.052113234997,1603
value_score_rank,6805.872876524925,1460
query_hotel_count,6692.788394808769,2226
price_z_score,5831.2892018556595,2164
price_diff_from_hist,5798.408192276955,2130
prop_rel_rate,5773.776565134525,1789
price_vs_median,5522.216444432735,2303
value_score_rank_norm,5402.109943807125,1861
dest_count,5218.885072052479,2106
price_vs_mean,4582.2248103022575,1934
loc1_vs_mean,4565.59558147192,2404
prop_site_book_rate,4419.491780817509,2324
prop_book_rate,4342.847843885422,1882
log_price_z_score,4101.985779345036,1883
review_percentile,4077.224305987358,1975
review_vs_mean,4052.9546507000923,2082
orig_destination_distance,3875.615555346012,2381
location_total,3873.727581202984,1780
prop_location_score1,3521.6774736642838,1415
prop_count,3499.272353053093,2003
query_star_mean,3398.259518623352,1879
promo_x_cheap,3302.186513721943,1086
quality_rank_avg,3290.113162457943,1769
star_percentile,3282.203991353512,1562
price_per_night_per_star,3230.2650761008263,1879
prop_click_count,3200.6080580949783,1142
price_vs_dest_mean,3189.0062950849533,1883
prop_std_price,3173.5289487838745,1911
price_to_min_ratio,3122.167657971382,1761
price_rank,3106.414627611637,1112
dest_click_rate,3033.1942761540413,1799
price_percentile,2991.3792496323586,1416
review_vs_dest_mean,2978.1913689374924,1760
star_vs_mean,2958.450016975403,1503
price_vs_max,2949.0102193951607,1717
price_per_night,2942.470966935158,1745
prop_mean_price,2906.890663921833,1588
review_rank_norm,2845.3620104789734,1517
value_gap,2809.5193271636963,1622
prop_book_given_click,2796.1383744478226,1743
total_cost,2733.586265683174,1691
srch_booking_window,2730.988338768482,1678
prop_log_historical_price,2719.0207629799843,1634
dest_book_rate,2661.3030653595924,1535
price_per_guest,2660.165281832218,1625
dest_mean_review,2646.4509184360504,1642
query_price_std,2613.3575534820557,1611
location1_rank_norm,2577.809672653675,1537
location_total_rank_norm,2555.5349210500717,1587
star_vs_dest_mean,2515.0649406313896,1491
value_score,2500.646360874176,1411
dest_mean_price,2497.0569120645523,1480
price_vs_min,2488.406087756157,1423
srch_destination_id,2483.164126753807,1576
price_per_star,2451.3406289815903,1509
price_per_person,2396.55756688118,1449
dest_mean_star,2366.5776811242104,1412
site_dest_book_rate,2366.443044960499,1442
query_price_mean,2328.2319918870926,1386
price_rank_norm,2225.2657299637794,1091
comp_advantage_rank_norm,2207.988842725754,1346
starrating_rank_norm,2133.415104031563,1255
price_per_room,2086.7269832491875,1220
site_book_rate,1926.078101694584,1229
price_usd,1807.095740377903,1031
review_rank,1787.3768836855888,902
site_country_book_rate,1747.0359752774239,1120
location_total_rank,1704.9950295090675,922
comp_rate_pct_mean,1655.922939836979,1010
cpair_book_rate,1639.5947627425194,1057
comp_rate_pct_max,1562.3186191916466,933
country_book_rate,1536.732803106308,968
hour,1493.9267131090164,977
log_prop_count,1493.6123819351196,832
log_distance,1473.4787654280663,942
comp_rate_pct_min,1421.7965514659882,859
star_review_product,1373.8800575733185,568
location1_rank,1338.9167830944061,750
srch_query_affinity_score,1279.1633216142654,763
price_ratio_to_visitor_hist,1151.7307772040367,606
query_affinity_exp,976.553984940052,606
price_diff_from_visitor_hist,956.7977856993675,530
starrating_rank,955.5734273195267,532
comp_advantage_rank,905.1763773560524,584
visitor_hist_adr_usd,878.4498431682587,490
prop_review_score,877.6814068555832,347
abs_star_diff,830.3177904486656,488
prop_country_id,816.4311146736145,506
distance_x_international,785.2167113423347,492
is_discounted,754.4033215045929,51
visitor_location_country_id,747.6140584349632,478
site_id,746.0945687294006,474
month,744.700712621212,484
dayofweek,737.9217638373375,484
star_x_brand,702.8305783867836,336
visitor_hist_starrating,638.697785794735,391
comp_inv_count,571.7155451774597,353
log_price,563.0450223088264,338
comp_rate_count,548.7067629694939,352
star_diff,542.4947360157967,333
srch_length_of_stay,460.92401707172394,299
srch_adults_count,432.0190318822861,266
n_best_flags,428.4501106739044,233
total_guests,414.75732958316803,259
comp_rate_sum,367.9726236462593,222
prop_brand_bool,339.77119237184525,138
srch_children_count,333.02909356355667,210
promotion_flag,255.00691032409668,105
prop_starrating,216.93037462234497,82
comp_more_expensive_count,206.79810720682144,125
is_overpriced,206.53829979896545,36
is_domestic,188.84109675884247,112
srch_room_count,182.80691301822662,108
comp_no_inv_count,131.8580932021141,90
comp_rate_advantage,129.84385657310486,85
comp_cheaper_count,99.8266653418541,72
srch_saturday_night_bool,81.74623346328735,53
is_last_minute,74.67539876699448,42
is_family,73.93057572841644,45
is_long_window,58.13402372598648,35
is_cheapest,46.674569845199585,14
has_location_score2,46.6644207239151,6
is_short_window,32.341309905052185,18
is_best_star,26.598269939422607,15
review_is_zero,20.97344994544983,11
is_best_location1,16.538825035095215,10
starrating_is_zero,15.390379905700684,3
is_best_review,13.864617884159088,7
is_weekend_search,8.072590112686157,5
has_distance,7.5838170647621155,6
is_most_expensive,3.869979977607727,3
has_query_affinity,3.141979932785034,2
has_historical_price,0.0,0
has_visitor_history,0.0,0
