feature,gain,split
prop_location_score2,989420.9381141663,3259
prop_dest_book_rate,525652.6888523102,2530
prop_click_rate,467057.0494117737,2460
location2_rank,459186.9127960205,1558
location2_rank_norm,432313.58122062683,2488
price_vs_prop_mean,419439.60018348694,2400
prop_avg_position,379425.32163238525,3281
prop_price_zscore,368889.43665122986,2571
price_ratio_to_hist,342651.4356765747,2675
loc2_vs_mean,310343.377822876,2790
dest_count,230202.48956298828,2567
price_z_score,222793.2181739807,2165
prop_rel_rate,220064.74292755127,1821
value_score_rank_norm,214768.22653579712,2049
value_score_rank,213136.44668197632,1247
price_diff_from_hist,196527.41764450073,2188
prop_location_score1,195215.49955749512,1906
price_vs_median,188042.3437309265,1930
price_rank,180242.482339859,1038
prop_site_book_rate,169389.91366386414,2229
loc1_vs_mean,159549.37700653076,2325
orig_destination_distance,158343.5677947998,2648
review_vs_mean,152149.1563949585,2043
prop_count,145879.09679222107,2114
promo_x_cheap,145598.7869873047,1145
review_percentile,142015.45347213745,1886
price_vs_mean,133613.43000030518,1575
prop_book_rate,131997.48620986938,1920
log_price_z_score,131582.72760391235,1646
query_star_mean,127609.67024230957,1877
location_total,126675.05686759949,1820
prop_std_price,126542.55375480652,1967
price_vs_max,122060.06436157227,1874
price_per_night_per_star,122033.78663253784,1889
query_hotel_count,118911.28760147095,1130
price_per_night,118160.25908279419,1859
price_vs_dest_mean,117000.60401916504,1646
prop_mean_price,113033.16823387146,1739
srch_booking_window,112306.26972961426,1861
prop_book_given_click,111705.66356086731,1918
prop_log_historical_price,109500.33951187134,1709
dest_click_rate,107261.33663368225,1819
total_cost,105308.37501907349,1795
quality_rank_avg,104662.2190246582,1740
value_score,103893.95726776123,1513
review_vs_dest_mean,103384.84636497498,1627
prop_click_count,102584.96731567383,1120
price_to_min_ratio,98363.52822685242,1555
price_per_guest,97037.69259262085,1621
review_rank_norm,96041.75396537781,1451
location_total_rank_norm,94978.12987136841,1591
dest_mean_price,94006.85478210449,1522
dest_mean_star,93898.14410209656,1544
star_vs_mean,93834.09691619873,1359
star_percentile,93243.15497207642,1374
query_price_std,92381.82425308228,1479
price_percentile,91894.0294418335,1322
dest_book_rate,91422.25913238525,1562
location1_rank_norm,89627.33545303345,1540
value_gap,88215.90645980835,1435
dest_mean_review,87822.36420822144,1463
site_dest_book_rate,87431.19541931152,1546
comp_advantage_rank_norm,85413.4009475708,1527
star_vs_dest_mean,82590.46158981323,1358
price_per_person,81616.12479400635,1423
query_price_mean,79754.3817062378,1234
price_per_star,78926.4898929596,1324
srch_destination_id,77059.49564743042,1393
site_country_book_rate,76932.51970672607,1349
price_rank_norm,76286.55952835083,1044
site_book_rate,76044.24028778076,1229
price_vs_min,74095.80382156372,1188
review_rank,73923.92548370361,959
starrating_rank_norm,71093.39807510376,1215
log_prop_count,69561.67331695557,1071
comp_rate_pct_mean,69057.97678756714,1199
price_per_room,67267.31050491333,1132
cpair_book_rate,66399.66830444336,1167
country_book_rate,66134.5094203949,1112
has_location_score2,63642.54458236694,15
comp_rate_pct_max,63594.01003265381,1096
hour,63198.76688194275,1134
log_distance,62288.89094161987,1040
srch_query_affinity_score,61245.339893341064,895
price_usd,60308.88483810425,968
comp_rate_pct_min,59304.035638809204,1028
query_affinity_exp,56075.58185195923,774
price_ratio_to_visitor_hist,54175.50732421875,733
comp_advantage_rank,51772.61093521118,869
location1_rank,49278.6988697052,835
location_total_rank,45128.255056381226,760
starrating_rank,43165.0057849884,639
star_review_product,39585.631774902344,447
price_diff_from_visitor_hist,39398.600158691406,551
distance_x_international,38492.52826309204,664
site_id,35559.46426773071,579
abs_star_diff,35023.064418792725,482
visitor_location_country_id,33172.96128463745,582
visitor_hist_adr_usd,32577.363800048828,474
prop_country_id,30886.594135284424,500
star_diff,30527.470859527588,434
prop_review_score,30104.315563201904,306
month,29376.14280319214,538
star_x_brand,29041.157150268555,337
visitor_hist_starrating,26209.85892868042,410
log_price,25893.183460235596,445
dayofweek,24437.123119354248,465
is_discounted,24066.02843093872,49
srch_length_of_stay,20156.848442077637,332
promotion_flag,19838.628261566162,102
comp_rate_count,19601.502014160156,348
comp_inv_count,18654.536115646362,317
prop_brand_bool,16266.456848144531,155
prop_starrating,15485.530994415283,95
total_guests,15052.807596206665,261
srch_children_count,13766.647117614746,233
is_overpriced,13600.324661254883,35
srch_adults_count,13516.670444488525,229
comp_rate_sum,13133.269104003906,237
n_best_flags,8769.411937713623,125
comp_rate_advantage,8308.69507408142,141
comp_more_expensive_count,7910.102272033691,136
is_domestic,6535.017406463623,102
comp_no_inv_count,6162.459079742432,120
is_last_minute,5658.650016784668,70
comp_cheaper_count,3664.412410736084,70
srch_room_count,3550.666000366211,65
is_family,3406.5454139709473,53
srch_saturday_night_bool,2792.8211097717285,50
is_long_window,2367.631092071533,38
is_short_window,1500.0350036621094,29
is_weekend_search,1201.4095039367676,21
review_is_zero,932.0793075561523,13
is_best_location1,548.586799621582,10
has_query_affinity,523.9469032287598,8
is_cheapest,472.2453918457031,2
is_best_review,431.3027038574219,7
starrating_is_zero,358.7181053161621,5
is_most_expensive,335.1956024169922,5
is_best_star,247.7332992553711,4
has_distance,158.70029830932617,3
has_historical_price,0.0,0
has_visitor_history,0.0,0
