feature,gain,split
prop_location_score2,1183498.4021224976,2898
prop_dest_book_rate,530362.7978019714,2285
location2_rank_norm,402730.41551971436,2045
price_vs_prop_mean,372422.67094039917,1890
prop_price_zscore,369337.7870159149,2207
location2_rank,365706.00230789185,1369
prop_avg_position,361152.5727920532,2646
price_ratio_to_hist,304370.6968193054,2323
prop_click_rate,288229.99948501587,1628
value_score_rank,248032.4361228943,1050
prop_rel_rate,219927.6355934143,1371
loc2_vs_mean,211924.8173828125,2140
price_z_score,202235.53282165527,1698
price_vs_median,201712.8812713623,1626
prop_click_rate_pos_adj_s40_oof,192113.04052734375,1791
dest_count,186671.84129333496,1965
price_diff_from_hist,182391.45136260986,1786
value_score_rank_norm,181226.84476470947,1507
prop_location_score1,172417.9133644104,1804
price_rank,159739.68453216553,970
prop_site_book_rate,142533.37034225464,1658
review_vs_mean,139392.004032135,1623
location_total,139277.2958908081,1675
loc1_vs_mean,135766.28910446167,1771
log_price_z_score,131470.32719802856,1328
promo_x_cheap,130264.5804977417,976
orig_destination_distance,125191.16292953491,1968
prop_count,118505.03409957886,1629
query_hotel_count,117702.83470535278,1059
prop_mean_price,110938.44616699219,1459
price_per_night_per_star,110324.52565002441,1594
price_vs_mean,109901.55177688599,1179
query_star_mean,107602.51651382446,1519
review_percentile,106767.42399978638,1377
prop_std_price,106366.73572540283,1547
prop_book_rate,105142.71923065186,1510
price_vs_max,98215.07389450073,1452
price_per_night,96443.42237091064,1433
prop_click_count,94946.9726524353,959
prop_book_given_click,94924.95665359497,1534
prop_log_historical_price,94444.14595413208,1418
price_vs_dest_mean,93768.28162765503,1379
srch_booking_window,92719.95482254028,1396
review_vs_dest_mean,90341.8362159729,1317
quality_rank_avg,87981.31984329224,1330
dest_mean_price,86804.97570800781,1302
price_per_guest,86696.66961288452,1391
query_price_std,85126.76825332642,1280
location_total_rank_norm,85071.5814819336,1361
price_percentile,84874.20646286011,1051
dest_click_rate,84634.3025932312,1348
dest_mean_star,83973.35443878174,1251
value_score,83430.75395584106,1140
total_cost,82874.47785186768,1277
price_to_min_ratio,82266.38248825073,1288
review_rank_norm,81414.61840248108,1159
star_vs_mean,80674.02691841125,1153
dest_book_rate,78236.83758544922,1211
star_percentile,75837.64570617676,1115
site_dest_book_rate,75825.54384613037,1227
location1_rank_norm,74174.14130783081,1191
dest_mean_review,73473.4051322937,1152
comp_advantage_rank_norm,72999.9896774292,1230
site_book_rate,71413.9529762268,1104
review_rank,69520.83277511597,810
srch_destination_id,68949.71365737915,1169
price_per_star,68916.22696685791,1111
query_price_mean,68024.9810256958,1058
value_gap,67922.0006980896,1082
price_rank_norm,67615.46545791626,883
star_vs_dest_mean,66925.49247741699,1041
price_per_person,66469.65119552612,1112
price_vs_min,63388.83655548096,957
site_country_book_rate,61960.907917022705,1028
starrating_rank_norm,61494.18440246582,937
comp_rate_pct_mean,61097.83585739136,1006
price_usd,58297.2247467041,877
price_per_room,55390.392150878906,886
srch_query_affinity_score,54656.67003631592,730
country_book_rate,53919.10485458374,872
cpair_book_rate,53811.226135253906,923
comp_rate_pct_max,53692.84001159668,886
log_prop_count,50306.99977493286,768
log_distance,49616.75255203247,832
query_affinity_exp,49490.40942764282,647
hour,48186.495513916016,839
comp_rate_pct_min,46868.99732208252,785
comp_advantage_rank,46848.93252182007,718
price_ratio_to_visitor_hist,42038.6695690155,517
starrating_rank,40941.96467781067,498
star_review_product,40672.2714805603,417
price_diff_from_visitor_hist,39685.75901031494,474
location1_rank,38856.88599777222,631
location_total_rank,36934.431941986084,600
abs_star_diff,32389.256118774414,435
prop_review_score,32101.647785186768,282
distance_x_international,32047.26498413086,528
is_discounted,30222.34973526001,44
visitor_hist_adr_usd,29673.02600479126,414
prop_country_id,29418.57859802246,435
visitor_location_country_id,29080.378211975098,474
star_diff,27653.061679840088,391
site_id,26733.87928390503,424
star_x_brand,26426.09981918335,255
visitor_hist_starrating,25740.781608581543,367
log_price,25198.32239151001,396
promotion_flag,20939.934005737305,115
month,20833.723114013672,371
dayofweek,19849.22423171997,350
srch_length_of_stay,17937.58208847046,269
comp_rate_count,17805.480392456055,298
total_guests,15709.290592193604,257
prop_brand_bool,14670.282203674316,131
comp_inv_count,14291.173904418945,227
srch_children_count,12813.213207244873,209
srch_adults_count,12392.183734893799,189
is_overpriced,11730.817695617676,42
comp_rate_sum,10875.579391479492,182
prop_starrating,9079.436195373535,65
n_best_flags,8666.48670578003,113
is_domestic,7329.718402862549,99
comp_more_expensive_count,6310.194774627686,107
is_last_minute,5714.575023651123,71
comp_rate_advantage,5473.829509735107,92
has_location_score2,4871.253742218018,8
comp_no_inv_count,4770.736095428467,84
comp_cheaper_count,4510.851207733154,74
srch_room_count,3801.596004486084,69
is_family,2461.161994934082,37
srch_saturday_night_bool,2155.9874000549316,42
review_is_zero,1901.0100059509277,25
is_short_window,1702.703109741211,29
is_long_window,1091.3552055358887,17
is_weekend_search,1074.193099975586,18
is_best_location1,590.1482963562012,10
is_best_star,466.8952980041504,6
starrating_is_zero,366.5153121948242,2
has_query_affinity,322.44750213623047,6
has_distance,288.83280181884766,4
is_cheapest,175.62399291992188,1
is_best_review,169.71149826049805,2
has_visitor_history,0.0,0
has_historical_price,0.0,0
is_most_expensive,0.0,0
