feature,gain,split
prop_location_score2,981494.183807373,2537
prop_dest_book_rate,565469.0547294617,2122
location2_rank_norm,439037.3477783203,1836
location2_rank,392635.3643684387,1251
price_vs_prop_mean,368747.4590911865,1828
prop_avg_position,362090.49395751953,2425
prop_click_rate,343503.78395843506,1589
prop_price_zscore,338793.511756897,2056
value_score_rank,323044.16176986694,1021
price_ratio_to_hist,306231.66804885864,2200
loc2_vs_mean,248105.709400177,2027
price_diff_from_hist,210781.24082565308,1788
price_vs_median,199244.09511947632,1610
price_z_score,176061.76541900635,1478
prop_location_score1,170768.4759902954,1636
prop_click_rate_pos_adj_s40_oof,168723.1872062683,1657
dest_count,167854.72541427612,1732
prop_site_book_rate,157061.57523345947,1818
loc1_vs_mean,154534.6788368225,1919
price_vs_mean,136687.17183685303,1190
prop_rel_rate,135207.8445930481,1295
log_price_z_score,132416.37720870972,1351
price_rank,130510.76012802124,883
review_vs_mean,127636.63455581665,1481
review_percentile,125152.54634475708,1472
value_score_rank_norm,120318.98337554932,1355
prop_count,119051.1549949646,1587
orig_destination_distance,118569.76420593262,1798
location_total,118345.76126098633,1423
promo_x_cheap,112311.63579559326,841
query_hotel_count,110878.03170013428,975
price_per_night_per_star,104234.62215805054,1466
prop_mean_price,103769.19528961182,1365
prop_std_price,103089.67821121216,1439
query_star_mean,101123.13262939453,1380
prop_click_count,100136.52256393433,873
price_vs_max,95709.64263153076,1324
price_vs_dest_mean,94213.11331558228,1317
prop_book_rate,92561.6661453247,1219
price_per_night,91104.05028915405,1345
quality_rank_avg,88939.94387435913,1339
srch_booking_window,86748.51013565063,1321
price_per_guest,85466.58285522461,1357
value_score,85019.28902053833,1127
review_rank_norm,82553.08737564087,1149
dest_click_rate,81407.93128585815,1263
prop_log_historical_price,81218.7142944336,1205
total_cost,80458.76829147339,1279
dest_mean_star,79919.76167297363,1178
review_vs_dest_mean,79295.07316589355,1155
site_dest_book_rate,78943.42146682739,1277
star_vs_mean,78453.77196121216,1042
price_percentile,78181.00051879883,937
dest_mean_price,77908.32510757446,1163
prop_book_given_click,76929.25930023193,1243
price_to_min_ratio,76712.74024963379,1132
dest_mean_review,75825.16802978516,1138
star_percentile,74699.85608291626,1012
price_rank_norm,73936.73280715942,851
location1_rank_norm,72776.09831237793,1135
query_price_std,71832.2593460083,1109
location_total_rank_norm,69678.3391418457,1085
price_per_star,69337.49582672119,1066
dest_book_rate,69206.61820220947,1113
site_book_rate,69137.48964309692,1066
query_price_mean,67978.45429611206,1012
price_per_person,67316.41027832031,1090
value_gap,66939.86284255981,1040
star_vs_dest_mean,66822.89103317261,962
srch_destination_id,66199.8310470581,1119
price_vs_min,65166.27779388428,926
starrating_rank_norm,62996.62190628052,940
comp_advantage_rank_norm,62848.5719909668,1033
comp_rate_pct_mean,60641.92983627319,973
site_country_book_rate,58552.34894180298,909
review_rank,57723.604484558105,697
country_book_rate,55339.597312927246,831
price_per_room,55188.03382110596,873
cpair_book_rate,54847.659660339355,900
comp_rate_pct_min,52301.31813430786,861
srch_query_affinity_score,52220.749126434326,685
query_affinity_exp,51464.30815887451,646
log_distance,49509.42336654663,793
price_usd,49192.81968307495,764
log_prop_count,48135.46004867554,701
price_ratio_to_visitor_hist,47713.9363861084,583
comp_rate_pct_max,45855.31285858154,758
hour,41835.08779144287,716
has_location_score2,41708.83205413818,12
location1_rank,41633.78420639038,618
location_total_rank,39005.40112686157,599
price_diff_from_visitor_hist,36188.937187194824,473
star_review_product,36186.576919555664,348
abs_star_diff,35951.031883239746,462
comp_advantage_rank,35529.772956848145,538
starrating_rank,34590.150608062744,473
distance_x_international,33565.90488052368,512
promotion_flag,33309.46401977539,119
visitor_hist_adr_usd,30022.17791366577,417
prop_review_score,29358.51633834839,279
visitor_location_country_id,28567.86813735962,465
visitor_hist_starrating,27359.369995117188,374
star_x_brand,27099.666831970215,269
log_price,26374.31813430786,382
prop_country_id,24298.1963596344,375
site_id,24097.218296051025,385
star_diff,22452.812507629395,295
is_discounted,20426.59313583374,39
month,18291.45489501953,310
srch_length_of_stay,17665.90622329712,260
dayofweek,16834.08511352539,288
comp_rate_count,15755.739971160889,255
comp_inv_count,14295.308731079102,228
prop_brand_bool,14275.715835571289,113
total_guests,14013.633487701416,228
comp_rate_sum,13248.509414672852,213
srch_adults_count,10332.67930984497,164
srch_children_count,8843.59220123291,142
n_best_flags,6560.834625244141,94
comp_rate_advantage,6447.3609046936035,100
is_overpriced,6287.854454040527,35
is_domestic,5725.975936889648,81
prop_starrating,5694.295394897461,48
comp_more_expensive_count,5467.481388092041,90
comp_cheaper_count,4863.2050857543945,81
is_last_minute,4750.8447189331055,58
comp_no_inv_count,4449.706390380859,79
srch_room_count,3893.687286376953,64
is_family,2294.461498260498,34
srch_saturday_night_bool,1945.5542030334473,31
is_long_window,1557.959400177002,27
review_is_zero,1501.98779296875,17
is_short_window,1125.6373977661133,19
is_weekend_search,930.5342979431152,17
is_best_review,566.1842079162598,10
is_best_star,511.0818977355957,7
is_cheapest,475.60690689086914,4
is_best_location1,369.8259963989258,6
starrating_is_zero,317.658203125,3
has_query_affinity,305.94770431518555,5
has_distance,242.33050155639648,3
is_most_expensive,141.58819961547852,3
has_historical_price,0.0,0
has_visitor_history,0.0,0
