feature,gain,split
prop_location_score2,1480778.4221801758,2992
location2_rank_norm,707584.0752220154,2123
prop_dest_book_rate,699848.6894798279,2768
prop_click_rate,576469.2153205872,1974
price_vs_prop_mean,535569.6662788391,2152
prop_price_zscore,451964.8930358887,2336
location2_rank,446566.6742782593,1457
prop_avg_position,444788.3607330322,3087
price_ratio_to_hist,407025.0460357666,2785
value_score_rank,372846.73791122437,1369
loc2_vs_mean,282207.8757286072,2370
price_z_score,273148.06242752075,2087
prop_rel_rate,262139.0111465454,1718
price_diff_from_hist,260207.41259002686,2148
price_vs_median,237953.44135665894,1806
price_rank,230676.9623222351,1095
prop_location_score1,199566.5659942627,1864
dest_count,199264.36851501465,1914
prop_site_book_rate,196217.18545150757,2141
loc1_vs_mean,184592.38357925415,2300
value_score_rank_norm,183915.10802841187,1596
review_vs_mean,177772.11796569824,1983
promo_x_cheap,176776.39949798584,1166
location_total,170463.21057128906,1837
price_vs_mean,165098.20882034302,1506
review_percentile,151410.9150466919,1798
log_price_z_score,151310.65738677979,1499
prop_count,148801.27877426147,1908
orig_destination_distance,136442.0005531311,2005
prop_std_price,132303.00601959229,1811
price_per_night_per_star,132061.1668586731,1756
price_vs_dest_mean,127807.73421478271,1589
prop_click_count,126309.36316680908,1184
query_star_mean,126037.65814208984,1587
query_hotel_count,123436.11778259277,1034
prop_book_rate,118939.14280700684,1539
price_per_night,115695.5567817688,1591
price_per_guest,112796.2427482605,1703
price_vs_max,112190.06439971924,1559
total_cost,111677.6425743103,1668
prop_log_historical_price,110159.87531280518,1519
price_percentile,109769.97898101807,1232
dest_click_rate,109769.41456604004,1594
prop_book_given_click,109678.12187194824,1697
review_vs_dest_mean,107930.23304748535,1467
quality_rank_avg,105336.39924621582,1558
srch_booking_window,104415.46990966797,1472
prop_mean_price,102840.7629776001,1349
dest_mean_star,101854.88987350464,1348
review_rank_norm,100446.07190322876,1312
dest_mean_price,99874.99433517456,1392
value_score,96271.74797821045,1271
star_vs_mean,95227.06659698486,1166
price_to_min_ratio,95204.82196807861,1330
star_percentile,94986.43305206299,1210
location_total_rank_norm,94580.99673461914,1410
query_price_std,93965.17796325684,1306
dest_book_rate,92485.75946426392,1407
dest_mean_review,92340.23726272583,1358
site_dest_book_rate,91532.87118530273,1470
review_rank,91119.82817840576,959
site_book_rate,86835.94513320923,1225
price_per_person,86176.67573165894,1365
star_vs_dest_mean,85461.64999771118,1204
query_price_mean,84837.99676132202,1166
srch_destination_id,84228.73575592041,1353
location1_rank_norm,83748.19351577759,1277
value_gap,82313.69135665894,1248
price_per_star,81886.74671554565,1203
comp_advantage_rank_norm,79173.26335144043,1273
starrating_rank_norm,75429.43872070312,1065
country_book_rate,72863.26404571533,1060
site_country_book_rate,71478.8226776123,1097
comp_rate_pct_mean,71462.55392074585,1122
price_rank_norm,70359.24138641357,951
price_vs_min,69726.38814163208,1023
srch_query_affinity_score,66770.62475967407,825
cpair_book_rate,64409.52883911133,984
comp_rate_pct_max,63480.47175216675,966
log_distance,62671.85762786865,945
price_usd,62592.8939781189,909
price_per_room,62163.57782745361,925
hour,58430.14484024048,939
log_prop_count,58322.11933135986,769
price_ratio_to_visitor_hist,57953.63506317139,657
query_affinity_exp,56168.78100204468,684
comp_advantage_rank,54428.967212677,819
comp_rate_pct_min,48784.067485809326,757
price_diff_from_visitor_hist,48227.49727630615,603
starrating_rank,46470.06330490112,610
star_review_product,44973.58364868164,392
location_total_rank,44330.585178375244,701
location1_rank,44268.90126800537,664
abs_star_diff,44021.45614242554,538
visitor_hist_adr_usd,40433.286922454834,506
prop_review_score,40180.65840148926,311
distance_x_international,39612.72329711914,579
star_diff,35132.08436203003,478
visitor_location_country_id,33924.0876121521,529
prop_country_id,32686.637462615967,486
visitor_hist_starrating,32131.303203582764,401
site_id,30909.371753692627,464
star_x_brand,28966.23387527466,288
is_discounted,24677.66213607788,52
month,23947.79606628418,393
log_price,21423.474796295166,333
dayofweek,21128.243408203125,362
srch_length_of_stay,20784.54485321045,295
promotion_flag,19760.87587738037,115
prop_brand_bool,19408.5411567688,166
comp_rate_count,16879.40843963623,266
comp_inv_count,16465.345775604248,257
prop_starrating,15938.667617797852,75
srch_adults_count,15628.902687072754,224
total_guests,15203.963970184326,237
srch_children_count,14449.308589935303,211
comp_rate_sum,14336.320362091064,232
has_location_score2,12309.983528137207,12
n_best_flags,9524.740253448486,126
is_overpriced,8874.146396636963,39
is_domestic,7324.736110687256,95
comp_more_expensive_count,7193.836597442627,124
is_last_minute,6544.925621032715,77
comp_rate_advantage,5602.216217041016,86
comp_no_inv_count,5083.540702819824,85
srch_room_count,5053.217685699463,78
comp_cheaper_count,4997.179210662842,83
srch_saturday_night_bool,3063.862804412842,51
is_family,2996.033290863037,46
is_long_window,2277.8527908325195,34
is_cheapest,1895.9750785827637,8
review_is_zero,1805.574592590332,25
is_weekend_search,1232.744499206543,21
is_short_window,761.664306640625,14
is_best_star,714.2924957275391,6
has_query_affinity,541.2754974365234,9
is_best_review,454.87769317626953,4
has_distance,197.46759796142578,3
starrating_is_zero,128.14659881591797,2
is_most_expensive,67.59960174560547,1
is_best_location1,58.541099548339844,1
has_historical_price,0.0,0
has_visitor_history,0.0,0
