feature,gain,split
prop_location_score2,1502052.886543274,3596
location2_rank_norm,736815.819316864,2796
prop_dest_book_rate,724929.1868247986,3375
prop_click_rate,629012.5059700012,2579
price_vs_prop_mean,542152.9683914185,2586
prop_avg_position,466728.2565917969,3516
prop_price_zscore,464552.5296058655,2728
location2_rank,455505.0854034424,1678
price_ratio_to_hist,436050.09177970886,3172
value_score_rank,390366.5175933838,1609
loc2_vs_mean,299748.52673721313,2860
price_z_score,291656.7956581116,2461
prop_rel_rate,274474.89280319214,2093
price_diff_from_hist,273038.752243042,2504
price_vs_median,246846.95223999023,2082
price_rank,234727.85481643677,1288
dest_count,231702.38750076294,2399
prop_site_book_rate,230972.16361808777,2863
prop_location_score1,216759.03030776978,2257
loc1_vs_mean,205546.01837921143,2740
value_score_rank_norm,198804.7777709961,2015
review_vs_mean,187690.6230354309,2333
location_total,186558.1720314026,2224
promo_x_cheap,180301.5498085022,1258
price_vs_mean,180091.465133667,1795
review_percentile,165177.55786132812,2054
orig_destination_distance,160268.16524505615,2580
prop_count,159989.1746082306,2246
prop_std_price,157589.77237319946,2295
log_price_z_score,152188.13484573364,1663
query_star_mean,144135.66608428955,1943
query_hotel_count,143324.5909500122,1300
price_per_night_per_star,141195.06547927856,2074
price_vs_max,139408.62626457214,2044
prop_book_rate,139018.41817474365,1988
price_vs_dest_mean,138356.69549179077,1905
prop_click_count,135342.28144454956,1383
price_per_night,133060.0146636963,2028
price_per_guest,131614.9531440735,2101
total_cost,131120.39185714722,2080
prop_book_given_click,127820.380859375,2060
dest_click_rate,127314.35648727417,2002
review_vs_dest_mean,126557.57496261597,1809
prop_log_historical_price,126310.0172920227,1861
quality_rank_avg,125319.54527664185,1959
srch_booking_window,124713.85866165161,1930
price_to_min_ratio,120452.21789932251,1817
dest_mean_price,119423.91588973999,1823
prop_mean_price,119207.69880485535,1739
price_percentile,116981.28351593018,1335
value_score,114372.15630340576,1629
dest_book_rate,112966.71152687073,1862
dest_mean_review,112650.2512588501,1769
query_price_std,112339.93393325806,1715
location_total_rank_norm,110432.84397125244,1761
srch_destination_id,109899.03866577148,1862
dest_mean_star,109735.4123916626,1639
review_rank_norm,108061.25603866577,1558
star_vs_mean,105329.16716957092,1407
site_dest_book_rate,105319.31067276001,1794
price_per_person,104315.59085845947,1791
location1_rank_norm,101523.95152664185,1675
star_percentile,101429.3800125122,1398
site_book_rate,100129.5654373169,1536
star_vs_dest_mean,100008.54769515991,1562
value_gap,95666.6548500061,1546
comp_advantage_rank_norm,94195.57632446289,1621
review_rank,93214.05627822876,1107
price_per_star,92798.48784637451,1498
query_price_mean,90841.55371284485,1389
starrating_rank_norm,87389.7522277832,1288
comp_rate_pct_mean,87001.74016189575,1473
price_vs_min,83589.50973892212,1306
site_country_book_rate,83507.99431228638,1337
price_rank_norm,81326.02627182007,1173
cpair_book_rate,77785.79167938232,1285
log_distance,77254.32909011841,1263
country_book_rate,76132.99886703491,1126
srch_query_affinity_score,75857.95888519287,974
hour,73559.39538192749,1252
price_per_room,73238.46126174927,1185
price_usd,70930.8197517395,1092
comp_rate_pct_max,69617.15508270264,1147
price_ratio_to_visitor_hist,67456.26154708862,798
log_prop_count,67268.86877822876,994
comp_rate_pct_min,63437.51430892944,1051
comp_advantage_rank,62557.58438873291,967
query_affinity_exp,61143.74183654785,777
location1_rank,54316.163429260254,863
location_total_rank,54014.52838516235,892
starrating_rank,50634.25514984131,716
star_review_product,49569.70313644409,492
abs_star_diff,47151.580043792725,629
price_diff_from_visitor_hist,46880.235538482666,633
distance_x_international,45219.96424102783,704
visitor_location_country_id,41488.72141265869,688
visitor_hist_adr_usd,40894.72082901001,556
prop_review_score,40725.507820129395,373
prop_country_id,38307.9094581604,591
star_diff,37668.84553909302,522
visitor_hist_starrating,35103.01328277588,474
month,33995.09533691406,583
site_id,33667.82321166992,532
star_x_brand,32612.682792663574,347
dayofweek,28941.605587005615,540
srch_length_of_stay,26842.479789733887,395
log_price,26376.9266166687,408
is_discounted,26183.864501953125,56
comp_rate_count,23277.458347320557,379
promotion_flag,21758.565532684326,114
comp_inv_count,20399.440509796143,350
prop_brand_bool,18734.436058044434,168
srch_adults_count,18321.66802597046,285
total_guests,18019.00923538208,309
srch_children_count,17380.731842041016,264
prop_starrating,17091.948669433594,97
comp_rate_sum,17055.55759048462,292
n_best_flags,11098.20240020752,148
has_location_score2,10947.196937561035,17
is_domestic,9329.01071548462,127
is_overpriced,9241.449501037598,49
comp_more_expensive_count,8069.8070068359375,137
comp_rate_advantage,7673.446910858154,121
is_last_minute,6752.7703285217285,83
comp_no_inv_count,5695.946697235107,110
comp_cheaper_count,5684.172985076904,105
srch_room_count,4909.019386291504,78
is_family,4379.955627441406,68
srch_saturday_night_bool,3326.314800262451,53
is_short_window,2374.329189300537,45
is_long_window,2304.84871673584,37
review_is_zero,1906.1546020507812,26
is_weekend_search,1422.3747100830078,22
is_cheapest,1063.7746925354004,5
is_best_review,658.7717094421387,7
starrating_is_zero,636.7332000732422,6
is_best_star,603.0672912597656,6
has_query_affinity,509.65210342407227,8
has_distance,332.209903717041,6
is_best_location1,296.9589042663574,7
is_most_expensive,192.51909637451172,3
has_historical_price,0.0,0
has_visitor_history,0.0,0
