feature,gain,split
prop_location_score2,1505912.7689914703,3753
location2_rank_norm,765712.5199661255,2934
prop_dest_book_rate,750302.7368793488,3632
prop_click_rate,630982.940038681,2817
price_vs_prop_mean,559979.7753391266,2769
prop_price_zscore,486530.4016151428,3000
prop_avg_position,478566.78774642944,4075
location2_rank,444548.5192050934,1807
price_ratio_to_hist,432848.7633152008,3565
value_score_rank,385743.6563358307,1680
loc2_vs_mean,312541.45844841003,3298
price_z_score,293555.88757896423,2452
price_diff_from_hist,283861.90022468567,2688
prop_rel_rate,277994.25838279724,2217
price_vs_median,256355.18483543396,2295
dest_count,242389.48251724243,2612
prop_site_book_rate,239753.83170318604,3061
price_rank,236865.0123615265,1353
prop_location_score1,224720.1311302185,2350
loc1_vs_mean,213560.762714386,2912
value_score_rank_norm,207450.5726070404,2166
review_vs_mean,204989.30703353882,2558
price_vs_mean,199130.22723579407,2068
location_total,191236.14956474304,2311
promo_x_cheap,188907.491147995,1401
orig_destination_distance,173946.13580703735,2865
review_percentile,173455.52681732178,2245
prop_count,168322.47507667542,2477
prop_std_price,167485.04754447937,2527
price_per_night_per_star,158604.9234600067,2363
log_price_z_score,156834.3268585205,1819
query_star_mean,150726.74642562866,2116
query_hotel_count,148847.01480674744,1358
prop_click_count,145352.34914016724,1471
price_vs_max,145269.4763698578,2195
total_cost,144248.54824638367,2304
prop_book_rate,144204.65301322937,2116
price_vs_dest_mean,143420.64375686646,2055
price_per_night,141316.6217765808,2169
prop_book_given_click,140580.60526275635,2278
prop_log_historical_price,135889.9316444397,2026
price_per_guest,132236.63613700867,2194
quality_rank_avg,131921.03955078125,2177
srch_booking_window,130582.23563575745,2054
price_to_min_ratio,129445.72651100159,1977
prop_mean_price,129168.24041938782,1892
review_vs_dest_mean,128540.40465545654,1962
dest_click_rate,128349.58745002747,2061
value_score,125395.36741828918,1790
price_percentile,125286.82166290283,1547
dest_mean_star,124252.38230514526,1907
dest_mean_price,123447.47477340698,1961
review_rank_norm,120654.30763053894,1725
dest_book_rate,119623.23156356812,1956
location_total_rank_norm,116320.21245384216,1903
srch_destination_id,115450.37218856812,1998
location1_rank_norm,115041.21369171143,1947
dest_mean_review,113596.19462585449,1826
site_dest_book_rate,111938.06214141846,1938
query_price_std,111733.280128479,1756
star_vs_mean,110484.96805000305,1590
star_percentile,110219.84048652649,1547
price_per_person,110162.77058029175,1900
comp_advantage_rank_norm,103301.8496055603,1790
site_book_rate,102463.40925979614,1607
review_rank,102141.23553085327,1146
star_vs_dest_mean,101405.05582046509,1593
value_gap,98550.21645736694,1608
price_per_star,97622.77299499512,1615
query_price_mean,97268.25161933899,1500
starrating_rank_norm,94077.46183395386,1445
price_vs_min,88831.92884635925,1435
comp_rate_pct_mean,88515.39698791504,1541
site_country_book_rate,87597.60481452942,1446
country_book_rate,86083.71342086792,1294
log_distance,83173.87854576111,1359
srch_query_affinity_score,81545.49089241028,1059
price_rank_norm,81370.78099822998,1239
hour,79358.567735672,1384
cpair_book_rate,79199.10874176025,1325
price_per_room,78818.30019187927,1296
comp_rate_pct_max,78013.90632629395,1302
price_usd,75918.31233406067,1201
log_prop_count,73701.09229850769,1086
price_ratio_to_visitor_hist,68083.57068634033,835
query_affinity_exp,63723.16701889038,834
comp_rate_pct_min,63705.770557403564,1104
comp_advantage_rank,62835.45851325989,1005
location1_rank,60650.19690132141,1008
location_total_rank,55445.81629943848,933
starrating_rank,52377.78482627869,766
price_diff_from_visitor_hist,49503.2943611145,655
star_review_product,49124.86542892456,499
abs_star_diff,47083.34761428833,608
distance_x_international,46272.951068878174,725
visitor_location_country_id,41574.02617263794,697
visitor_hist_adr_usd,41503.39026641846,565
prop_review_score,40855.981912612915,402
site_id,39843.763595581055,646
star_diff,38365.73711395264,555
prop_country_id,38131.89846420288,571
is_discounted,34198.44518280029,47
month,33699.52099609375,585
star_x_brand,31809.368921279907,331
dayofweek,29548.273307800293,551
visitor_hist_starrating,29442.907747268677,408
srch_length_of_stay,24814.131118774414,389
log_price,23973.605419158936,415
comp_inv_count,22260.9144821167,393
comp_rate_count,21343.205543518066,365
total_guests,20564.26420402527,346
promotion_flag,19159.134021759033,127
prop_brand_bool,18704.798511505127,163
srch_adults_count,18665.85635948181,295
srch_children_count,17758.57008743286,290
comp_rate_sum,17451.95539855957,305
prop_starrating,16380.209184646606,75
has_location_score2,13745.116134643555,11
is_overpriced,12030.60523223877,42
is_domestic,10198.311138153076,144
n_best_flags,10087.956451416016,141
comp_more_expensive_count,9533.13060760498,166
comp_rate_advantage,8278.171527862549,131
is_last_minute,7498.90588760376,93
comp_cheaper_count,7318.405704498291,133
comp_no_inv_count,7295.636486053467,135
srch_room_count,5100.303112030029,85
srch_saturday_night_bool,3936.787509918213,68
is_family,3548.3179092407227,57
is_long_window,3022.8163871765137,49
is_short_window,1963.3209991455078,40
review_is_zero,1739.3369102478027,21
is_weekend_search,1464.6094055175781,30
starrating_is_zero,1128.1961975097656,8
is_cheapest,695.4472122192383,9
is_best_location1,654.3698959350586,12
has_query_affinity,344.5883979797363,6
is_best_review,266.31370544433594,4
is_most_expensive,192.60690307617188,2
has_distance,175.93589782714844,4
has_historical_price,125.13800048828125,1
is_best_star,78.03499984741211,2
has_visitor_history,0.0,0
