segment_dim,segment_value,n_failures,price_usd_booked,price_usd_topwrong,price_usd_delta_book_minus_wrong,price_rank_norm_booked,price_rank_norm_topwrong,price_rank_norm_delta_book_minus_wrong,price_vs_mean_booked,price_vs_mean_topwrong,price_vs_mean_delta_book_minus_wrong,price_vs_median_booked,price_vs_median_topwrong,price_vs_median_delta_book_minus_wrong,price_vs_prop_mean_booked,price_vs_prop_mean_topwrong,price_vs_prop_mean_delta_book_minus_wrong,price_ratio_to_hist_booked,price_ratio_to_hist_topwrong,price_ratio_to_hist_delta_book_minus_wrong,value_score_booked,value_score_topwrong,value_score_delta_book_minus_wrong,value_score_rank_norm_booked,value_score_rank_norm_topwrong,value_score_rank_norm_delta_book_minus_wrong,quality_rank_avg_booked,quality_rank_avg_topwrong,quality_rank_avg_delta_book_minus_wrong,prop_starrating_booked,prop_starrating_topwrong,prop_starrating_delta_book_minus_wrong,prop_review_score_booked,prop_review_score_topwrong,prop_review_score_delta_book_minus_wrong,prop_brand_bool_booked,prop_brand_bool_topwrong,prop_brand_bool_delta_book_minus_wrong,promotion_flag_booked,promotion_flag_topwrong,promotion_flag_delta_book_minus_wrong,prop_location_score1_booked,prop_location_score1_topwrong,prop_location_score1_delta_book_minus_wrong,prop_location_score2_booked,prop_location_score2_topwrong,prop_location_score2_delta_book_minus_wrong,location1_rank_norm_booked,location1_rank_norm_topwrong,location1_rank_norm_delta_book_minus_wrong,location2_rank_norm_booked,location2_rank_norm_topwrong,location2_rank_norm_delta_book_minus_wrong,review_rank_norm_booked,review_rank_norm_topwrong,review_rank_norm_delta_book_minus_wrong,star_percentile_booked,star_percentile_topwrong,star_percentile_delta_book_minus_wrong,prop_count_booked,prop_count_topwrong,prop_count_delta_book_minus_wrong,prop_click_rate_booked,prop_click_rate_topwrong,prop_click_rate_delta_book_minus_wrong,prop_book_rate_booked,prop_book_rate_topwrong,prop_book_rate_delta_book_minus_wrong,prop_dest_book_rate_booked,prop_dest_book_rate_topwrong,prop_dest_book_rate_delta_book_minus_wrong,prop_avg_position_booked,prop_avg_position_topwrong,prop_avg_position_delta_book_minus_wrong,orig_destination_distance_booked,orig_destination_distance_topwrong,orig_destination_distance_delta_book_minus_wrong,comp_rate_advantage_booked,comp_rate_advantage_topwrong,comp_rate_advantage_delta_book_minus_wrong,comp_no_inv_count_booked,comp_no_inv_count_topwrong,comp_no_inv_count_delta_book_minus_wrong
seg_family,no_family,15070,140.1921872006225,133.37396215085403,6.818225049768472,0.45523826979909043,0.40969644478487016,0.04554182501422027,-16.846901964842,-23.66512703454065,6.818225069698649,-4.123841042642858,-10.942066067857539,6.818225025214681,-64.8669067514441,-81.51811119097309,16.651204439528982,0.8356098668046313,0.7675523256350779,0.06805754116955343,0.7043292437868555,0.7558496016279782,-0.051520357841122744,0.4412076879605433,0.2805865903794716,0.16062109758107174,0.3691999199408342,0.31740648028182594,0.051793439659008234,3.219442601194426,3.5009953550099535,-0.28155275381552736,3.835631954160837,4.001792352628784,-0.16616039846794717,0.6500995355009953,0.6326476443264765,0.01745189117451884,0.25779694757796945,0.38666224286662243,-0.12886529528865298,2.8257478481978078,2.898596554393395,-0.07284870619558736,0.16775453839180543,0.23293214088471612,-0.06517760249291069,0.44842610234282193,0.4220567032029851,0.026369399139836824,0.37505236798397174,0.22377357263213218,0.15127879535183955,0.37212346411161273,0.3324085576939523,0.039714906417660456,0.5556498997084001,0.6523415727144096,-0.09669167300600956,157.95182481751826,177.32455209024553,-19.372727272727275,0.053153762764463666,0.08357414407080858,-0.030420381306344918,0.03498304537257987,0.059502689131009055,-0.024519643758429188,0.037936163466529116,0.07713721181463305,-0.03920104834810394,14.78069132564079,11.334597627564463,3.446093698076327,1236.9291069725862,1237.005317659392,-0.07621068680577991,0.12282680822826808,0.22528201725282018,-0.1024552090245521,0.10444591904445918,0.10119442601194426,0.0032514930325149294
seg_family,family,6185,175.98713660118747,170.66176719456195,5.325369406625526,0.47753614771210723,0.4170918365767287,0.060444311135378515,-16.395092868872844,-21.720462279815735,5.325369410942891,-2.5823783442513566,-7.907747765679271,5.325369421427914,-40.3380586126107,-54.814890153772325,14.476831541161623,0.8468200290223542,0.7739226639349267,0.0728973650874275,inf,0.8179619931630194,inf,0.4455912430279059,0.27428891904254593,0.17130232398536,0.36707157735234924,0.31385371099649423,0.053217866355855015,3.1949878738884396,3.4999191592562653,-0.30493128536782566,3.9036838688737423,4.017877366121986,-0.11419349724824412,0.6997574777687955,0.6748585286984641,0.02489894907033141,0.2536782538399353,0.3707356507679871,-0.11705739692805178,2.819524664703452,2.9477946724733615,-0.12827000776990927,0.1414702668951136,0.20355005051293343,-0.06207978361781982,0.4626905671869711,0.4214008140330268,0.041289753153944286,0.40133651837705175,0.23399380733361322,0.16734271104343854,0.3597709171544109,0.3330280437198846,0.026742873434526304,0.5658733062705111,0.6683790554321862,-0.1025057491616751,170.3472918350849,193.8352465642684,-23.487954729183514,0.052920433934160606,0.08229430427183017,-0.029373870337669562,0.033924324491920316,0.0577367037152623,-0.023812379223341985,0.03518524067528153,0.07224915015910999,-0.037063909483828456,15.271636091149807,11.929290069643297,3.3423460215065095,1234.5184748786262,1234.6565665202643,-0.13809164163808418,0.09248181083265966,0.17202910266774454,-0.07954729183508488,0.09329021827000808,0.08940986257073565,0.0038803556992724336
