feature,gain,split
prop_location_score2,1764502.7960720062,4941
prop_dest_book_rate,884445.3467578888,4872
location2_rank_norm,873632.5925045013,4239
prop_click_rate,703239.3732681274,3700
price_vs_prop_mean,683384.1376857758,3738
prop_price_zscore,624923.4875106812,3924
prop_avg_position,585486.1733341217,5151
location2_rank,522076.6700935364,2491
price_ratio_to_hist,495569.2360057831,5289
value_score_rank,459991.41356658936,2091
loc2_vs_mean,391390.5929660797,4369
prop_rel_rate,386719.56781959534,3038
price_diff_from_hist,359889.372838974,4541
price_z_score,358337.6924686432,3146
dest_count,329159.85903930664,3549
prop_site_book_rate,319005.92817497253,4128
price_vs_median,316422.1318721771,2834
price_rank,281618.35561561584,1520
value_score_rank_norm,274388.3231487274,3028
loc1_vs_mean,268451.5212650299,3947
prop_location_score1,265895.8910331726,2956
price_vs_mean,243003.37759780884,2739
orig_destination_distance,240260.89834213257,4105
review_vs_mean,236518.68717193604,3161
query_hotel_count,232346.1524963379,1962
promo_x_cheap,230196.8403148651,1763
location_total,230133.3872718811,3006
prop_count,226543.5833683014,3512
review_percentile,225679.67289733887,3144
log_price_z_score,208396.56874084473,2360
price_per_night_per_star,206188.07724189758,3175
prop_std_price,200225.39682769775,3235
query_star_mean,198425.45800209045,2980
price_vs_dest_mean,196190.3434047699,2945
prop_book_rate,191757.87276649475,2890
dest_click_rate,191133.51905441284,3159
prop_mean_price,187782.3734550476,2818
price_per_night,187442.7172794342,2981
prop_click_count,183224.50533103943,1998
price_vs_max,179889.4313583374,2950
review_vs_dest_mean,179507.61079788208,2828
total_cost,178245.91026306152,2933
quality_rank_avg,177448.7207069397,2981
prop_book_given_click,175108.95503616333,3016
price_per_guest,173345.6222782135,2952
srch_booking_window,172388.24788475037,2823
price_to_min_ratio,167564.64902877808,2703
dest_mean_price,167417.4847831726,2676
location_total_rank_norm,164420.0548915863,2796
dest_book_rate,162272.37890434265,2776
dest_mean_star,160358.2147064209,2599
value_score,158553.25308036804,2449
review_rank_norm,154845.5716896057,2414
price_per_person,154547.4166946411,2782
price_percentile,154063.55491256714,2042
dest_mean_review,150653.51222991943,2563
site_dest_book_rate,147155.2794456482,2609
location1_rank_norm,145717.56526374817,2533
star_vs_mean,143796.8913116455,2179
query_price_std,142487.52854156494,2469
srch_destination_id,140844.17861557007,2594
comp_advantage_rank_norm,139967.06725120544,2562
price_per_star,135020.08116912842,2286
star_vs_dest_mean,134638.12737464905,2219
prop_log_historical_price,134309.40351104736,2161
star_percentile,133064.38388824463,2028
price_vs_min,132896.18926239014,2136
query_price_mean,132794.73607635498,2192
site_book_rate,132356.39123535156,2119
value_gap,132243.3011455536,2313
review_rank,126005.17675590515,1536
starrating_rank_norm,121334.25388336182,1914
comp_rate_pct_mean,120956.42269897461,2166
price_rank_norm,114802.25554847717,1808
price_per_room,113959.22574806213,1950
country_book_rate,109541.83160972595,1778
hour,107200.18670272827,1969
cpair_book_rate,103662.62441253662,1844
log_distance,102568.25108337402,1769
comp_rate_pct_max,101724.43821525574,1790
price_usd,98458.80658912659,1633
site_country_book_rate,97777.3026638031,1687
srch_query_affinity_score,97690.04566955566,1351
comp_rate_pct_min,90726.68418884277,1671
log_prop_count,89869.82513427734,1397
query_affinity_exp,81105.20553398132,1154
location_total_rank,80287.96602630615,1407
price_ratio_to_visitor_hist,79634.79964637756,979
comp_advantage_rank,78070.92406463623,1290
location1_rank,71703.25589179993,1218
starrating_rank,68610.7238445282,1020
price_diff_from_visitor_hist,65179.63541030884,872
distance_x_international,60385.59839630127,962
star_review_product,59185.781967163086,695
visitor_hist_adr_usd,56575.160680770874,788
abs_star_diff,54356.80856323242,732
visitor_location_country_id,53182.619062423706,929
prop_country_id,50510.70923805237,803
site_id,49831.928356170654,823
month,49437.87163734436,908
prop_review_score,47495.451848983765,460
star_diff,47284.512634277344,691
dayofweek,42328.13754653931,825
visitor_hist_starrating,40155.36082839966,577
star_x_brand,39696.58479499817,459
log_price,34094.010566711426,589
srch_length_of_stay,33124.37768363953,555
comp_inv_count,29048.17678642273,480
comp_rate_count,28293.521938323975,527
prop_starrating,28010.806159973145,108
promotion_flag,27644.160316467285,172
total_guests,26495.017778396606,473
srch_adults_count,22856.209783554077,366
comp_rate_sum,21838.952096939087,393
srch_children_count,21320.93579864502,352
prop_brand_bool,20993.11741256714,194
is_domestic,19020.483001708984,237
n_best_flags,14524.318418502808,219
has_location_score2,13871.930206298828,19
is_overpriced,13036.232711791992,47
comp_more_expensive_count,12503.093296051025,219
comp_no_inv_count,11375.05679321289,229
is_last_minute,10654.472799301147,136
comp_rate_advantage,9742.18208694458,175
comp_cheaper_count,9107.47859954834,165
srch_room_count,6872.455020904541,117
is_discounted,6747.984451293945,33
srch_saturday_night_bool,3891.3127250671387,64
is_family,3887.6571044921875,69
is_long_window,3882.6195106506348,61
is_short_window,3362.9296073913574,70
review_is_zero,2168.237201690674,25
is_weekend_search,1843.1130065917969,30
is_best_star,1147.7802066802979,13
starrating_is_zero,1034.2116012573242,6
has_query_affinity,879.9678039550781,11
is_cheapest,606.3346977233887,7
has_historical_price,534.0281028747559,8
is_best_location1,438.86159896850586,7
has_distance,431.5072021484375,9
is_best_review,192.79740142822266,4
is_most_expensive,39.74869918823242,1
has_visitor_history,0.0,0
