feature,gain,split
prop_location_score2,1646489.3869628906,2623
prop_dest_book_rate,776120.2436256409,2453
location2_rank_norm,743006.0940704346,1907
price_vs_prop_mean,607803.8929824829,2111
prop_click_rate,603104.9195976257,1834
prop_price_zscore,556483.3800315857,2241
location2_rank,490341.75927734375,1267
prop_avg_position,462748.1031150818,2584
value_score_rank,417873.28341674805,1282
price_ratio_to_hist,378365.1720199585,2841
price_z_score,315615.6350288391,2009
prop_rel_rate,310626.7957725525,1446
loc2_vs_mean,293050.84216308594,2219
price_diff_from_hist,282099.55823516846,2399
price_rank,269957.60946655273,1015
price_vs_median,257366.0883293152,1668
prop_site_book_rate,224175.249042511,1961
prop_location_score1,207970.58514022827,1763
promo_x_cheap,195791.35522079468,1105
value_score_rank_norm,194868.27799224854,1398
dest_count,193567.82246017456,1632
loc1_vs_mean,183705.9282951355,1996
price_vs_mean,178189.64140701294,1270
review_vs_mean,171689.94868469238,1708
location_total,162705.14757156372,1578
log_price_z_score,160132.68044281006,1317
review_percentile,158599.66466140747,1596
query_hotel_count,144082.5326423645,982
prop_click_count,139896.53227233887,1085
prop_count,137496.1427268982,1547
orig_destination_distance,135332.52423477173,1739
price_per_night_per_star,132432.4365119934,1541
query_star_mean,127654.97048950195,1412
price_vs_dest_mean,127603.94953536987,1371
prop_std_price,127267.81842803955,1516
prop_mean_price,121889.03342819214,1318
price_per_night,118286.28644943237,1452
prop_book_rate,113516.77658081055,1278
review_vs_dest_mean,109532.64446258545,1335
price_per_guest,108260.50998687744,1484
price_vs_max,104984.25385284424,1290
price_percentile,104778.94733810425,1044
quality_rank_avg,104760.89123153687,1356
srch_booking_window,103163.5350074768,1301
total_cost,101511.5609741211,1357
prop_book_given_click,100576.68228530884,1373
dest_click_rate,99786.29978942871,1300
review_rank,96742.46838760376,862
location_total_rank_norm,96612.035987854,1248
value_score,96328.84610748291,1086
dest_mean_price,95965.87966156006,1210
price_to_min_ratio,95591.75859832764,1160
dest_book_rate,93258.12914657593,1248
dest_mean_star,93177.87085342407,1150
review_rank_norm,93018.21616363525,1076
star_vs_mean,92001.40202713013,1066
star_percentile,89674.00127792358,995
query_price_std,87599.58377075195,1126
prop_log_historical_price,84344.35182952881,1074
dest_mean_review,83663.19282531738,1097
location1_rank_norm,81393.53282928467,1083
site_book_rate,81295.50839233398,1031
starrating_rank_norm,80148.17462921143,939
price_per_person,80108.71630859375,1115
price_per_star,79245.32747650146,1035
value_gap,77633.91092300415,1061
star_vs_dest_mean,76815.00206375122,994
site_dest_book_rate,76046.7190208435,1062
query_price_mean,75805.93798828125,987
srch_destination_id,74328.73276519775,1089
price_vs_min,73674.32567214966,876
comp_rate_pct_mean,71711.1283493042,1023
price_ratio_to_visitor_hist,68950.0426902771,695
price_rank_norm,68243.52136993408,787
country_book_rate,68038.94111633301,875
comp_advantage_rank_norm,65270.61470794678,960
srch_query_affinity_score,65071.71738433838,701
site_country_book_rate,63493.955600738525,897
log_distance,61204.33985519409,815
price_per_room,60746.488887786865,818
cpair_book_rate,60292.98446273804,832
comp_rate_pct_max,60210.52872467041,841
price_usd,59986.04541397095,726
log_prop_count,58509.916149139404,682
query_affinity_exp,57479.43926239014,652
comp_advantage_rank,52194.43120574951,683
hour,50993.32103347778,715
star_review_product,50793.90451049805,392
comp_rate_pct_min,48817.4419593811,685
price_diff_from_visitor_hist,48224.86527633667,529
starrating_rank,45082.49571990967,517
visitor_hist_adr_usd,42516.18079376221,494
abs_star_diff,41150.14039993286,490
distance_x_international,40507.26051712036,522
location1_rank,39564.709815979004,530
location_total_rank,38717.558223724365,541
prop_review_score,38637.99867248535,297
star_diff,36699.07625198364,460
prop_country_id,33698.024280548096,417
visitor_location_country_id,33589.20085525513,465
site_id,30659.796142578125,410
star_x_brand,30108.755126953125,265
visitor_hist_starrating,27118.89136505127,316
prop_starrating,26348.35312271118,78
promotion_flag,25227.54726791382,108
month,24033.26770401001,343
log_price,21638.978385925293,298
has_location_score2,21115.882774353027,17
prop_brand_bool,20938.62596130371,151
dayofweek,20803.82099533081,311
srch_length_of_stay,20101.14088821411,262
comp_rate_count,16381.302421569824,230
srch_adults_count,15630.28957748413,201
total_guests,15407.121105194092,213
comp_inv_count,15201.0393409729,196
srch_children_count,13072.734920501709,165
comp_rate_sum,12508.018005371094,175
is_domestic,10473.303619384766,118
is_overpriced,9627.618808746338,48
n_best_flags,8988.001682281494,96
comp_more_expensive_count,6852.530490875244,96
is_last_minute,6020.277305603027,59
comp_no_inv_count,5823.749221801758,93
comp_rate_advantage,5749.186130523682,79
srch_room_count,5140.975986480713,75
comp_cheaper_count,4847.908702850342,71
is_discounted,3800.2314109802246,18
is_family,2520.5551986694336,36
is_long_window,1887.275390625,25
srch_saturday_night_bool,1808.1327095031738,24
is_short_window,1692.5016975402832,24
review_is_zero,1654.7285766601562,17
is_best_star,1162.9740905761719,8
starrating_is_zero,979.7276878356934,7
has_query_affinity,884.0547065734863,10
is_best_location1,656.151309967041,7
is_weekend_search,552.2763061523438,8
is_best_review,493.05130767822266,6
has_historical_price,216.70959854125977,3
has_distance,104.54759979248047,2
is_cheapest,66.9031982421875,1
has_visitor_history,0.0,0
is_most_expensive,0.0,0
